time,eiPosition_ft_X,eiPosition_ft_Y,eiPosition_ft_Z,eiVelocity_ft_s_X,eiVelocity_ft_s_Y,eiVelocity_ft_s_Z,feVelocity_ft_s_X,feVelocity_ft_s_Y,feVelocity_ft_s_Z,altitudeMsl_ft,longitude_deg,latitude_deg,localGravity_ft_s2,eulerAngle_deg_Yaw,eulerAngle_deg_Pitch,eulerAngle_deg_Roll,bodyAngularRateWrtEi_deg_s_Roll,bodyAngularRateWrtEi_deg_s_Pitch,bodyAngularRateWrtEi_deg_s_Yaw,speedOfSound_ft_s,airDensity_slug_ft3,ambientPressure_lbf_ft2,ambientTemperature_dgR,aero_bodyForce_lbf_X,aero_bodyForce_lbf_Y,aero_bodyForce_lbf_Z,aero_bodyMoment_ftlbf_L,aero_bodyMoment_ftlbf_M,aero_bodyMoment_ftlbf_N,mach,dynamicPressure_lbf_ft2
0.0,2.09556463255E7,0.0,0.0,0.0,1528.10982905,0.0,0.0,0.0,-0.0,30000.0,0.0,0.0,32.1065359519,0.0,0.0,0.0,10.0,20.0,30.0,994.849493459,8.90685451211E-4,629.673709538,411.838873082,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
0.1,2.09556461649E7,152.810982514,0.0,-3.21065361152,1528.10981734,0.0,0.0,2.33311981015E-5,3.19951045886,29999.8400245,2.12636283364E-12,0.0,32.10653644285363,3.00795913657,1.9949242762,1.02456851017,9.44780953223,20.4215661882,29.7904945599,994.850180536,8.90690687135E-4,629.67828085,411.839441943,-0.0,0.0,-0.0,-2.9007074342E-6,-2.50796710742E-5,-9.14640676693E-6,0.00321607265249,0.00455894112995
0.2,2.09556456833E7,305.621962687,0.0,-6.42130732108,1528.10978222,0.0,0.0,9.33247945784E-5,6.39902101541,29999.3600979,1.70109025607E-11,0.0,32.10653791581453,6.03574253261,3.97461300617,2.09848480161,8.88054669014,20.791773813,29.5818071067,994.852241766,8.9070639505E-4,629.691994949,411.841148525,-0.0,0.0,-0.0,-5.45318412769E-6,-5.10695455583E-5,-1.81649899056E-5,0.00643213207695,0.0182360866792
0.3,2.09556448807E7,458.432938178,0.0,-9.63196122668,1528.10972369,0.0,0.0,2.09980794584E-4,9.59853176734,29998.5602203,5.74117986225E-11,0.0,32.10654037078269,9.0890374072,5.93134058587,3.22103442064,8.30079059118,21.1096342164,29.3752727274,994.85567714,8.90732575381E-4,629.71485232,411.843992828,-0.0,0.0,-0.0,-7.64599400048E-6,-7.7777717579E-5,-2.70580442391E-5,0.00964816504564,0.0410324031477
0.4,2.09556437569E7,611.243906645,0.0,-12.8426154264,1528.10964175,0.0,0.0,3.73299207616E-4,12.7980428123,29997.4403915,1.3608723458E-10,0.0,32.10654380775811,12.173246454,7.85726002373,4.39174726002,7.71111708637,21.3744739816,29.1720951053,994.860486643,8.90769228839E-4,629.746853772,411.847974853,-0.0,0.0,-0.0,-9.47083816492E-6,-1.050090054E-4,-3.58293342688E-5,0.0128641583313,0.072949501442
0.5,2.09556423121E7,764.054865747,0.0,-16.0532700182,1528.10953639,0.0,0.0,5.83280045925E-4,15.9975542481,29996.0006117,2.65795401314E-10,0.0,32.106548226740806,15.2934100839,9.74442223976,5.61031726281,7.11408249265,21.5859272506,28.9733341245,994.866670258,8.90816356416E-4,629.788000438,411.8530946,-0.0,0.0,-0.0,-1.09225244183E-5,-1.32566816721E-4,-4.44838740316E-5,0.0160800987077,0.113989636984
0.6,2.09556405463E7,916.865813143,0.0,-19.2639251001,1528.10940762,0.0,0.0,8.39923324517E-4,19.1970661723,29994.2408807,4.59294495665E-10,0.0,32.10655362773077,18.4541174565,11.5848026579,6.87650507723,6.51220892801,21.7439261497,28.7798964064,994.874227959,8.9087395939E-4,629.838293773,411.85935207,-0.0,0.0,-0.0,-1.19989102599E-5,-1.60254943569E-4,-5.30276896957E-5,0.0192959729493,0.164155709865
0.7,2.09556384594E7,1069.67674649,0.0,-22.4745807703,1528.10925544,0.0,0.0,0.00114322906411,22.3965786826,29992.1611984,7.29342727705E-10,0.0,32.106560010628,21.6594055899,13.3703362673,8.19002430555,5.90797120112,21.8486896831,28.5925287968,994.883159715,8.90942039323E-4,629.897735559,411.866747264,-0.0,0.0,-0.0,-1.27008227526E-5,-1.87879274014E-4,-6.14675711734E-5,0.0225117678323,0.223451265043
0.8,2.09556360514E7,1222.48766345,0.0,-25.6852371266,1528.10907985,0.0,0.0,0.00149319728611,25.5960918767,29989.7615649,1.08869831813E-9,0.0,32.10656737563251,24.9126468382,15.0929623289,9.5504127604,5.30378516438,21.9007114157,28.4118147599,994.89346549,8.91020598059E-4,629.966327899,411.875280182,-0.0,0.0,-0.0,-1.30319583188E-5,-2.15249411109E-4,-6.9810818922E-5,0.0257274701344,0.291880492581
0.9,2.09556333223E7,1375.29856168,0.0,-28.8958942671,1528.10888084,0.0,0.0,0.00188982801993,28.7956058524,29987.04198,1.55011950758E-9,0.0,32.1065757225443,28.2164263298,16.7446798079,10.9568912405,4.70199740827,21.9007462235,28.2381735835,994.905145244,8.91109637729E-4,630.044073221,411.884950825,-0.0,0.0,-0.0,-1.29987652455E-5,-2.42180192069E-4,-7.80649918537E-5,0.0289430666351,0.369448227936
