time,eiPosition_ft_X,eiPosition_ft_Y,eiPosition_ft_Z,eiVelocity_ft_s_X,eiVelocity_ft_s_Y,eiVelocity_ft_s_Z,feVelocity_ft_s_X,feVelocity_ft_s_Y,feVelocity_ft_s_Z,altitudeMsl_ft,longitude_deg,latitude_deg,localGravity_ft_s2,eulerAngle_deg_Yaw,eulerAngle_deg_Pitch,eulerAngle_deg_Roll,bodyAngularRateWrtEi_deg_s_Roll,bodyAngularRateWrtEi_deg_s_Pitch,bodyAngularRateWrtEi_deg_s_Yaw,speedOfSound_ft_s,airDensity_slug_ft3,ambientPressure_lbf_ft2,ambientTemperature_dgR,aero_bodyForce_lbf_X,aero_bodyForce_lbf_Y,aero_bodyForce_lbf_Z,aero_bodyMoment_ftlbf_L,aero_bodyMoment_ftlbf_M,aero_bodyMoment_ftlbf_N,mach,dynamicPressure_lbf_ft2
0.0,4194654.42372,-1.64256716713E7,1.22431323548E7,1527.14819503,632.768137531,323.536464734,400.010306117,400.010306117,-2.84217094304E-14,10013.0,-75.6744444444,36.0191666667,32.188575449212834,45.0,2.63872639635,5.76291450338E-13,0.00250011334537,-0.00394714404607,-0.0023443260021,1077.35273281,0.00175483349468,1454.88339281,482.979175529,-1420.44198427,4.44998745201E-11,-20401.3025899,-7.01484256089E-16,8.36735125631E-11,1.5633486196E-15,0.525083366639,280.787827751
0.1,4194807.13836,-1.64256083938E7,1.22431647083E7,1527.14466506,632.781783143,323.532825408,400.006364254,400.014247972,2.93701617693E-7,10013.0,-75.6743092513,36.0192764943,32.18857555692848,45.0000880696,2.63872561462,-2.31092637549E-5,0.00180810820091,-0.00394715266359,-0.00209097126374,1077.35273281,0.00175483349468,1454.88339281,482.979175529,-1420.44215561,-0.791147998978,-20401.2988428,-2.0546587979,-1.83063093573E-8,5.22010698704,0.525083366659,280.787827773
0.2,4194959.85265,-1.6425545115E7,1.22431970614E7,1527.14104086,632.795456386,323.529253971,400.002506719,400.018105484,1.14523029993E-6,10012.9999999,-75.6741740567,36.0193863209,32.18857566469499,45.0002247754,2.63872483218,-1.68452785701E-4,1.02622899473E-4,-0.00394715594158,-0.00138912740484,1077.35273281,0.00175483349468,1454.88339282,482.979175529,-1420.44231392,-1.45323871072,-20401.2953864,-3.21271114525,-1.78697519004E-8,9.45078117432,0.525083366718,280.787827836
0.3,4195112.56657,-1.64254818347E7,1.22432294141E7,1527.13733548,632.809153453,323.525740996,399.998721823,400.021890344,2.51091651648E-6,10012.9999997,-75.6740388607,36.0194961464,32.18857577241612,45.0004494328,2.63872404986,-5.08517894117E-4,-0.00208199436913,-0.00394715481548,-3.56164869498E-4,1077.35273281,0.00175483349469,1454.88339283,482.97917553,-1420.44245927,-1.92208134188,-20401.2922205,-3.54627402087,-1.76914909389E-8,12.2994819417,0.525083366815,280.787827941
0.4,4195265.28012,-1.64254185531E7,1.22432617665E7,1527.13356612,632.822869335,323.522274021,399.994994128,400.025617994,4.34805733107E-6,10012.9999994,-75.6739036631,36.0196059709,32.18857588016434,45.0007881499,2.63872326931,-0.00106556957487,-0.00426940008562,-0.00394715620461,8.64429271805E-4,1077.35273281,0.00175483349471,1454.88339285,482.979175531,-1420.44259193,-2.16140204357,-20401.2893379,-3.18301812605,-1.75787135959E-8,13.5660647836,0.525083366949,280.787828088
0.5,4195417.99328,-1.64253552702E7,1.22432941186E7,1527.12975267,632.836598251,323.518838644,399.9913058,400.029306269,6.61602359742E-6,10012.9999989,-75.6737684641,36.0197157943,32.18857598795743,45.0012521278,2.63872249289,-0.00181919471055,-0.00607333957196,-0.00394716885401,0.00212134891012,1077.35273281,0.00175483349474,1454.88339288,482.979175533,-1420.44271285,-2.16410276993,-20401.2867165,-2.2940119981,-1.70439307112E-8,13.2461987127,0.525083367121,280.787828278
0.6,4195570.70607,-1.64252919858E7,1.22433264703E7,1527.12591584,632.850334186,323.515419871,399.987638272,400.032973739,9.27768061842E-6,10012.9999981,-75.6736332637,36.0198256168,32.18857609569914,45.0018377658,2.63872172321,-0.00271654118055,-0.00722054751006,-0.00394719839533,0.00327292905992,1077.35273281,0.00175483349479,1454.88339292,482.979175535,-1420.44282357,-1.95023386148,-20401.2843209,-1.07618868099,-1.6294507077E-8,11.5131395053,0.525083367332,280.787828513
0.7,4195723.41846,-1.64252287001E7,1.22433588216E7,1527.12207522,632.864071447,323.512003497,399.983973961,400.036637987,1.23002029966E-5,10012.999997,-75.6734980619,36.0199354382,32.188576203409276,45.0025283958,2.63872096233,-0.00368419799936,-0.00756188380242,-0.00394724420907,0.00420192681747,1077.35273282,0.00175483349485,1454.88339298,482.979175539,-1420.44292593,-1.56219406824,-20401.2821114,0.267723289029,-1.54286681209E-8,8.68178997246,0.525083367583,280.787828793
0.8,4195876.13048,-1.6425165413E7,1.22433911727E7,1527.1182476,632.877805162,323.508577368,399.980297815,400.040314064,1.56548674113E-5,10012.9999956,-75.6733628586,36.0200452586,32.18857631120117,45.0032973014,2.63872021104,-0.00464049995339,-0.0070708759839,-0.00394729935649,0.00482624395565,1077.35273282,0.00175483349492,1454.88339306,482.979175544,-1420.44302155,-1.05793282081,-20401.2800555,1.54904550205,-1.47156242747E-8,5.16058491289,0.525083367875,280.78782912
0.9,4196028.84212,-1.64251021245E7,1.22434235234E7,1527.11444558,632.891531662,323.505132345,399.976598518,400.044013283,1.93160107358E-5,10012.9999939,-75.6732276539,36.020155078,32.18857641896149,45.004111572,2.63871946841,-0.00550704558358,-0.00583046888298,-0.00394735326915,0.00510478453846,1077.35273283,0.00175483349502,1454.88339316,482.979175551,-1420.44311149,-0.503080700906,-20401.2781345,2.6103671456,-1.43227225635E-8,1.39758383947,0.525083368207,280.787829494
