time,feVelocity_ft_s_X,feVelocity_ft_s_Y,feVelocity_ft_s_Z,altitudeMsl_ft,longitude_deg,latitude_deg,localGravity_ft_s2,eulerAngle_deg_Yaw,eulerAngle_deg_Pitch,eulerAngle_deg_Roll,bodyAngularRateWrtEi_deg_s_Roll,bodyAngularRateWrtEi_deg_s_Pitch,bodyAngularRateWrtEi_deg_s_Yaw,altitudeRateWrtMsl_ft_min,speedOfSound_ft_s,airDensity_slug_ft3,ambientPressure_lbf_ft2,ambientTemperature_dgR,aero_bodyForce_lbf_X,aero_bodyForce_lbf_Y,aero_bodyForce_lbf_Z,aero_bodyMoment_ftlbf_L,aero_bodyMoment_ftlbf_M,aero_bodyMoment_ftlbf_N,mach,trueAirspeed_nmi_h
0.0,399.9999824,399.9999824,0.0,10013.0,-75.674444,36.019167,32.18875534394339,45.0,2.643330876,-0.17183011,0.0,0.0,0.0,0.0,1077.351811,0.001754839,1454.870216,482.979113,-1419.334281,7.253059134,-20423.73475,7.78E-7,23119.66776,8.210462384,0.525070264,335.1594354
0.1,399.9977169,400.003775,-0.003893111,10013.00019,-75.67430865,36.01927647,32.18875579403249,45.00031493,2.643724646,-0.172070844,-5.2081863577317E-5,0.0,2.2975607584713E-5,0.233586688,1077.351811,0.001754839,1454.870205,482.9791123,-1419.339096,7.091735324,-20423.80153,-0.177002059,23119.74619,8.547030147,0.525071267,335.1600752
0.2,399.9954654,400.007691,-0.007798812,10013.00078,-75.67417331,36.01938594,32.18875629413081,45.00063493,2.644118443,-0.172322504,-2.1886987773966E-4,4.0909186572281997E-7,1.0026761414775E-4,0.467928727,1077.351808,0.001754839,1454.870172,482.9791102,-1419.3453,6.906922538,-20423.88149,-0.359201924,23119.84192,8.927209615,0.525072361,335.1607727
0.3,399.9932262,400.011561,-0.011715867,10013.00175,-75.67403796,36.01949541,32.18875678422914,45.00096509,2.644512355,-0.172595029,-4.7383609657251E-4,1.5527156248023E-6,2.2459945569095998E-4,0.702951993,1077.351804,0.001754839,1454.870117,482.9791067,-1419.351671,6.748898745,-20423.95228,-0.493669938,23119.92765,9.246185035,0.525073433,335.1614559
0.4,399.9909967,400.0153874,-0.015643133,10013.00312,-75.67390261,36.01960488,32.18875728432745,45.00130973,2.64490649,-0.172895577,-7.906817572794E-4,4.1711327485464E-6,3.8789242730301E-4,0.938587986,1077.351799,0.001754839,1454.87004,482.9791018,-1419.35836,6.624698428,-20424.01415,-0.577773282,23120.0171,9.490198587,0.525074484,335.1621251
0.5,399.988774,400.0191731,-0.019579904,10013.00488,-75.67376725,36.01971434,32.188757784425775,45.00167214,2.645301032,-0.173228422,-0.0011344564343574,8.59436692695E-6,5.786873730812999E-4,1.17479425,1077.351792,0.001754838,1454.869941,482.9790956,-1419.364887,6.539318411,-20424.07486,-0.611335162,23120.10269,9.649910828,0.525075513,335.1627801
0.6,399.9865549,400.0229215,-0.02352548,10013.00704,-75.6736319,36.01982381,32.1887582745241,45.0020545,2.645696144,-0.173594976,-0.0014782311114354,1.4266649098737002E-5,7.849521793280999E-4,1.411528806,1077.351783,0.001754838,1454.869819,482.9790879,-1419.371419,6.495542889,-20424.12914,-0.59657971,23120.17782,9.720726069,0.525076522,335.1634209
0.7,399.9843361,400.0266357,-0.027479687,10013.00959,-75.67349655,36.01993328,32.18875876462243,45.0024578,2.646091974,-0.173993943,-0.0017933578987569,2.1715100435427E-5,9.969465635262E-4,1.648781213,1077.351773,0.001754838,1454.869676,482.9790788,-1419.377948,6.493890515,-20424.18473,-0.537926525,23120.25632,9.702833575,0.525077508,335.1640477
0.8,399.9821142,400.0303192,-0.031441978,10013.01254,-75.67336119,36.02004274,32.18875925472076,45.00288184,2.646488669,-0.174421601,-0.0020683776404193,3.0194875803351E-5,0.0011974817918217,1.88651866,1077.351761,0.001754838,1454.869509,482.9790683,-1419.384325,6.532681038,-20424.23633,-0.441711939,23120.32447,9.600983789,0.525078474,335.1646603
0.9,399.9798859,400.0339753,-0.035412167,10013.01588,-75.67322583,36.02015221,32.18875974481909,45.00332528,2.646886355,-0.17487218,-0.0022689128687148,4.0164341438613E-5,0.0013808282862633,2.124730013,1077.351748,0.001754838,1454.869321,482.9790564,-1419.390546,6.60821316,-20424.28663,-0.315784912,23120.38905,9.424071994,0.525079418,335.1652587
