time,eiPosition_ft_X,eiPosition_ft_Y,eiPosition_ft_Z,gePosition_ft_X,gePosition_ft_Y,gePosition_ft_Z,eiVelocity_ft_s_X,eiVelocity_ft_s_Y,eiVelocity_ft_s_Z,feVelocity_ft_s_X,feVelocity_ft_s_Y,feVelocity_ft_s_Z,altitudeMsl_ft,longitude_deg,latitude_deg,localGravity_ft_s2,eulerAngle_deg_Yaw,eulerAngle_deg_Pitch,eulerAngle_deg_Roll,bodyAngularRateWrtEi_deg_s_Roll,bodyAngularRateWrtEi_deg_s_Pitch,bodyAngularRateWrtEi_deg_s_Yaw,altitudeRateWrtMsl_ft_min,speedOfSound_ft_s,airDensity_slug_ft3,ambientPressure_lbf_ft2,ambientTemperature_dgR,aero_bodyForce_lbf_X,aero_bodyForce_lbf_Y,aero_bodyForce_lbf_Z,aero_bodyMoment_ftlbf_L,aero_bodyMoment_ftlbf_M,aero_bodyMoment_ftlbf_N,mach,dynamicPressure_lbf_ft2,trueAirspeed_nmi_h
0.0,2.0955646325460006E7,0.0,0.0,2.0955646325460006E7,0.0,0.0,0.0,1528.1098290458178,0.0,0.0,0.0,0.0,30000.000000003725,0.0,0.0,32.10653595184196,0.0,1.2722218725854067E-14,0.0,10.00000000111787,19.999999999971262,29.999999999956895,-0.0,994.8490287717559,8.907042526446323E-4,629.6799295020096,411.8388729485991,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.10000000000000007,2.0955646164930005E7,152.81098251439366,0.0,2.0955646165487163E7,7.777068645464791E-7,0.0,-3.210653611521433,1528.1098173397852,0.0,1.1892342579450377E-17,2.3331197879516654E-5,3.1995104595993347,29999.840027160943,2.1263634957843716E-12,0.0,32.106536442829196,3.0079800216666714,1.9955293402996763,1.0244538878950316,9.449397810336565,20.435236501387813,29.793063923781116,-191.97062757596007,994.8497158374269,8.907094884926739E-4,629.6845007129103,411.83944179963294,0.0,0.0,0.0,0.0,0.0,0.0,0.003216074155100804,0.00455903736450328,1.8956351677015286
0.20000000000000015,2.0955645683331955E7,305.62196268754184,0.0,2.0955645685560584E7,6.221652278870504E-6,0.0,-6.421307321071237,1528.1097822211004,0.0,-1.3547106145206378E-16,9.332479459993438E-5,6.399021016887373,29999.360100582242,1.701090114454732E-11,0.0,32.10653791581568,6.036585946844432,3.978120778840437,2.0992039926734103,8.893933647822948,20.840909572133206,29.59482945296069,-383.94126101324235,994.851777066231,8.907251964420477E-4,629.698214737304,411.8411483814131,0.0,0.0,0.0,0.0,0.0,0.0,0.006432135082170486,0.018236471618108128,3.791270393583729
0.3000000000000002,2.0955644880668536E7,458.43293817819824,0.0,2.095564488568295E7,2.0998079841683115E-5,0.0,-9.631961226677792,1528.1097236899543,0.0,-2.1597307275911248E-16,2.0998079417762822E-4,9.59853176955282,29998.560222949833,5.7411802851705224E-11,0.0,32.10654037079338,9.092446940246047,5.942369272869826,3.224514003040941,8.331616588006048,21.219372413133602,29.405139022827097,-575.9119061731692,994.8552124382968,8.907513768302549E-4,629.7210719835098,411.84399268455877,0.0,0.0,0.0,0.0,0.0,0.0,0.009648169553450587,0.04103326926296838,5.686905735827278
0.4000000000000003,2.0955643756939705E7,611.2439066451167,0.0,2.095564376585423E7,4.9773226901250744E-5,0.0,-12.842615426369525,1528.1096417463398,0.0,4.649058915617843E-16,3.732992063375876E-4,12.798042815284413,29997.44039422646,1.3608724532889246E-10,0.0,32.10654380776276,12.182104297451989,7.882738591798116,4.40095127287126,7.763131485485998,21.570771466175263,29.224826258146336,-767.8825689170648,994.8600219398647,8.907880303673495E-4,629.7530732608918,411.84797470946387,0.0,0.0,0.0,0.0,0.0,0.0,0.01286416434172603,0.07295104120899999,7.582541252612874
0.5000000000000003,2.0955642312145434E7,764.0548657470504,0.0,2.0955642326074377E7,9.721332813855676E-5,0.0,-16.053270018174892,1528.109536390247,0.0,1.209969624493823E-16,5.832800440134847E-4,15.997554251770929,29996.000614374876,2.6579540383876566E-10,0.0,32.10654822672439,15.311984267829812,9.793537679603869,5.629335355609322,7.189120635823683,21.895273668217172,29.054667707226855,-959.8532551062557,994.866205551608,8.908351580469462E-4,629.7942197021822,411.8530944566269,0.0,0.0,0.0,0.0,0.0,0.0,0.016080106220597766,0.11399204288334709,9.478177002121235
0.6000000000000004,2.095564054628568E7,916.8658131427502,0.0,2.095564056634336E7,1.6798462729961106E-4,0.0,-19.263925100122435,1528.1094076216634,0.0,2.888314587501384E-16,8.399233231192202E-4,19.19706617670124,29994.240883357823,4.592944862207712E-10,0.0,32.10655362767901,18.488359740000988,11.668899818633692,6.910674851942271,6.610184979695134,22.193060101243443,28.895382092562265,-1151.8239706020745,994.8737632486326,8.90892761146259E-4,629.8445127635375,411.8593519266508,0.0,0.0,0.0,0.0,0.0,0.0,0.019295981964755488,0.16415917438359576,11.373813042533133
0.7000000000000005,2.095563845936039E7,1069.6767464909656,0.0,2.0955638486661118E7,2.6675336592052457E-4,0.0,-22.474580770240756,1528.1092554405725,0.0,8.560860353945543E-16,0.0011432290623225381,22.39657868776423,29992.161201115698,7.293427040117895E-10,0.0,32.106560010627526,21.71729825542432,13.502765990775027,8.246090415549208,6.0268857477531474,22.464320028993658,28.747629879994793,-1343.7947212658537,994.8826950005741,8.909608412268694E-4,629.9039542252411,411.8667471203227,0.0,0.0,0.0,0.0,0.0,0.0,0.022511778350247973,0.22345598067492406,13.26944943202937
0.8000000000000006,2.0955636051369503E7,1222.487663450447,0.0,2.09556360870276E7,3.9818578736239285E-4,0.0,-25.68523712655859,1528.1090798469563,0.0,-7.936359902593892E-16,0.0014931972855450537,25.596091882649137,29989.761567596346,1.0886982854260279E-9,0.0,32.10656737557101,25.00459408645786,15.288873708679118,9.63672214327727,5.439746500058726,22.709245351906116,28.612013110590762,-1535.7655129589482,994.8930007714707,8.910394001337979E-4,629.9725461909309,411.8752800385079,0.0,0.0,0.0,0.0,0.0,0.0,0.025727482154757536,0.2918866518308001,15.165086228790875
0.9000000000000007,2.095563332231294E7,1375.2985616799401,0.0,2.095563336744272E7,5.669481411135768E-4,0.0,-28.895894267104765,1528.1088808407933,0.0,3.1051550219984847E-16,0.0018898280196879042,28.79560585904489,29987.041982717812,1.5501194890660312E-9,0.0,32.106575722510705,28.355682381945165,17.020752856280566,11.083619710011236,4.849255515399408,22.92802550428334,28.489075441650183,-1727.7363515426935,994.9046805199227,8.911284399967882E-4,630.0502910887633,411.8849506822821,0.0,0.0,0.0,0.0,0.0,0.0,0.028943080157868024,0.36945602331796595,17.06072349099853
