time,feVelocity_ft_s_X,feVelocity_ft_s_Y,feVelocity_ft_s_Z,altitudeMsl_ft,longitude_deg,latitude_deg,localGravity_ft_s2,eulerAngle_deg_Yaw,eulerAngle_deg_Pitch,eulerAngle_deg_Roll,bodyAngularRateWrtEi_deg_s_Roll,bodyAngularRateWrtEi_deg_s_Pitch,bodyAngularRateWrtEi_deg_s_Yaw,altitudeRateWrtMsl_ft_min,speedOfSound_ft_s,airDensity_slug_ft3,ambientPressure_lbf_ft2,ambientTemperature_dgR,aero_bodyForce_lbf_X,aero_bodyForce_lbf_Y,aero_bodyForce_lbf_Z,aero_bodyMoment_ftlbf_L,aero_bodyMoment_ftlbf_M,aero_bodyMoment_ftlbf_N,mach,trueAirspeed_nmi_h
27.6,1409.853358,1417.947222,-6.619342882,30111.8006,-75.54221533,36.12572942,32.12745763075209,45.16488422,-0.546598884,-0.239921682,3.5981749534164003E-6,-0.0032486706983871003,1.2948846169937999E-4,397.1605729,994.3677902,8.87031E-4,626.4765335,411.4407978,-12372.42124,-12.78575696,-20297.31391,0.001727434,22976.33877,-14.51513924,2.010901934,1184.716453
27.7,1409.836028,1417.956649,-6.635289426,30112.46333,-75.54173536,36.12611489,32.127457361080744,45.16542989,-0.546138911,-0.240159367,4.2456172619133E-6,-0.0032715890101923,1.2547775713347002E-4,398.1173656,994.3649424,8.87009E-4,626.4576742,411.4384411,-12372.05205,-12.7851904,-20296.78678,0.001707245,22975.73198,-14.51442796,2.010902181,1184.713206
27.8,1409.818696,1417.966056,-6.651152641,30113.12765,-75.54125538,36.12650035,32.12745708140788,45.16597521,-0.545681278,-0.240396982,4.8758708365563E-6,-0.0032945073219975,1.2204001036269E-4,399.0691584,994.3620878,8.86988E-4,626.43877,411.4360789,-12371.68198,-12.78463202,-20296.25653,0.001683306,22975.12695,-14.51369641,2.010902427,1184.70995
27.9,1409.801364,1417.975445,-6.66693164,30113.79356,-75.54077539,36.12688581,32.127456801735015,45.16652017,-0.545226125,-0.240634527,5.5003948332479995E-6,-0.003323155211754,1.1802930579678E-4,400.0158984,994.3592265,8.86966E-4,626.4198212,411.433711,-12371.31202,-12.78407423,-20295.72326,0.001662626,22974.47865,-14.51297236,2.010902672,1184.706685
28.0,1409.78403,1417.984814,-6.682624948,30114.46103,-75.5402954,36.12727127,32.127456512063695,45.16706477,-0.544773552,-0.240872003,6.130648407891E-6,-0.0033460735235592,1.1401860123087E-4,400.9574969,994.3563583,8.86944E-4,626.4008282,411.4313375,-12370.94018,-12.7835098,-20295.17317,0.001650886,22973.87254,-14.51225003,2.010902916,1184.703412
28.1,1409.766694,1417.994164,-6.698231888,30115.13008,-75.5398154,36.12765672,32.127456222390855,45.16760901,-0.544323627,-0.241109411,6.703606203021E-6,-0.0033747214133157,1.1058085446009E-4,401.8939133,994.3534834,8.86922E-4,626.3817911,411.4289584,-12370.56747,-12.78293322,-20294.62122,0.001648876,22973.26566,-14.51155589,2.010903159,1184.70013
28.2,1409.749358,1418.003496,-6.713751839,30115.80068,-75.5393354,36.12804216,32.127455922718006,45.1681529,-0.543876262,-0.241346751,7.3338597776640004E-6,-0.0033976397251209,1.0657014989418E-4,402.8251103,994.3506018,8.869E-4,626.3627102,411.4265738,-12370.19387,-12.78234259,-20294.06838,0.001659591,22972.65602,-14.51088858,2.010903403,1184.69684
28.3,1409.732021,1418.012809,-6.72918457,30116.47282,-75.53885539,36.12842761,32.12745562304517,45.16869643,-0.543431252,-0.241584022,7.964113352307E-6,-0.0034205580369261,1.0313240312339999E-4,403.7510742,994.3477136,8.86878E-4,626.3435857,411.4241837,-12369.82039,-12.78174004,-20293.51617,0.001674496,22972.04046,-14.51024675,2.010903645,1184.693542
28.4,1409.714684,1418.022103,-6.744531317,30117.14651,-75.53837538,36.12881304,32.127455313373886,45.16923961,-0.542988518,-0.241821224,8.59436692695E-6,-0.0034434763487313,9.912169855749E-5,404.671879,994.3448187,8.86856E-4,626.3244179,411.4217881,-12369.44505,-12.78113063,-20292.97812,0.001692848,22971.42387,-14.5096078,2.010903887,1184.690235
28.5,1409.697345,1418.031379,-6.759791806,30117.82173,-75.53789536,36.12919847,32.127455003701066,45.16978243,-0.542548104,-0.242058355,9.224620501593E-6,-0.0034663946605365,9.568395178671E-5,405.5875083,994.3419173,8.86834E-4,626.305207,411.4193871,-12369.06886,-12.78052046,-20292.42248,0.001705142,22970.80638,-14.50897158,2.010904129,1184.686921
28.6,1409.680006,1418.040637,-6.774967706,30118.49847,-75.53741534,36.1295839,32.12745468402826,45.17032489,-0.542110098,-0.242295415,9.854874076236001E-6,-0.003495042550293,9.16732472208E-5,406.4980624,994.3390093,8.86812E-4,626.2859534,411.4169807,-12368.69184,-12.77991516,-20291.87974,0.001712609,22970.14571,-14.50831656,2.010904371,1184.683599
28.7,1409.662667,1418.049876,-6.790057507,30119.17672,-75.53693531,36.12996932,32.127454364355444,45.170867,-0.541674646,-0.242532404,1.0485127650879E-5,-0.0035179608620982,8.823550045002E-5,407.4034504,994.3360947,8.8679E-4,626.2666571,411.4145689,-12368.31595,-12.77931859,-20291.33569,0.00171125,22969.52814,-14.50764349,2.010904612,1184.680268
28.8,1409.645327,1418.059098,-6.805060144,30119.85648,-75.53645527,36.13035474,32.127454044682636,45.17140875,-0.541241832,-0.242769321,1.1172677005035E-5,-0.0035466087518547,8.422479588411E-5,408.3036086,994.3331738,8.86768E-4,626.2473185,411.4121517,-12367.93725,-12.7787317,-20290.78969,0.001702741,22968.91021,-14.50695356,2.010904853,1184.67693
28.9,1409.627987,1418.068301,-6.819975308,30120.53773,-75.53597523,36.13074015,32.12745371500985,45.17195014,-0.540811626,-0.243006167,1.1802930579678E-5,-0.0035695270636598997,8.078704911333E-5,409.1985185,994.3302463,8.86746E-4,626.2279379,411.4097292,-12367.55772,-12.77815224,-20290.2267,0.001689855,22968.33513,-14.50623676,2.010905095,1184.673585
29.0,1409.610646,1418.077487,-6.834802304,30121.22047,-75.53549519,36.13112556,32.12745337533707,45.17249117,-0.540383708,-0.243242943,1.2433184154321E-5,-0.0035924453754651005,7.677634454742E-5,410.0881382,994.3273125,8.86724E-4,626.2085154,411.4073015,-12367.17734,-12.77757582,-20289.66511,0.001674456,22967.66302,-14.50552106,2.010905336,1184.670232
29.1,1409.593306,1418.086654,-6.849542624,30121.90469,-75.53501514,36.13151097,32.12745303566429,45.17303185,-0.539958205,-0.24347965,1.3063437728964E-5,-0.0036153636872703,7.333859777664E-5,410.9725575,994.3243723,8.86701E-4,626.1890514,411.4048685,-12366.79714,-12.77699758,-20289.11618,0.001663164,22967.03809,-14.50480089,2.010905578,1184.666871
29.2,1409.575966,1418.095805,-6.864196282,30122.59037,-75.53453508,36.13189636,32.127452695991515,45.17357218,-0.539535247,-0.243716289,1.3636395524094E-5,-0.0036440115770268,6.932789321073E-5,411.8517769,994.3214258,8.86679E-4,626.1695461,411.4024302,-12366.41515,-12.77641335,-20288.56488,0.001657761,22966.4138,-14.50409244,2.01090582,1184.663503
29.3,1409.558626,1418.104937,-6.878761786,30123.27752,-75.53405502,36.13228176,32.12745234631875,45.17411214,-0.539114867,-0.243952859,1.4266649098737002E-5,-0.0036726594667833,6.589014643995E-5,412.7257072,994.318473,8.86657E-4,626.1499997,411.3999868,-12366.03236,-12.77582046,-20288.01194,0.001658311,22965.74382,-14.50340044,2.010906063,1184.660128
29.4,1409.541287,1418.114053,-6.893238665,30123.96612,-75.53357495,36.13266715,32.127451996644446,45.17465176,-0.538697181,-0.24418936,1.489690267338E-5,-0.0036955777785885,6.187944187404E-5,413.5943199,994.315514,8.86634E-4,626.1304124,411.3975382,-12365.64976,-12.77521866,-20287.44177,0.001666061,22965.11734,-14.50272403,2.010906306,1184.656746
29.5,1409.523948,1418.123151,-6.907625899,30124.65617,-75.53309488,36.13305253,32.12745163697169,45.17519102,-0.538282142,-0.244425792,1.5527156248023E-5,-0.003724225668345,5.7868737308130005E-5,414.457554,994.3125488,8.86612E-4,626.1107847,411.3950844,-12365.26537,-12.77461019,-20286.87057,0.001675995,22964.48878,-14.50206243,2.010906549,1184.653356
29.6,1409.506609,1418.132232,-6.921923589,30125.34764,-75.5326148,36.13343791,32.127451277298945,45.17572993,-0.53786949,-0.244662155,1.6157409822666E-5,-0.0037471439801502002,5.443099053735E-5,415.3154153,994.3095773,8.86589E-4,626.0911166,411.3926256,-12364.88017,-12.77399876,-20286.30027,0.001687891,22963.85418,-14.50139895,2.010906793,1184.64996
29.7,1409.489271,1418.141296,-6.936133292,30126.04055,-75.53213472,36.13382329,32.1274509176262,45.17626848,-0.537459104,-0.244898448,1.6787663397309E-5,-0.0037700622919553998,5.0649469089492004E-5,416.1679975,994.3065998,8.86566E-4,626.0714085,411.3901617,-12364.49419,-12.7733882,-20285.74486,0.00169391,22963.2174,-14.50072816,2.010907038,1184.646557
29.8,1409.471934,1418.150344,-6.950255493,30126.73487,-75.53165463,36.13420866,32.12745054795193,45.17680668,-0.537051138,-0.24513467,1.7417916971952003E-5,-0.0037929806037605997,4.6925243421147E-5,417.0153296,994.3036161,8.86544E-4,626.0516606,411.3876927,-12364.10843,-12.77278158,-20285.18691,0.00169481,22962.58184,-14.50005592,2.010907284,1184.643147
29.9,1409.454598,1418.159374,-6.964289831,30127.4306,-75.53117453,36.13459402,32.1274501682792,45.17734452,-0.536645731,-0.245370821,1.8048170546594998E-5,-0.0038216284935170997,4.3201017752802E-5,417.8573899,994.3006264,8.86521E-4,626.0318732,411.3852188,-12363.72092,-12.77218084,-20284.62632,0.00169314,22961.94769,-14.49936634,2.010907531,1184.63973
30.0,1409.437263,1418.168388,-6.978236188,30128.12772,-75.53069443,36.13497938,32.12744978860649,45.17788201,-0.536243025,-0.245606903,1.8678424121237997E-5,-0.0038445468053223,3.9476792084457E-5,418.6941713,994.2976307,8.86498E-4,626.0120465,411.3827399,-12363.33267,-12.77158563,-20284.06285,0.001684517,22961.31551,-14.49865479,2.010907779,1184.636307
30.1,1409.41993,1418.177386,-6.992091738,30128.82624,-75.53021433,36.13536474,32.12744940893222,45.17841914,-0.53584304,-0.245842914,1.9308677695881E-5,-0.0038731946950788,3.5752566416112E-5,419.5255043,994.294629,8.86476E-4,625.9921808,411.380256,-12362.94364,-12.77099385,-20283.48374,0.001676328,22960.63405,-14.49794359,2.010908028,1184.632877
30.2,1409.402597,1418.186367,-7.005857679,30129.52614,-75.52973422,36.13575009,32.12744901925953,45.17895592,-0.535445642,-0.246078856,1.9938931270523998E-5,-0.003896113006884,3.2028340747767E-5,420.3514607,994.2916213,8.86453E-4,625.9722763,411.3777672,-12362.55484,-12.77040258,-20282.92073,0.001667222,22960.03775,-14.49722746,2.010908278,1184.629441
30.3,1409.385266,1418.195332,-7.019533391,30130.22741,-75.5292541,36.13613544,32.127448629585274,45.17949234,-0.535050669,-0.246314729,2.0569184845167E-5,-0.0039247608966405,2.8304115079421997E-5,421.1720035,994.2886078,8.8643E-4,625.9523333,411.3752736,-12362.1643,-12.76980888,-20282.35652,0.001661031,22959.39514,-14.49651181,2.010908529,1184.625999
