time,feVelocity_ft_s_X,feVelocity_ft_s_Y,feVelocity_ft_s_Z,altitudeMsl_ft,longitude_deg,latitude_deg,localGravity_ft_s2,eulerAngle_deg_Yaw,eulerAngle_deg_Pitch,eulerAngle_deg_Roll,bodyAngularRateWrtEi_deg_s_Roll,bodyAngularRateWrtEi_deg_s_Pitch,bodyAngularRateWrtEi_deg_s_Yaw,altitudeRateWrtMsl_ft_min,speedOfSound_ft_s,airDensity_slug_ft3,ambientPressure_lbf_ft2,ambientTemperature_dgR,aero_bodyForce_lbf_X,aero_bodyForce_lbf_Y,aero_bodyForce_lbf_Z,aero_bodyMoment_ftlbf_L,aero_bodyMoment_ftlbf_M,aero_bodyMoment_ftlbf_N,mach,trueAirspeed_nmi_h
0.0,6.12E-14,1000.0,-1000.0,0.0,0.0,0.0,32.19881125,90.0,0.0,0.0,0.0,-0.0041768623264976995,0.0,60000.0,1116.449213,0.0023769,2116.21967,518.67,-33.00090142,0.0,33.00090142,0.0,0.0,0.0,1.266706578,837.8986254
0.1,6.1E-14,996.6992851,-993.5335873,99.67628544,2.73353E-4,1.67E-20,32.19853464,90.0,2.73439E-4,-2.56E-20,0.0,-0.0041768623264976995,0.0,59612.01524,1116.066636,0.002370219,2108.825179,518.3145923,-32.67541476,1.17E-20,32.58174333,0.0,0.0,0.0,1.260954226,833.8077488
0.2,6.08E-14,993.4340292,-987.1134944,198.7082625,5.45806E-4,3.34E-20,32.19822919,90.0,5.45982E-4,-5.12E-20,0.0,-0.0041768623264976995,0.0,59226.80966,1115.686403,0.002363581,2101.486584,517.9614831,-32.31920733,2.6E-20,32.12331369,0.0,0.0,0.0,1.255250321,829.7532491
0.3,6.06E-14,990.2042086,-980.7387289,297.1005028,8.17369E-4,5.01E-20,32.19792571,90.0,8.17633E-4,-7.67E-20,0.0,-0.0041768623264976995,0.0,58844.32373,1115.308498,0.002356986,2094.203408,517.6106553,-31.96864068,4.0E-20,31.67240972,0.0,0.0,0.0,1.249594341,825.7347113
0.4,6.04E-14,987.0092645,-974.4085489,394.8575018,0.001088051,6.66E-20,32.1976242,90.0,0.001088403,-1.02E-19,0.0,-0.0041768623264976995,0.0,58464.51293,1114.932906,0.002350433,2086.975049,517.2620918,-31.62359616,5.37E-20,31.22887262,0.0,0.0,0.0,1.243985579,821.7516018
0.5,6.02E-14,983.8486498,-968.1222278,491.9836818,0.001357861,8.31E-20,32.19732464,90.0,0.0013583,-1.28E-19,0.0,-0.0041768623264976995,0.0,58087.33367,1114.559611,0.002343923,2079.801166,516.9157769,-31.28396195,6.71E-20,30.79255141,0.0,0.0,0.0,1.238423343,817.8033982
0.6,6.01E-14,980.7218285,-961.8790543,588.4833928,0.00162681,9.96E-20,32.19702702,90.0,0.001627334,-1.53E-19,0.0,-0.0041768623264976995,0.0,57712.74326,1114.188602,0.002337455,2072.681176,516.5716972,-30.9496272,8.02E-20,30.36329708,0.0,0.0,0.0,1.232906954,813.8895896
0.7,5.99E-14,977.6282758,-955.6783315,684.3609147,0.001894906,1.16E-19,32.19673132,90.0,0.001895515,-1.79E-19,0.0,-0.0041768623264976995,0.0,57340.69989,1113.819861,0.002331028,2065.614736,516.2298352,-30.62048199,9.3E-20,29.94096257,0.0,0.0,0.0,1.227435751,810.009676
0.8,5.97E-14,974.5674772,-949.5193768,779.6204584,0.002162158,1.32E-19,32.19643752,90.0,0.002162851,-2.05E-19,0.0,-0.0041768623264976995,0.0,56971.16261,1113.453376,0.002324643,2058.601262,515.8901757,-30.29642104,1.06E-19,29.52540636,0.0,0.0,0.0,1.222009088,806.1631678
0.9,5.95E-14,971.5389289,-943.4015216,874.2661669,0.002428575,1.49E-19,32.19614563,90.0,0.002429351,-2.3E-19,0.0,-0.0041768623264976995,0.0,56604.09129,1113.089134,0.002318299,2051.640309,515.5527066,-29.97734536,1.18E-19,29.11649405,0.0,0.0,0.0,1.216626326,802.3495862
1.0,5.93E-14,968.5421372,-937.3241109,968.3021175,0.002694166,1.65E-19,32.19585562,90.0,0.002695024,-2.56E-19,0.0,-0.0041768623264976995,0.0,56239.44665,1112.727119,0.002311996,2044.731542,515.2174108,-29.66315114,1.3E-19,28.71408748,0.0,0.0,0.0,1.211286848,798.5684625
1.1,5.91E-14,965.5766182,-931.2865028,1061.732322,0.002958939,1.81E-19,32.19556748,90.0,0.002959879,-2.81E-19,0.0,-0.0041768623264976995,0.0,55877.19017,1112.367322,0.002305733,2037.874397,514.8842761,-29.35374258,1.42E-19,28.31805721,0.0,0.0,0.0,1.205990044,794.8193377
1.2,5.9E-14,962.6418976,-925.2880683,1154.56073,0.003222904,1.97E-19,32.19528121,90.0,0.003223925,-3.07E-19,0.0,-0.0041768623264976995,0.0,55517.2841,1112.009725,0.002299511,2031.06854,514.5532855,-29.04902265,1.53E-19,27.92827351,0.0,0.0,0.0,1.200735323,791.1017626
1.3,5.88E-14,959.7375106,-919.3281912,1246.791228,0.003486069,2.13E-19,32.19499678,90.0,0.003487169,-3.33E-19,0.0,-0.0041768623264976995,0.0,55159.69147,1111.654317,0.002293329,2024.313537,514.224427,-28.74890204,1.64E-19,27.54461501,0.0,0.0,0.0,1.1955221,787.4152973
1.4,5.86E-14,956.8630015,-913.4062671,1338.42764,0.003748441,2.3E-19,32.19471418,90.0,0.00374962,-3.58E-19,0.0,-0.0041768623264976995,0.0,54804.37603,1111.301086,0.002287187,2017.608948,513.8976867,-28.45328832,1.76E-19,27.16695817,0.0,0.0,0.0,1.190349806,783.7595113
1.5,5.84E-14,954.0179234,-907.521704,1429.473733,0.004010029,2.46E-19,32.19443341,90.0,0.004011286,-3.84E-19,0.0,-0.0041768623264976995,0.0,54451.30224,1110.950021,0.002281084,2010.954468,513.5730527,-28.1620948,1.86E-19,26.79518582,0.0,0.0,0.0,1.18521788,780.1339829
1.6,5.83E-14,951.2018383,-901.6739213,1519.933213,0.00427084,2.62E-19,32.19415445,90.0,0.004272175,-4.09E-19,0.0,-0.0041768623264976995,0.0,54100.43528,1110.601107,0.002275021,2004.349529,513.2505096,-27.87523343,1.97E-19,26.42918031,0.0,0.0,0.0,1.180125781,776.5382992
