time,eiPosition_ft_X,eiPosition_ft_Y,eiPosition_ft_Z,gePosition_ft_X,gePosition_ft_Y,gePosition_ft_Z,eiVelocity_ft_s_X,eiVelocity_ft_s_Y,eiVelocity_ft_s_Z,feVelocity_ft_s_X,feVelocity_ft_s_Y,feVelocity_ft_s_Z,altitudeMsl_ft,longitude_deg,latitude_deg,localGravity_ft_s2,eulerAngle_deg_Yaw,eulerAngle_deg_Pitch,eulerAngle_deg_Roll,bodyAngularRateWrtEi_deg_s_Roll,bodyAngularRateWrtEi_deg_s_Pitch,bodyAngularRateWrtEi_deg_s_Yaw,altitudeRateWrtMsl_ft_min,speedOfSound_ft_s,airDensity_slug_ft3,ambientPressure_lbf_ft2,ambientTemperature_dgR,aero_bodyForce_lbf_X,aero_bodyForce_lbf_Y,aero_bodyForce_lbf_Z,aero_bodyMoment_ftlbf_L,aero_bodyMoment_ftlbf_M,aero_bodyMoment_ftlbf_N,mach,dynamicPressure_lbf_ft2,trueAirspeed_nmi_h,feVelocity_ft_s_Z
6.349999904632568,2.0931608039483696E7,9692.565884474168,-2.7177911003092E-18,2.0931610283597674E7,0.19868883793424175,-2.717791100309201E-18,-203.23388675851996,1526.3568391855617,1.5056386630588226E-19,-1.2401055961634181E-14,0.09369154574763522,202.52707203635677,29355.75308586657,5.438679440210847E-7,-7.439368378072483E-24,32.12828971062176,-132.99220453306046,-51.31747046958766,43.80628363227329,10.0,20.0,30.000000000000004,-12151.624322181406,997.6120019754038,9.119650763690857E-4,648.2962394855115,414.12983583890554,-0.2865938001283633,-0.1588649526020608,-0.16579383047502,0.0,0.0,0.0,0.2030118852853775,18.70313835144043,119.9940185546875,202.52707203635677
6.360000133514404,2.0931606005556792E7,9707.829452121792,-2.717569156809811E-18,2.0931608256744485E7,0.1996272032847628,-2.717569156809811E-18,-203.5514914226912,1526.3566902971784,-1.3393074204468283E-19,-1.2420719972901877E-14,0.09398545283181087,202.84356356146978,29353.726232677698,5.464365701823987E-7,-7.438761575807598E-24,32.12829593272651,-132.42363547603193,-51.37976579344185,43.4622701019904,10.0,20.0,30.000000000000004,-12170.613813688187,997.6206834734791,9.120326295236828E-4,648.3555457559178,414.1370436170981,-0.28776097007962237,-0.15815852736692818,-0.16705167371014643,0.0,0.0,0.0,0.20332737267017365,18.763029098510742,120.1815414428711,202.84356356146978
6.369999885559082,2.0931603968453903E7,9723.09301827936,-2.7180757967532125E-18,2.0931606226726443E7,0.20056850984838093,-2.7180757967532133E-18,-203.8690843796891,1526.356541174482,-2.637784481782981E-20,-1.2439991219793525E-14,0.09427981339751898,203.16004337919955,29351.6962146312,5.490132478637565E-7,-7.440149115349254E-24,32.12830216454867,-131.85371471866318,-51.43992350345628,43.11682060127558,10.0,20.0,30.000000000000004,-12189.602602751973,997.6293784533626,9.121002920103054E-4,648.4149490457767,414.1442626513768,-0.2889223355646582,-0.15744517075095565,-0.16831803845616933,0.0,0.0,0.0,0.2036428302526474,18.82301902770996,120.36904907226562,203.16004337919955
6.380000114440918,2.093160192817514E7,9738.35658294453,-2.717139146347425E-18,2.093160419354365E7,0.2015127621634747,-2.717139146347425E-18,-204.18666560995018,1526.3563918174718,3.379141268526777E-19,-1.2459005009542313E-14,0.09457462740082485,203.47651146998214,29349.663031838834,5.515979894915055E-7,-7.43758595834267E-24,32.128308406087896,-131.28248317479745,-51.49793263811309,42.76997915241592,10.0,20.0,30.000000000000004,-12208.590688198929,997.6380869142313,9.121680638434029E-4,648.4744493727347,414.1514929413507,-0.29007780511419645,-0.1567249155740302,-0.16959293386190152,0.0,0.0,0.0,0.20395825803279877,18.88311004638672,120.55654907226562,203.47651146998214
6.389999866485596,2.0931599884720627E7,9753.620146114961,-2.7154392171951703E-18,2.093160215719625E7,0.20245996476478467,-2.715439217195171E-18,-204.5042350939056,1526.356242226148,2.3730020693642827E-19,-1.2478482985916016E-14,0.09486989479733923,203.79296781424856,29347.626684438437,5.541908074820456E-7,-7.432933489809434E-24,32.12831465734377,-130.70998264704866,-51.553782564292675,42.421790663262314,10.0,20.0,30.000000000000004,-12227.578068854913,997.6468088551494,9.122359450365846E-4,648.5340467537098,414.1587344865362,-0.2912272872277564,-0.15599779531198016,-0.17087636864971878,0.0,0.0,0.0,0.20427368581295013,18.943302154541016,120.74404907226562,203.79296781424856
6.400000095367432,2.093159783809048E7,9768.883707788305,-2.7133992818248565E-18,2.093160011768434E7,0.2034101221779565,-2.7133992818248573E-18,-204.8217928119812,1526.3560924005108,1.4015573394330425E-19,-1.249795677237753E-14,0.09516561554562894,204.10941239242422,29345.587172526866,5.567917142268946E-7,-7.427350327175664E-24,32.12832091831601,-130.13625580645035,-51.60746298566019,42.072300907001626,10.0,20.0,30.000000000000004,-12246.564743545454,997.6555442753566,9.123039356048557E-4,648.5937412068533,414.1659872865956,-0.29237069038021557,-0.1552638440974457,-0.17216835111370132,0.0,0.0,0.0,0.2045890837907791,19.00359344482422,120.93153381347656,204.10941239242422
6.409999847412109,2.0931595788284812E7,9784.147267962224,-2.7121434410491945E-18,2.0931598075008046E7,0.20436323894864472,-2.7121434410491953E-18,-205.13933874459727,1526.3559423405595,9.505296520653533E-20,-1.251737779547059E-14,0.095461789601078,204.42584518492922,29343.54449623823,5.594007221723516E-7,-7.42391345607506E-24,32.1283271890042,-129.5613461707548,-51.658963950873115,41.72155650057832,10.0,20.0,30.000000000000004,-12265.550711095753,997.6642931739326,9.123720355620064E-4,648.6535327492586,414.1732513410585,-0.29350792302686646,-0.15452309671987913,-0.17346888911687927,0.0,0.0,0.0,0.2049044668674469,19.063983917236328,121.1190185546875,204.42584518492922
6.420000076293945,2.093159373530374E7,9799.41082663437,-2.7104296328595816E-18,2.093159602916747E7,0.20531931960067595,-2.7104296328595824E-18,-205.4568728721688,1526.3557920462943,3.066892708946865E-19,-1.2536541356625768E-14,0.09575841692066207,204.74226617217806,29341.498655658215,5.620178437049795E-7,-7.419222997312167E-24,32.12833346940811,-128.98529808139597,-51.708275861595276,41.36960488178009,10.0,20.0,30.000000000000004,-12284.535970330684,997.6730555501633,9.124402449234708E-4,648.7134213994703,414.1805266496267,-0.2946388936102286,-0.1537755886264363,-0.17477799008954126,0.0,0.0,0.0,0.2052198201417923,19.124475479125977,121.30648803710938,204.74226617217806
6.429999828338623,2.093159167914739E7,9814.674383802401,-2.7058847555411794E-18,2.0931593980162755E7,0.2062783686687908,-2.7058847555411802E-18,-205.7743951751052,1526.3556415177156,5.252644704393951E-19,-1.2555697254824049E-14,0.09605549746112985,205.05867533458007,29339.449650947005,5.646430912412264E-7,-7.40678309010906E-24,32.128339759527236,-128.40815667913566,-51.75538948030247,41.0164942850066,10.0,20.0,30.000000000000004,-12303.520520074804,997.6818314030158,9.12508563702228E-4,648.7734071738869,414.18781321173725,-0.2957635105646558,-0.1530213559216477,-0.17609566102623506,0.0,0.0,0.0,0.2055351585149765,19.185068130493164,121.49395751953125,205.05867533458007
6.440000057220459,2.0931589619815875E7,9829.937939463976,-2.699771687785173E-18,2.0931591927993998E7,0.20724039068045386,-2.699771687785173E-18,-206.09190563381063,1526.3554907548228,5.981228979186392E-19,-1.2574998144531423E-14,0.09635303117832071,205.37507265253888,29337.397482186556,5.672764771776382E-7,-7.390050593912274E-24,32.128346059361355,-127.82996787841486,-51.80029593786538,40.66227371574341,10.0,20.0,30.000000000000004,-12322.504359152332,997.6906207317916,9.125769919138939E-4,648.8334900912295,414.1951110271053,-0.2968816823239207,-0.15226043536860012,-0.17742190848454154,0.0,0.0,0.0,0.2058504819869995,19.245759963989258,121.6814193725586,205.37507265253888
