time,feVelocity_ft_s_X,feVelocity_ft_s_Y,feVelocity_ft_s_Z,altitudeMsl_ft,longitude_deg,latitude_deg,localGravity_ft_s2,eulerAngle_deg_Yaw,eulerAngle_deg_Pitch,eulerAngle_deg_Roll,bodyAngularRateWrtEi_deg_s_Roll,bodyAngularRateWrtEi_deg_s_Pitch,bodyAngularRateWrtEi_deg_s_Yaw,altitudeRateWrtMsl_ft_min,speedOfSound_ft_s,airDensity_slug_ft3,ambientPressure_lbf_ft2,ambientTemperature_dgR,aero_bodyForce_lbf_X,aero_bodyForce_lbf_Y,aero_bodyForce_lbf_Z,aero_bodyMoment_ftlbf_L,aero_bodyMoment_ftlbf_M,aero_bodyMoment_ftlbf_N,mach,trueAirspeed_nmi_h
1.0,-2.79E-11,0.002309523,31.99213707,29984.00319,2.09E-9,-1.93E-19,32.10658511,-1.37E-25,-1.87E-19,-0.004178076,0.0,0.0,0.0,-1919.528224,994.9179749,8.9147E-4,630.3082478,411.8961566,-2.77E-9,6.42E-9,-0.0087793,0.0,0.0,0.0,0.032155552,18.95482299
1.1,-3.07E-11,0.00279702,35.19066472,29980.64405,2.79E-9,-2.12E-19,32.10659532,-1.51E-25,-2.07E-19,-0.004595884,0.0,0.0,0.0,-2111.439883,994.932396,8.91578E-4,630.4035031,411.9080974,-3.05E-9,7.78E-9,-0.010643349,0.0,0.0,0.0,0.035369905,20.84989882
1.2,-3.35E-11,0.003331142,38.38899625,29976.96506,3.63E-9,-2.31E-19,32.10660651,-1.65E-25,-2.26E-19,-0.005013692,0.0,0.0,0.0,-2303.339775,994.9482018,8.91698E-4,630.5078309,411.9211848,-3.33E-9,9.29E-9,-0.012686985,0.0,0.0,0.0,0.038583915,22.74485846
1.3,-3.63E-11,0.003911879,41.58711382,29972.96626,4.62E-9,-2.51E-19,32.10661869,-1.79E-25,-2.45E-19,-0.005431501,0.0,0.0,0.0,-2495.226829,994.9653756,8.91827E-4,630.6212617,411.9354053,-3.61E-9,1.09E-8,-0.014910305,0.0,0.0,0.0,0.041797549,24.63969134
1.4,-3.91E-11,0.004539224,44.78499954,29968.64765,5.77E-9,-2.7E-19,32.10663184,-1.93E-25,-2.64E-19,-0.005849309,0.0,0.0,0.0,-2687.099972,994.9839172,8.91967E-4,630.7437468,411.9507587,-3.89E-9,1.27E-8,-0.017313415,0.0,0.0,0.0,0.045010778,26.53438684
1.5,-4.19E-11,0.005213167,47.98263552,29964.00926,7.1E-9,-2.89E-19,32.10664598,-2.07E-25,-2.83E-19,-0.006267118,0.0,0.0,0.0,-2878.958131,995.0038434,8.92118E-4,630.8753591,411.9672588,-4.17E-9,1.46E-8,-0.019896429,0.0,0.0,0.0,0.048223568,28.42893439
1.6,-4.47E-11,0.005933701,51.18000386,29959.05113,8.63E-9,-3.08E-19,32.1066611,-2.21E-25,-3.02E-19,-0.006684927,0.0,0.0,0.0,-3070.800232,995.0251373,8.92278E-4,631.0159791,411.9848918,-4.46E-9,1.67E-8,-0.022659468,0.0,0.0,0.0,0.051435891,30.32332337
1.7,-4.75E-11,0.006700814,54.37708665,29953.77327,1.04E-8,-3.27E-19,32.1066772,-2.35E-25,-3.21E-19,-0.007102736,0.0,0.0,0.0,-3262.625199,995.0477988,8.92449E-4,631.1657088,412.0036578,-4.74E-9,1.89E-8,-0.025602663,0.0,0.0,0.0,0.054647714,32.21754318
1.8,-5.03E-11,0.007514496,57.57386597,29948.17572,1.23E-8,-3.46E-19,32.10669428,-2.49E-25,-3.4E-19,-0.007520546,0.0,0.0,0.0,-3454.431958,995.0718363,8.92631E-4,631.3245608,412.0235637,-5.02E-9,2.12E-8,-0.028726155,0.0,0.0,0.0,0.057859005,34.11158318
1.9,-5.31E-11,0.008374735,60.77032387,29942.25851,1.45E-8,-3.65E-19,32.10671235,-2.63E-25,-3.6E-19,-0.007938355,0.0,0.0,0.0,-3646.219432,995.0972495,8.92823E-4,631.492437,412.0446094,-5.3E-9,2.37E-8,-0.032030088,0.0,0.0,0.0,0.061069734,36.00543276
2.0,-5.59E-11,0.009281519,63.9664424,29936.02167,1.69E-8,-3.85E-19,32.10673139,-2.77E-25,-3.79E-19,-0.008356165,0.0,0.0,0.0,-3837.986544,995.1240301,8.93025E-4,631.6694294,412.066788,-5.58E-9,2.64E-8,-0.035514619,0.0,0.0,0.0,0.06427987,37.89908127
2.1,-5.88E-11,0.010234837,67.16220359,29929.46523,1.95E-8,-4.04E-19,32.10675141,-2.91E-25,-3.98E-19,-0.008773975,0.0,0.0,0.0,-4029.732215,995.1521863,8.93237E-4,631.8555007,412.0901065,-5.86E-9,2.92E-8,-0.039179914,0.0,0.0,0.0,0.06748938,39.79251806
2.2,-6.16E-11,0.011234674,70.35758944,29922.58924,2.25E-8,-4.23E-19,32.10677242,-3.05E-25,-4.17E-19,-0.009191785,0.0,0.0,0.0,-4221.455366,995.1817096,8.9346E-4,632.0506428,412.114558,-6.14E-9,3.21E-8,-0.04302614,0.0,0.0,0.0,0.070698235,41.68573248
2.3,-6.44E-11,0.012281016,73.55258195,29915.39373,2.57E-8,-4.42E-19,32.10679441,-3.19E-25,-4.36E-19,-0.009609596,0.0,0.0,0.0,-4413.154917,995.2126083,8.93693E-4,632.2549191,412.1401492,-6.43E-9,3.53E-8,-0.047053483,0.0,0.0,0.0,0.073906402,43.57871386
2.4,-6.72E-11,0.013373848,76.7471631,29907.87874,2.92E-8,-4.61E-19,32.10681737,-3.33E-25,-4.55E-19,-0.010027407,0.0,0.0,0.0,-4604.829786,995.2448739,8.93937E-4,632.4682716,412.1668735,-6.71E-9,3.86E-8,-0.051262128,0.0,0.0,0.0,0.07711385,45.47145152
2.5,-7.0E-11,0.014513157,79.94131483,29900.04431,3.3E-8,-4.8E-19,32.10684132,-3.47E-25,-4.74E-19,-0.010445218,0.0,0.0,0.0,-4796.47889,995.2785145,8.94191E-4,632.6906636,412.1947375,-6.99E-9,4.2E-8,-0.055652274,0.0,0.0,0.0,0.080320548,47.36393477
2.6,-7.29E-11,0.015698924,83.13501909,29891.89049,3.71E-8,-4.99E-19,32.10686625,-3.61E-25,-4.94E-19,-0.010863029,0.0,0.0,0.0,-4988.101146,995.3135218,8.94455E-4,632.9221877,412.2237346,-7.27E-9,4.57E-8,-0.060224129,0.0,0.0,0.0,0.083526466,49.2561529
2.7,-7.57E-11,0.016931134,86.3282578,29883.41732,4.16E-8,-5.18E-19,32.10689216,-3.75E-25,-5.13E-19,-0.011280841,0.0,0.0,0.0,-5179.695468,995.3498955,8.9473E-4,633.1627969,412.2538646,-7.55E-9,4.95E-8,-0.064977898,0.0,0.0,0.0,0.08673157,51.14809521
2.8,-7.85E-11,0.01820977,89.52101283,29874.62486,4.64E-8,-5.38E-19,32.10691905,-3.89E-25,-5.32E-19,-0.011698653,0.0,0.0,0.0,-5371.26077,995.3876439,8.95015E-4,633.4125552,412.2851344,-7.84E-9,5.36E-8,-0.069913812,0.0,0.0,0.0,0.089935831,53.03975096
2.9,-8.13E-11,0.019534813,92.71326607,29865.51314,5.16E-8,-5.57E-19,32.10694691,-4.02E-25,-5.51E-19,-0.012116466,0.0,0.0,0.0,-5562.795964,995.4267585,8.9531E-4,633.671355,412.3175372,-8.12E-9,5.78E-8,-0.07503209,0.0,0.0,0.0,0.093139216,54.93110941
3.0,-8.42E-11,0.020906245,95.90499935,29856.08222,5.71E-8,-5.76E-19,32.10697576,-4.16E-25,-5.7E-19,-0.012534279,0.0,0.0,0.0,-5754.299961,995.4672474,8.95616E-4,633.9392604,412.3510799,-8.4E-9,6.22E-8,-0.080332982,0.0,0.0,0.0,0.096341695,56.82215981
3.1,-8.7E-11,0.022324047,99.09619451,29846.33216,6.3E-8,-5.95E-19,32.10700559,-4.3E-25,-5.89E-19,-0.012952092,0.0,0.0,0.0,-5945.77167,995.5090938,8.95932E-4,634.2163041,412.3857486,-8.69E-9,6.69E-8,-0.085816727,0.0,0.0,0.0,0.099543236,58.71289138
3.2,-8.99E-11,0.023788198,102.2868333,29836.263,6.93E-8,-6.14E-19,32.1070364,-4.44E-25,-6.08E-19,-0.013369906,0.0,0.0,0.0,-6137.21,995.5523143,8.96258E-4,634.5024107,412.4215572,-8.97E-9,7.18E-8,-0.091483581,0.0,0.0,0.0,0.102743808,60.60329334
3.3,-9.27E-11,0.025298678,105.4768976,29825.87481,7.6E-8,-6.33E-19,32.10706818,-4.58E-25,-6.27E-19,-0.01378772,0.0,0.0,0.0,-6328.613855,995.5969085,8.96595E-4,634.7976339,412.4585056,-9.26E-9,7.69E-8,-0.097333796,0.0,0.0,0.0,0.105943379,62.49335489
3.4,-9.55E-11,0.026855465,108.666369,29815.16764,8.31E-8,-6.52E-19,32.10710095,-4.72E-25,-6.47E-19,-0.014205534,0.0,0.0,0.0,-6519.982142,995.6428597,8.96942E-4,635.1020069,412.49658,-9.54E-9,8.23E-8,-0.103367659,0.0,0.0,0.0,0.109141919,64.38306522
3.5,-9.84E-11,0.028458538,111.8552294,29804.14155,9.07E-8,-6.72E-19,32.10713469,-4.86E-25,-6.66E-19,-0.014623349,0.0,0.0,0.0,-6711.313762,995.6901844,8.973E-4,635.4154545,412.5357944,-9.83E-9,8.79E-8,-0.10958544,0.0,0.0,0.0,0.112339395,66.27241349
3.6,-1.01E-10,0.030107874,115.0434603,29792.79661,9.87E-8,-6.91E-19,32.10716942,-5.0E-25,-6.85E-19,-0.015041165,0.0,0.0,0.0,-6902.607618,995.738874,8.97667E-4,635.7380204,412.5761417,-1.01E-8,9.38E-8,-0.115987415,0.0,0.0,0.0,0.115535777,68.16138886
3.7,-1.04E-10,0.03180345,118.2310435,29781.13288,1.07E-7,-7.1E-19,32.10720512,-5.14E-25,-7.04E-19,-0.015458981,0.0,0.0,0.0,-7093.862609,995.7889201,8.98045E-4,636.0696984,412.6176151,-1.04E-8,9.99E-8,-0.122573897,0.0,0.0,0.0,0.118731034,70.04998045
3.8,-1.07E-10,0.033545241,121.4179605,29769.15043,1.16E-7,-7.29E-19,32.1072418,-5.28E-25,-7.23E-19,-0.015876797,0.0,0.0,0.0,-7285.077632,995.840339,8.98434E-4,636.4105141,412.6602283,-1.07E-8,1.06E-7,-0.129345168,0.0,0.0,0.0,0.121925132,71.93817739
3.9,-1.1E-10,0.035333223,124.6041931,29756.84931,1.26E-7,-7.48E-19,32.10727945,-5.42E-25,-7.42E-19,-0.016294614,0.0,0.0,0.0,-7476.251584,995.8931222,8.98832E-4,636.7604613,412.7039745,-1.1E-8,1.13E-7,-0.136301547,0.0,0.0,0.0,0.125118043,73.82596877
4.0,-1.13E-10,0.037167371,127.7897226,29744.22961,1.35E-7,-7.67E-19,32.10731809,-5.56E-25,-7.61E-19,-0.016712431,0.0,0.0,0.0,-7667.383358,995.9472695,8.99241E-4,637.1194946,412.7488536,-1.13E-8,1.2E-7,-0.143443351,0.0,0.0,0.0,0.128309733,75.71334367
4.1,-1.16E-10,0.039047658,130.9745308,29731.29139,1.46E-7,-7.86E-19,32.1073577,-5.7E-25,-7.81E-19,-0.017130249,0.0,0.0,0.0,-7858.471847,996.0027807,8.99661E-4,637.487669,412.7948657,-1.15E-8,1.28E-7,-0.150770907,0.0,0.0,0.0,0.131500172,77.60029115
4.2,-1.18E-10,0.040974057,134.158599,29718.03473,1.57E-7,-8.05E-19,32.1073983,-5.84E-25,-8.0E-19,-0.017548067,0.0,0.0,0.0,-8049.515941,996.0596555,9.0009E-4,637.8649892,412.8420108,-1.18E-8,1.35E-7,-0.158284533,0.0,0.0,0.0,0.134689328,79.48680026
4.3,-1.21E-10,0.042946543,137.3419088,29704.4597,1.68E-7,-8.25E-19,32.10743986,-5.98E-25,-8.19E-19,-0.017965886,0.0,0.0,0.0,-8240.514529,996.1178938,9.00531E-4,638.2514604,412.8902888,-1.21E-8,1.44E-7,-0.165984582,0.0,0.0,0.0,0.137877169,81.37286001
4.4,-1.24E-10,0.044965085,140.5244416,29690.56638,1.8E-7,-8.44E-19,32.10748241,-6.12E-25,-8.38E-19,-0.018383705,0.0,0.0,0.0,-8431.466495,996.1774953,9.00981E-4,638.6470374,412.9396999,-1.24E-8,1.52E-7,-0.173871403,0.0,0.0,0.0,0.141063665,83.2584594
4.5,-1.27E-10,0.047029656,143.7061787,29676.35484,1.93E-7,-8.63E-19,32.10752593,-6.26E-25,-8.57E-19,-0.018801525,0.0,0.0,0.0,-8622.370724,996.2384514,9.01441E-4,639.0517652,412.990237,-1.27E-8,1.61E-7,-0.181945337,0.0,0.0,0.0,0.144248785,85.14358742
4.6,-1.3E-10,0.049140226,146.8871016,29661.82517,2.06E-7,-8.82E-19,32.10757043,-6.4E-25,-8.76E-19,-0.019219346,0.0,0.0,0.0,-8813.226099,996.3007702,9.01912E-4,639.4656094,413.041907,-1.3E-8,1.7E-7,-0.19020676,0.0,0.0,0.0,0.147432497,87.02823302
4.7,-1.33E-10,0.051296764,150.0671916,29646.97745,2.2E-7,-9.01E-19,32.10761591,-6.54E-25,-8.95E-19,-0.019637167,0.0,0.0,0.0,-9004.031498,996.3644514,9.02394E-4,639.8886258,413.0947101,-1.33E-8,1.8E-7,-0.198656028,0.0,0.0,0.0,0.150614768,88.91238514
4.8,-1.36E-10,0.053499241,153.24643,29631.81176,2.34E-7,-9.2E-19,32.10766236,-6.68E-25,-9.14E-19,-0.020054988,0.0,0.0,0.0,-9194.785798,996.4294948,9.02885E-4,640.32082,413.1486461,-1.36E-8,1.9E-7,-0.207293534,0.0,0.0,0.0,0.153795567,90.7960327
4.9,-1.39E-10,0.055747624,156.4247979,29616.32819,2.49E-7,-9.39E-19,32.10770978,-6.82E-25,-9.34E-19,-0.020472811,0.0,0.0,0.0,-9385.487876,996.4958918,9.03387E-4,640.7620866,413.2037082,-1.38E-8,2.01E-7,-0.216119647,0.0,0.0,0.0,0.156974865,92.67916458
5.0,-1.41E-10,0.058041881,159.6022767,29600.52683,2.65E-7,-9.59E-19,32.10775819,-6.95E-25,-9.53E-19,-0.020890634,0.0,0.0,0.0,-9576.136603,996.5636504,9.03899E-4,641.2125928,413.2599033,-1.41E-8,2.12E-7,-0.225134775,0.0,0.0,0.0,0.160152628,94.56176965
5.1,-1.44E-10,0.06038198,162.7788475,29584.40776,2.81E-7,-9.78E-19,32.10780756,-7.09E-25,-9.72E-19,-0.021308457,0.0,0.0,0.0,-9766.73085,996.6327704,9.04422E-4,641.6721938,413.3172313,-1.44E-8,2.24E-7,-0.234339301,0.0,0.0,0.0,0.163328824,96.44383677
5.2,-1.47E-10,0.062767886,165.9544914,29567.97109,2.98E-7,-9.97E-19,32.10785792,-7.23E-25,-9.91E-19,-0.021726281,0.0,0.0,0.0,-9957.269486,996.7032432,9.04955E-4,642.1409856,413.3756854,-1.47E-8,2.36E-7,-0.243733651,0.0,0.0,0.0,0.166503425,98.32535474
5.3,-1.5E-10,0.065199565,169.1291896,29551.2169,3.15E-7,-1.02E-18,32.10790924,-7.37E-25,-1.01E-18,-0.022144106,0.0,0.0,0.0,-10147.75137,996.7750686,9.05498E-4,642.6189744,413.4352657,-1.5E-8,2.49E-7,-0.253318198,0.0,0.0,0.0,0.169676397,100.2063124
5.4,-1.53E-10,0.067676983,172.302923,29534.14528,3.33E-7,-1.04E-18,32.10796155,-7.51E-25,-1.03E-18,-0.022561932,0.0,0.0,0.0,-10338.17538,996.8482543,9.06051E-4,643.1060766,413.4959789,-1.53E-8,2.63E-7,-0.263093404,0.0,0.0,0.0,0.172847708,102.0866984
5.5,-1.56E-10,0.070200103,175.4756725,29516.75635,3.52E-7,-1.05E-18,32.10801482,-7.65E-25,-1.05E-18,-0.022979758,0.0,0.0,0.0,-10528.54035,996.9227921,9.06631E-4,643.6140551,413.5578181,-1.56E-8,2.77E-7,-0.273063835,0.0,0.0,0.0,0.176017329,103.9665016
5.6,-1.59E-10,0.072768888,178.6474186,29499.05018,3.72E-7,-1.07E-18,32.10806907,-7.79E-25,-1.07E-18,-0.023397585,0.0,0.0,0.0,-10718.84511,996.9986814,9.07232E-4,644.1386467,413.6207835,-1.59E-8,2.92E-7,-0.283230161,0.0,0.0,0.0,0.179185225,105.8457102
5.7,-1.62E-10,0.075383302,181.8181418,29481.0269,3.92E-7,-1.09E-18,32.1081243,-7.93E-25,-1.09E-18,-0.023815412,0.0,0.0,0.0,-10909.08851,997.0759303,9.07843E-4,644.6727798,413.6848819,-1.62E-8,3.08E-7,-0.293589191,0.0,0.0,0.0,0.182351366,107.7243128
5.8,-1.65E-10,0.078043307,184.9878232,29462.68659,4.13E-7,-1.11E-18,32.10818049,-8.07E-25,-1.11E-18,-0.024233241,0.0,0.0,0.0,-11099.26939,997.1545302,9.08466E-4,645.2164507,413.7501064,-1.65E-8,3.24E-7,-0.304141407,0.0,0.0,0.0,0.185515719,109.6022982
5.9,-1.68E-10,0.080748863,188.1564434,29444.02937,4.35E-7,-1.13E-18,32.10823766,-8.21E-25,-1.12E-18,-0.02465107,0.0,0.0,0.0,-11289.3866,997.2344807,9.09099E-4,645.7696666,413.8164569,-1.68E-8,3.41E-7,-0.314887271,0.0,0.0,0.0,0.188678254,111.4796548
6.0,-1.71E-10,0.083499932,191.323983,29425.05534,4.57E-7,-1.15E-18,32.10829581,-8.35E-25,-1.14E-18,-0.0250689,0.0,0.0,0.0,-11479.43898,997.3157816,9.09743E-4,646.3323846,413.8839336,-1.71E-8,3.59E-7,-0.325827329,0.0,0.0,0.0,0.191838939,113.3563713
6.1,-1.74E-10,0.086296473,194.4904229,29405.76461,4.8E-7,-1.17E-18,32.10835492,-8.49E-25,-1.16E-18,-0.02548673,0.0,0.0,0.0,-11669.42537,997.3984326,9.10398E-4,646.9047128,413.9525363,-1.74E-8,3.77E-7,-0.336962031,0.0,0.0,0.0,0.194997742,115.2324361
6.2,-1.77E-10,0.089138445,197.6557435,29386.15729,5.04E-7,-1.19E-18,32.10841501,-8.63E-25,-1.18E-18,-0.025904561,0.0,0.0,0.0,-11859.34461,997.4824332,9.11063E-4,647.4865078,414.0222652,-1.76E-8,3.97E-7,-0.348291886,0.0,0.0,0.0,0.198154631,117.1078379
6.3,-1.8E-10,0.092025808,200.8199254,29366.2335,5.29E-7,-1.21E-18,32.10847607,-8.77E-25,-1.2E-18,-0.026322393,0.0,0.0,0.0,-12049.19552,997.5677831,9.11739E-4,648.0779283,414.0931201,-1.79E-8,4.17E-7,-0.359817464,0.0,0.0,0.0,0.201309575,118.982565
6.4,-1.83E-10,0.094958518,203.9829491,29345.99334,5.55E-7,-1.23E-18,32.10853809,-8.91E-25,-1.22E-18,-0.026740226,0.0,0.0,0.0,-12238.97694,997.654482,9.12426E-4,648.6788815,414.1651012,-1.82E-8,4.39E-7,-0.371539234,0.0,0.0,0.0,0.204462542,120.8566059
6.5,-1.86E-10,0.097936533,207.1447951,29325.43695,5.81E-7,-1.25E-18,32.1086011,-9.05E-25,-1.24E-18,-0.02715806,0.0,0.0,0.0,-12428.6877,997.7425213,9.13123E-4,649.289415,414.2382014,-1.85E-8,4.61E-7,-0.383457724,0.0,0.0,0.0,0.207613501,122.729949
6.6,-1.89E-10,0.100959809,210.3054437,29304.56442,6.08E-7,-1.26E-18,32.10866507,-9.19E-25,-1.26E-18,-0.027575895,0.0,0.0,0.0,-12618.32662,997.8319171,9.13832E-4,649.9095079,414.3124347,-1.88E-8,4.85E-7,-0.395573501,0.0,0.0,0.0,0.210762418,124.6025828
6.7,-1.92E-10,0.104028301,213.4648753,29283.3759,6.36E-7,-1.28E-18,32.10873001,-9.33E-25,-1.28E-18,-0.02799373,0.0,0.0,0.0,-12807.89252,997.9226526,9.14551E-4,650.5391469,414.3877872,-1.91E-8,5.09E-7,-0.407887077,0.0,0.0,0.0,0.213909264,126.4744955
6.8,-1.94E-10,0.107141965,216.6230701,29261.87149,6.65E-7,-1.3E-18,32.10879592,-9.47E-25,-1.3E-18,-0.028411566,0.0,0.0,0.0,-12997.38421,998.0147274,9.1528E-4,651.1783907,414.4642589,-1.94E-8,5.35E-7,-0.420399036,0.0,0.0,0.0,0.217054008,128.3456754
6.9,-1.97E-10,0.110300753,219.7800085,29240.05133,6.95E-7,-1.32E-18,32.1088628,-9.61E-25,-1.32E-18,-0.028829403,0.0,0.0,0.0,-13186.80051,998.1081494,9.16021E-4,651.8272082,414.5418567,-1.97E-8,5.62E-7,-0.433109902,0.0,0.0,0.0,0.220196615,130.216111
7.0,-2.0E-10,0.113504621,222.9356705,29217.91553,7.25E-7,-1.34E-18,32.10893065,-9.75E-25,-1.34E-18,-0.029247241,0.0,0.0,0.0,-13376.14023,998.2029182,9.16772E-4,652.485608,414.6205806,-2.0E-8,5.9E-7,-0.446020237,0.0,0.0,0.0,0.223337054,132.0857903
7.1,-2.04E-10,0.116753519,226.0900363,29195.46424,7.57E-7,-1.36E-18,32.10899947,-9.89E-25,-1.35E-18,-0.02966508,0.0,0.0,0.0,-13565.40218,998.2990251,9.17534E-4,653.1535878,414.7004237,-2.03E-8,6.19E-7,-0.459130611,0.0,0.0,0.0,0.226475295,133.9547017
7.2,-2.07E-10,0.1200474,229.2430859,29172.69757,7.89E-7,-1.38E-18,32.10906925,-1.0E-24,-1.37E-18,-0.03008292,0.0,0.0,0.0,-13754.58515,998.3964698,9.18307E-4,653.831207,414.7813861,-2.06E-8,6.49E-7,-0.472441599,0.0,0.0,0.0,0.229611306,135.8228333
7.3,-2.1E-10,0.123386215,232.3947993,29149.61566,8.22E-7,-1.4E-18,32.10914001,-1.02E-24,-1.39E-18,-0.03050076,0.0,0.0,0.0,-13943.68796,998.4952601,9.1909E-4,654.5183844,414.8634746,-2.09E-8,6.81E-7,-0.485953822,0.0,0.0,0.0,0.232745053,137.6901732
7.4,-2.13E-10,0.126769914,235.5451566,29126.21865,8.57E-7,-1.42E-18,32.10921173,-1.03E-24,-1.41E-18,-0.030918602,0.0,0.0,0.0,-14132.70939,998.5953874,9.19884E-4,655.2151687,414.9466823,-2.12E-8,7.15E-7,-0.499667794,0.0,0.0,0.0,0.235876506,139.5567096
7.5,-2.16E-10,0.130198446,238.6941375,29102.50668,8.92E-7,-1.44E-18,32.10928442,-1.04E-24,-1.43E-18,-0.031336444,0.0,0.0,0.0,-14321.64825,998.6968513,9.20688E-4,655.9216194,415.0310092,-2.15E-8,7.5E-7,-0.513584145,0.0,0.0,0.0,0.239005633,141.4224306
7.6,-2.19E-10,0.133671762,241.8417218,29078.47987,9.28E-7,-1.46E-18,32.10935808,-1.06E-24,-1.45E-18,-0.031754288,0.0,0.0,0.0,-14510.50331,998.7996514,9.21504E-4,656.637645,415.1164554,-2.18E-8,7.86E-7,-0.527703478,0.0,0.0,0.0,0.242132402,143.2873242
7.7,-2.22E-10,0.137189807,244.9878894,29054.13838,9.65E-7,-1.48E-18,32.1094327,-1.07E-24,-1.47E-18,-0.032172132,0.0,0.0,0.0,-14699.27337,998.9037872,9.2233E-4,657.3633053,415.2030208,-2.22E-8,8.24E-7,-0.5420264,0.0,0.0,0.0,0.245256781,145.1513784
7.8,-2.25E-10,0.14075253,248.13262,29029.48234,1.0E-6,-1.49E-18,32.10950829,-1.09E-24,-1.49E-18,-0.032589977,0.0,0.0,0.0,-14887.9572,999.0092584,9.23166E-4,658.0985593,415.2907054,-2.25E-8,8.64E-7,-0.556553481,0.0,0.0,0.0,0.248378739,147.0145812
7.9,-2.28E-10,0.144359877,251.2758931,29004.51191,1.04E-6,-1.51E-18,32.10958484,-1.1E-24,-1.51E-18,-0.033007824,0.0,0.0,0.0,-15076.55359,999.1160562,9.24014E-4,658.8434564,415.3795024,-2.28E-8,9.05E-7,-0.571285381,0.0,0.0,0.0,0.251498245,148.8769206
