time,gePosition_ft_X,gePosition_ft_Y,gePosition_ft_Z,feVelocity_ft_s_X,feVelocity_ft_s_Y,feVelocity_ft_s_Z,altitudeMsl_ft,longitude_deg,latitude_deg,localGravity_ft_s2,eulerAngle_deg_Yaw,eulerAngle_deg_Pitch,eulerAngle_deg_Roll,bodyAngularRateWrtEi_deg_s_Roll,bodyAngularRateWrtEi_deg_s_Pitch,bodyAngularRateWrtEi_deg_s_Yaw,altitudeRateWrtMsl_ft_min,speedOfSound_ft_s,airDensity_slug_ft3,ambientPressure_lbf_ft2,ambientTemperature_dgR,aero_bodyForce_lbf_X,aero_bodyForce_lbf_Y,aero_bodyForce_lbf_Z,aero_bodyMoment_ftlbf_L,aero_bodyMoment_ftlbf_M,aero_bodyMoment_ftlbf_N,mach,dynamicPressure_lbf_ft2,trueAirspeed_nmi_h
0.0,2.09556463253E7,0.0,0.0,0.0,0.0,0.0,30000.0,0.0,0.0,32.1065363982,0.0,9.999999999960825E-10,0.0,0.0,0.0,0.0,0.0,994.853991834,8.91300230208E-4,630.333405472,411.83924,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1,2.09556461659E7,7.77706156561E-7,0.0,0.0,2.32534041515E-5,3.19950775185,29999.8405578,2.12636156001E-12,0.0,32.1065368581,-7.29211518373329E-15,9.999999999731643E-10,-4.1780742375497725E-4,0.0,0.0,0.0,-191.970465111,994.854680629,8.91305280417E-4,630.337770165,411.839806895,1.56339955692E-15,2.17745377677E-12,-8.95761963039E-5,0.0,0.0,0.0,0.003216055384,0.00456207916516,1.89565651189
0.2,2.09556456859E7,6.22163664799E-6,0.0,0.0,9.32466120958E-5,6.3989982036,29999.3606323,1.70108584072E-11,0.0,32.1065382983,-1.4584230589774203E-14,9.9999999989295E-10,-8.356148602685786E-4,0.0,0.0,0.0,-383.939892216,994.856753923,8.91320481687E-4,630.350908015,411.841513267,6.25367106974E-15,4.35935715907E-12,-3.58308958759E-4,0.0,0.0,0.0,0.00643207997437,0.0182485292175,3.79130277404
0.3,2.09556448861E7,2.09979519706E-5,0.0,0.0,2.0990089638E-4,9.59845353884,29998.5607593,5.74114532324E-11,0.0,32.1065407206,-2.1876346440315774E-14,9.999999997611699E-10,-0.0012534223222965635,0.0,0.0,0.0,-575.9072123304,994.8602094,8.91345817045E-4,630.372804353,411.844357209,1.40710315442E-14,6.56819598312E-12,-8.06210720878E-4,0.0,0.0,0.0,0.00964804245908,0.0410599833907,5.68692823085
0.4,2.09556437663E7,4.97726836085E-5,0.0,0.0,3.73214646288E-4,12.7978559375,29997.4409433,1.36085759885E-10,0.0,32.1065441248,-2.916846295778022E-14,9.999999995720937E-10,-0.0016712298225981294,0.0,0.0,0.0,-767.87135625,994.86504704,8.91381286351E-4,630.403459057,411.848338706,2.50158416099E-14,8.86340190504E-12,-0.00143330214522,0.0,0.0,0.0,0.0128639115235,0.0729974940204,7.58252232447
0.5,2.09556423265E7,9.72116688246E-5,0.0,0.0,5.83185603318E-4,15.9971875769,29996.0011904,2.65790867027E-10,0.0,32.1065485109,-3.646058036430327E-14,9.999999993314516E-10,-0.0020890373739330457,0.0,0.0,0.0,-959.831254614,994.871266819,8.9142688941E-4,630.442871959,411.853457735,3.90886054739E-14,1.13596705403E-11,-0.00223961212071,0.0,0.0,0.0,0.016079655852,0.114062532408,9.47807449562
0.6,2.09556405668E7,1.67980485312E-4,0.0,0.0,8.39810857315E-4,19.1964306313,29994.2415087,4.59283161413E-10,0.0,32.106553879,-4.375269888219256E-14,9.99999999039243E-10,-0.0025068449890553535,0.0,0.0,0.0,-1151.785837878,994.8788687,8.9148262597E-4,630.49104284,411.85971427,5.62899708556E-14,1.42459188714E-11,-0.00322517775894,0.0,0.0,0.0,0.0192952441283,0.164256988632,11.3735741831
0.7,2.09556384872E7,2.66744386016E-4,0.0,0.0,0.00114308685215,22.3955672706,29992.1619078,7.29318151621E-10,0.0,32.106560229,-5.104481873364112E-14,9.999999986954684E-10,-0.0029246526807190933,0.0,0.0,0.0,-1343.734036236,994.887852642,8.91548495721E-4,630.547971433,411.867108274,7.66207289025E-14,1.78030068104E-11,-0.00439004438933,0.0,0.0,0.0,0.0225106450344,0.223583171301,13.2690108232
0.8,2.09556360877E7,3.98168233744E-4,0.0,0.0,0.00149300937665,25.5945796601,29989.7623993,1.08865029123E-9,0.0,32.1065675608,-5.833694014095657E-14,9.999999982943979E-10,-0.0033424604616783056,0.0,0.0,0.0,-1535.674779606,994.898218595,8.91624498298E-4,630.613657423,411.875639707,1.00081814088E-13,2.24237976194E-11,-0.00573426555325,0.0,0.0,0.0,0.0257258272508,0.292043807254,15.1643738494
0.9,2.09556333683E7,5.66916435838E-4,0.0,0.0,0.00188957357113,28.7934499592,29987.0429965,1.55003280212E-9,0.0,32.1065758744,-6.562906332598817E-14,9.999999978474908E-10,-0.00376026834469276,0.0,0.0,0.0,-1727.606997552,994.909966501,8.91710633279E-4,630.688100446,411.885308522,1.26674304089E-13,2.86307724566E-11,-0.00725790299708,0.0,0.0,0.0,0.0289407594563,0.369642041211,17.0596526917
1.0,2.0955630329E7,7.77652878828E-4,0.0,0.0,0.00233277392545,31.9921603205,29984.0037146,2.1262174978E-9,0.0,32.1065851699,-7.292118851178839E-14,9.999999973375584E-10,-0.004178076342505038,0.0,0.0,0.0,-1919.52961923,994.923096296,8.91806900186E-4,630.771300087,411.896114665,1.56399419649E-13,3.7094932871E-11,-0.00896102666418,0.0,0.0,0.0,0.0321554103273,0.456381435358,18.9548367762
1.1,2.09556269699E7,0.00103504086305,0.0,0.0,0.00282260427684,35.1906928896,29980.6445703,2.82995460655E-9,0.0,32.106595447,-8.021331591951894E-14,9.999999967817894E-10,-0.004595884467869181,0.0,0.0,0.0,-2111.441573376,994.937607906,8.91913298485E-4,630.863255884,411.908058075,1.89258524414E-13,4.86550204172E-11,-0.0108437146858,0.0,0.0,0.0,0.0353697485381,0.552265968888,20.8499155247
1.2,2.09556232909E7,0.00134374303721,0.0,0.0,0.00335905781117,38.3890298036,29976.9655824,3.67399259442E-9,0.0,32.1066067059,-8.75054457720604E-14,9.999999961687245E-10,-0.005013692733539229,0.0,0.0,0.0,-2303.341788216,994.953501251,8.92029827583E-4,630.963967327,411.921138687,2.25253124761E-13,6.43359801341E-11,-0.0129060533709,0.0,0.0,0.0,0.0385837427601,0.65730003748,22.7448783541
1.3,2.09556192921E7,0.00170842133287,0.0,0.0,0.00394212706351,41.5871531908,29972.9667713,4.67107798815E-9,0.0,32.1066189463,-9.47975782905745E-14,9.999999955040933E-10,-0.005431501152252033,0.0,0.0,0.0,-2495.229191448,994.970776242,8.92156486833E-4,631.073433856,411.935356428,2.64384869596E-13,8.53673647883E-11,-0.015148137195,0.0,0.0,0.0,0.041797361662,0.771488452732,24.639714676
1.4,2.09556149735E7,0.00213373689901,0.0,0.0,0.00457180391572,44.7850451696,29968.6481594,5.83395519814E-9,0.0,32.1066321683,-1.0208971369794179E-13,9.999999947878964E-10,-0.005849309736784552,0.0,0.0,0.0,-2687.1027101759996,994.989432783,8.9229327553E-4,631.19165486,411.950711219,3.06655550145E-13,1.13202836046E-10,-0.0175700687876,0.0,0.0,0.0,0.045010573909,0.894836441527,26.534413896
1.5,2.09556103351E7,0.00262435003643,0.0,0.0,0.0052480795955,47.9826878477,29964.0097705,7.17536634095E-9,0.0,32.1066463718,-1.0938185221589693E-13,9.999999940144033E-10,-0.006267118499781966,0.0,0.0,0.0,-2878.9612708619998,995.009470771,8.92440192912E-4,631.318629683,411.967202973,3.52067099715E-13,1.49539377368E-10,-0.0201719589191,0.0,0.0,0.0,0.0482233481632,1.02734964536,28.4289654136
1.6,2.09556053769E7,0.00318492013211,0.0,0.0,0.00597094467776,51.1800633213,29959.0516305,8.70805106193E-9,0.0,32.1066615566,-1.1667399406674758E-13,9.99999993189344E-10,-0.006684927454089988,0.0,0.0,0.0,-3070.803799278,995.030890093,8.92597238163E-4,631.454357617,411.9848316,4.00621593445E-13,1.96335596876E-10,-0.0229539264862,0.0,0.0,0.0,0.0514356530829,1.16903411958,30.3233586214
1.7,2.09556000991E7,0.00382010559355,0.0,0.0,0.00674038908437,54.3771536743,29953.7737672,1.04447463575E-8,0.0,32.1066777228,-1.2396613947165544E-13,9.999999923127184E-10,-0.00710273661242828,0.0,0.0,0.0,-3262.629220458,995.053690631,8.92764410406E-4,631.598837907,412.003597001,4.52321248035E-13,2.55830511919E-10,-0.0259160984965,0.0,0.0,0.0,0.0546474573222,1.31989633264,32.2175829048
1.8,2.09555945015E7,0.0045345637831,0.0,0.0,0.00755640208104,57.5739409778,29948.1762097,1.23981863977E-8,0.0,32.1066948702,-1.3125828865292815E-13,9.999999913845269E-10,-0.007520545987516507,0.0,0.0,0.0,-3454.436458668,995.077872257,8.92941708711E-4,631.752069747,412.023499072,5.07168421454E-13,3.30563813403E-10,-0.0290586100517,0.0,0.0,0.0,0.0578587295314,1.47994316521,34.1116276413
1.9,2.09555885843E7,0.00533295095206,0.0,0.0,0.00841897227792,60.7704072885,29942.2589895,1.45811023477E-8,0.0,32.1067129987,-1.385504418323003E-13,9.999999903990396E-10,-0.00793835559207433,0.0,0.0,0.0,-3646.22443731,995.103434837,8.93129132089E-4,631.914052283,412.044537701,5.65165612634E-13,4.23394553915E-10,-0.0323816043298,0.0,0.0,0.0,0.0610694383561,1.64918190929,36.0054822003
2.0,2.09555823474E7,0.00621992217491,0.0,0.0,0.00932808762991,63.9665346489,29936.0221394,1.700622219E-8,0.0,32.1067321082,-1.4584259923150665E-13,9.999999893619859E-10,-0.008356165438821414,0.0,0.0,0.0,-3837.992078934,995.130378228,8.93326679496E-4,632.084784612,412.066712772,6.26315461139E-13,5.37519919107E-10,-0.0358852325671,0.0,0.0,0.0,0.0642795524371,1.82762026728,37.8991359424
2.1,2.0955575791E7,0.00720013128337,0.0,0.0,0.0102837354345,67.1623050857,29929.4656943,1.96862705464E-8,0.0,32.1067521987,-1.5313476107228182E-13,9.999999882733662E-10,-0.00877397554047742,0.0,0.0,0.0,-4029.7383051419997,995.158702279,8.93534349828E-4,632.264265782,412.09002416,6.90620746826E-13,6.76495240066E-10,-0.0395696540373,0.0,0.0,0.0,0.0674890404105,2.01526635093,39.7925782191
2.2,2.0955568915E7,0.00827823080036,0.0,0.0,0.0112859023325,70.3577006093,29922.5896907,2.26339684988E-8,0.0,32.10677327,-1.6042692757636047E-13,9.999999871274505E-10,-0.009191785909819308,0.0,0.0,0.0,-4221.462036557999,995.188406834,8.93752141927E-4,632.45249479,412.114471735,7.58084389471E-13,8.44252743941E-10,-0.0434350360315,0.0,0.0,0.0,0.070697870907,2.21212868031,41.6857983721
2.3,2.09555617195E7,0.00945887187396,0.0,0.0,0.0123345743054,73.552703213,29915.394167,2.58620334109E-8,0.0,32.106795322,-1.6771909896490433E-13,9.999999859356983E-10,-0.009609596559509444,0.0,0.0,0.0,-4413.16219278,995.219491725,8.93980054578E-4,632.649470586,412.140055362,8.28709448396E-13,1.04512177553E-9,-0.0474815538357,0.0,0.0,0.0,0.0739060125518,2.41821618266,43.5787857331
2.4,2.09555542045E7,0.0107467042112,0.0,0.0,0.0134297366747,76.7472948723,29907.8791635,2.9383178749E-8,0.0,32.1068183546,-1.7501127546022103E-13,9.999999846866502E-10,-0.010027407502267494,0.0,0.0,0.0,-4604.837692338,995.251956779,8.94218086506E-4,632.85519207,412.166774897,9.02499122058E-13,1.28384898872E-9,-0.0517093907082,0.0,0.0,0.0,0.0771134339647,2.63353819124,45.4715296232
2.5,2.095554637E7,0.0121463760117,0.0,0.0,0.0145713741033,79.9414575438,29900.0447221,3.3210113903E-8,0.0,32.1068423677,-1.8230345728347225E-13,9.999999833803064E-10,-0.01044521875081312,0.0,0.0,0.0,-4796.487452628,995.285801815,8.94466236382E-4,633.069658091,412.194630191,9.79456747632E-13,1.56561586133E-9,-0.0561187378549,0.0,0.0,0.0,0.0803201037592,2.85810444411,47.3640193522
2.6,2.09555382162E7,0.0136625339017,0.0,0.0,0.0157594705918,83.1351731649,29891.8908867,3.73555440067E-8,0.0,32.106867361,-1.8959564465524677E-13,9.99999982028126E-10,-0.010863030317865983,0.0,0.0,0.0,-4988.110389894,995.321026644,8.94724502818E-4,633.292867451,412.223621088,1.05958580057E-12,1.89606102308E-9,-0.0607097944049,0.0,0.0,0.0,0.0835259905429,3.09192508282,49.2562442185
2.7,2.0955529743E7,0.015299822867,0.0,0.0,0.0169940094793,86.3284236522,29883.4177027,4.18321697579E-8,0.0,32.1068933346,-1.968878377978522E-13,9.9999998061865E-10,-0.011280842216145746,0.0,0.0,0.0,-5179.705419132,995.357631068,8.9499288437E-4,633.524818902,412.253747425,1.14288989416E-12,2.28129848416E-9,-0.0654827673834,0.0,0.0,0.0,0.0867310629168,3.33501065108,51.1481935085
2.8,2.09555209505E7,0.0170628861871,0.0,0.0,0.0182749734411,89.5211909018,29874.6252178,4.66526872388E-8,0.0,32.1069202882,-2.041800369318773E-13,9.999999791518778E-10,-0.01169865445831478,0.0,0.0,0.0,-5371.2714541079995,995.395614883,8.95271379536E-4,633.765511145,412.285009035,1.229372779E-12,2.72793891032E-9,-0.0704378716849,0.0,0.0,0.0,0.0899352894755,3.58737209338,53.0398564961
