time,eiPosition_ft_X,eiPosition_ft_Y,eiPosition_ft_Z,eiVelocity_ft_s_X,eiVelocity_ft_s_Y,eiVelocity_ft_s_Z,feVelocity_ft_s_X,feVelocity_ft_s_Y,feVelocity_ft_s_Z,altitudeMsl_ft,longitude_deg,latitude_deg,localGravity_ft_s2,eulerAngle_deg_Yaw,eulerAngle_deg_Pitch,eulerAngle_deg_Roll,bodyAngularRateWrtEi_deg_s_Roll,bodyAngularRateWrtEi_deg_s_Pitch,bodyAngularRateWrtEi_deg_s_Yaw,speedOfSound_ft_s,airDensity_slug_ft3,ambientPressure_lbf_ft2,ambientTemperature_dgR,aero_bodyForce_lbf_X,aero_bodyForce_lbf_Y,aero_bodyForce_lbf_Z,aero_bodyMoment_ftlbf_L,aero_bodyMoment_ftlbf_M,aero_bodyMoment_ftlbf_N,mach,dynamicPressure_lbf_ft2
0.0,2.09556463255E7,0.0,0.0,0.0,1528.10982905,0.0,0.0,0.0,-0.0,30000.0,0.0,0.0,32.1065359519,0.0,0.0,0.0,0.0,0.0,0.0,994.849493459,8.90685451211E-4,629.673709538,411.838873082,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
0.1,2.09556461649E7,152.810982514,0.0,-3.21065062771,1528.10981734,0.0,0.0,2.3331171341E-5,3.19950747505,29999.8400245,2.12636142418E-12,0.0,32.10653644285363,0.0,0.0,-4.1780741535E-4,0.0,0.0,0.0,994.850180536,8.90690687133E-4,629.678280848,411.839441943,-0.0,1.46311328304E-16,-8.95144328028E-5,0.0,0.0,0.0,0.00321606965323,0.00455893262676
0.2,2.09556456833E7,305.621962687,0.0,-6.42128345043,1528.10978222,0.0,0.0,9.33243595866E-5,6.39899714476,29999.3600991,1.70108550726E-11,0.0,32.10653791581453,0.0,0.0,-8.35614843459E-4,0.0,0.0,0.0,994.852241761,8.90706395011E-4,629.691994915,411.84114852,-0.0,4.94921322417E-15,-3.58062053204E-4,0.0,0.0,0.0,0.00643210808282,0.0182359506243
0.3,2.09556448807E7,458.432938178,0.0,-9.63188066227,1528.10972369,0.0,0.0,2.09978591706E-4,9.59845120292,29998.5602263,5.74114373663E-11,0.0,32.10654037078269,0.0,0.0,-0.00125342229708,0.0,0.0,0.0,994.855677114,8.90732575184E-4,629.714852147,411.843992806,-0.0,3.75971391182E-14,-8.05655827052E-4,0.0,0.0,0.0,0.00964808406488,0.0410317143379
0.4,2.0955643757E7,611.243906645,0.0,-12.8424244556,1528.10964175,0.0,0.0,3.73292244402E-4,12.7978518416,29997.4404106,1.36085711493E-10,0.0,32.10654380775811,0.0,0.0,-0.00167122978898,0.0,0.0,0.0,994.860486561,8.90769228214E-4,629.746853226,411.847974785,-0.0,1.5843512724E-13,-0.00143231736366,0.0,0.0,0.0,0.0128639663751,0.072947324321
0.5,2.09556423122E7,764.054865747,0.0,-16.0528970204,1528.10953639,0.0,0.0,5.83263045606E-4,15.9971812503,29996.0006583,2.65790752688E-10,0.0,32.106548226640804,0.0,0.0,-0.00208903733191,0.0,0.0,0.0,994.866670058,8.9081635489E-4,629.787999105,411.853094434,-0.0,4.83457346708E-13,-0.00223807691517,0.0,0.0,0.0,0.0160797237885,0.113984321302
0.6,2.09556405464E7,916.865813143,0.0,-19.2632805428,1528.10940762,0.0,0.0,8.39888072987E-4,19.1964216149,29994.2409774,4.59282928963E-10,0.0,32.10655362743076,0.0,0.0,-0.00250684493863,0.0,0.0,0.0,994.874227543,8.90873956225E-4,629.83829101,411.859351726,-0.0,1.20304022974E-12,-0.00322297337564,0.0,0.0,0.0,0.0192953250791,0.16414468614
0.7,2.09556384595E7,1069.67674649,0.0,-22.4735572049,1528.10925544,0.0,0.0,0.00114316375468,22.3955551172,29992.1613775,7.29317728172E-10,0.0,32.10656001012799,0.0,0.0,-0.00292465262189,0.0,0.0,0.0,994.883158945,8.90942033459E-4,629.897730439,411.866746627,-0.0,2.60047475576E-12,-0.00438705427986,0.0,0.0,0.0,0.02251073902,0.223430839761
0.8,2.09556360517E7,1222.48766345,0.0,-25.6837091836,1528.10907985,0.0,0.0,0.0014930858684,25.5945639337,29989.7618705,1.08864957804E-9,0.0,32.10656737463251,0.0,0.0,-0.00334246039444,0.0,0.0,0.0,994.893464178,8.91020588055E-4,629.966319164,411.875279095,-0.0,5.07072164781E-12,-0.00573037580196,0.0,0.0,0.0,0.0257259343828,0.29184564309
0.9,2.09556333228E7,1375.29856168,0.0,-28.8937186496,1528.10888084,0.0,0.0,0.00188964954371,28.7934302348,29987.0424695,1.55003167419E-9,0.0,32.1065757210443,0.0,0.0,-0.00376026826905,0.0,0.0,0.0,994.905143142,8.91109621702E-4,630.044059228,411.884949085,-0.0,9.13850250566E-12,-0.00725300275369,0.0,0.0,0.0,0.0289408799375,0.369392396963
1.0,2.09556302729E7,1528.10943884,0.0,-32.1035677668,1528.10865842,0.0,0.0,0.00233284925716,31.9921361841,29984.0031898,2.12621579804E-9,0.0,32.10658504916338,0.0,0.0,-0.00417807625846,0.0,0.0,0.0,994.918195725,8.91209136316E-4,630.130952946,411.895756543,-0.0,1.54779706112E-11,-0.00895500858253,0.0,0.0,0.0,0.0321555444524,0.456074842029
1.1,2.09556269021E7,1680.92029258,0.0,-35.3132386913,1528.10841259,0.0,0.0,0.00282267883494,35.1906639373,29980.6440482,2.82995214328E-9,0.0,32.10659535908974,0.0,0.0,-0.00459588437542,0.0,0.0,0.0,994.932621802,8.91319134035E-4,630.227002908,411.90770141,-0.0,2.49308664614E-11,-0.0108364753694,0.0,0.0,0.0,0.0353698966938,0.551897158633
1.2,2.09556232103E7,1833.73112058,0.0,-38.5227135705,1528.10814335,0.0,0.0,0.00335913145321,38.3889956414,29976.9650635,3.67398913462E-9,0.0,32.1066066506234,0.0,0.0,-0.00501369263268,0.0,0.0,0.0,994.948421234,8.91439617225E-4,630.332211974,411.920783621,-0.0,3.85249751417E-11,-0.0128974938261,0.0,0.0,0.0,0.0385839054257,0.656863966697
1.3,2.09556191976E7,1986.54192047,0.0,-41.7319745423,1528.10785069,0.0,0.0,0.00394219963607,41.5871134341,29972.9662562,4.6710732669E-9,0.0,32.10661892376436,0.0,0.0,-0.00543150104299,0.0,0.0,0.0,994.965593868,8.91570588475E-4,630.446583279,411.935003104,-0.0,5.74933351902E-11,-0.015138163293,0.0,0.0,0.0,0.0417975394097,0.770980325575
1.4,2.09556148639E7,2139.35268993,0.0,-44.9410037344,1528.10753462,0.0,0.0,0.00457187525382,44.7849994426,29968.6476486,5.83394889949E-9,0.0,32.10663217841262,0.0,0.0,-0.00584930961909,0.0,0.0,0.0,994.98413954,8.91712050602E-4,630.570120229,411.950359781,-0.0,8.32936685602E-11,-0.0175585917355,0.0,0.0,0.0,0.0450107674045,0.8942517339
1.5,2.09556102094E7,2292.16342662,0.0,-48.149783263,1528.10719514,0.0,0.0,0.00524814952538,47.982635783,29964.0092647,7.17535810543E-9,0.0,32.1066464145682,0.0,0.0,-0.00626711837372,0.0,0.0,0.0,995.004058071,8.91864006644E-4,630.702826503,411.966853568,-0.0,1.17626271768E-10,-0.0201588957409,0.0,0.0,0.0,0.0482235581662,1.02668412942
1.6,2.0955605234E7,2444.97412818,0.0,-51.3582952324,1528.10683224,0.0,0.0,0.00597101301532,51.1800045589,29959.0511303,8.70804048054E-9,0.0,32.106661632131114,0.0,0.0,-0.00668492731963,0.0,0.0,0.0,995.025349269,8.92026459866E-4,630.844706052,411.984484374,-0.0,1.62453905537E-10,-0.0229392005152,0.0,0.0,0.0,0.0514358804475,1.16828388882
1.7,2.09555999377E7,2597.78479228,0.0,-54.5665217338,1528.10644594,0.0,0.0,0.00674045563557,54.3770878615,29953.7732733,1.04447329683E-8,0.0,32.10667783100134,0.0,0.0,-0.00710273646954,0.0,0.0,0.0,995.04801293,8.92199413761E-4,630.995763102,412.003252103,-0.0,2.20019885691E-10,-0.0258996398787,0.0,0.0,0.0,0.0546477029979,1.31905782752
1.8,2.09555943207E7,2750.59541659,0.0,-57.7744448447,1528.10603622,0.0,0.0,0.00755646664324,57.5738677679,29948.1757229,1.23981696888E-8,0.0,32.10669501107892,0.0,0.0,-0.0075205458362,0.0,0.0,0.0,995.072048836,8.92382872042E-4,631.15600215,412.023156652,-0.0,2.92867798634E-10,-0.0290403562625,0.0,0.0,0.0,0.0578589945634,1.47901319946
1.9,2.09555883828E7,2903.40599875,0.0,-60.9820466278,1528.10560308,0.0,0.0,0.00841903463906,60.7703263403,29942.2585104,1.45810817517E-8,0.0,32.10671317226383,0.0,0.0,-0.00793835543234,0.0,0.0,0.0,995.097456754,8.9257683865E-4,631.325427967,412.044197911,-0.0,3.83861183863E-10,-0.0323615007037,0.0,0.0,0.0,0.0610697238859,1.64815769692
2.0,2.09555821243E7,3056.21653642,0.0,-64.1893091305,1528.10514654,0.0,0.0,0.00932814756792,63.9664456258,29936.0216689,1.70061970738E-8,0.0,32.10673231445611,0.0,0.0,-0.00835616527068,0.0,0.0,0.0,995.124236441,8.9278131775E-4,631.504045595,412.066375765,-0.0,4.96202288665E-10,-0.035863232841,0.0,0.0,0.0,0.0642798597035,1.82649945021
2.1,2.0955575545E7,3209.02702727,0.0,-67.3962143833,1528.10466658,0.0,0.0,0.0102837927192,67.1622076548,29929.4652332,1.96862402265E-8,0.0,32.10675243765575,0.0,0.0,-0.00877397536395,0.0,0.0,0.0,995.152387639,8.92996313733E-4,631.691860351,412.089690093,-0.0,6.33450700888E-10,-0.0395457209096,0.0,0.0,0.0,0.06748937075,2.01404702748
2.2,2.0955568645E7,3361.83746896,0.0,-70.6027444001,1528.1041632,0.0,0.0,0.011285956723,70.3575944405,29922.5892399,2.26339322198E-8,0.0,32.106773541562774,0.0,0.0,-0.00919178572486,0.0,0.0,0.0,995.181910076,8.93221831214E-4,631.888877825,412.114140765,-0.0,7.99544528701E-10,-0.0434091417361,0.0,0.0,0.0,0.0706982257548,2.21080943446
2.3,2.09555614244E7,3514.64785913,0.0,-73.808881176,1528.10363642,0.0,0.0,0.012334625552,73.5525879781,29915.3937274,2.58619903479E-8,0.0,32.10679562627718,0.0,0.0,-0.00960959636614,0.0,0.0,0.0,995.212803469,8.93457875032E-4,632.095103879,412.139727648,-0.0,9.98818382021E-10,-0.0474536807332,0.0,0.0,0.0,0.0739063934426,2.41679611411
2.4,2.09555538833E7,3667.45819546,0.0,-77.0146066877,1528.10308622,0.0,0.0,0.0134297845187,76.7471702435,29907.878736,2.9383128014E-8,0.0,32.106818691499,0.0,0.0,-0.0100274073005,0.0,0.0,0.0,995.24506752,8.93704450252E-4,632.310544648,412.166450601,-0.0,1.23602403643E-9,-0.0516795318935,0.0,0.0,0.0,0.0771138425331,2.63201694641
2.5,2.09555460215E7,3820.2684756,0.0,-80.2199028918,1528.10251261,0.0,0.0,0.0145714182754,79.9413231932,29900.0443077,3.32100545293E-8,0.0,32.10684273722823,0.0,0.0,-0.0104452185407,0.0,0.0,0.0,995.278701917,8.93961562165E-4,632.535206542,412.194309477,-0.0,1.51634973565E-9,-0.0560868977836,0.0,0.0,0.0,0.080320541741,2.85648224799
2.6,2.09555378393E7,3973.0786972,0.0,-83.424751724,1528.10191558,0.0,0.0,0.0157595108138,83.1350287627,29891.8904863,3.73554749529E-8,0.0,32.10686776316488,0.0,0.0,-0.0108630300993,0.0,0.0,0.0,995.313706338,8.94229216284E-4,632.769096243,412.223304123,-0.0,1.84543980004E-9,-0.0606759895381,0.0,0.0,0.0,0.0835264597755,3.09020277183
2.7,2.09555293366E7,4125.88885793,0.0,-86.6291350989,1528.10129514,0.0,0.0,0.0169940454616,86.3282688659,29883.4173175,4.18320899101E-8,0.0,32.10689376940897,0.0,0.0,-0.0112808419891,0.0,0.0,0.0,995.350080444,8.94507418348E-4,633.012220707,412.253434379,-0.0,2.22941584139E-9,-0.0654470268524,0.0,0.0,0.0,0.0867315653404,3.33318970695
2.8,2.09555205135E7,4278.69895545,0.0,-89.8330349082,1528.10065129,0.0,0.0,0.0182750048855,89.5210253945,29874.6248486,4.66525954049E-8,0.0,32.10692075566052,0.0,0.0,-0.0116986542229,0.0,0.0,0.0,995.387823885,8.94796174321E-4,633.264587163,412.284700078,-0.0,2.67489427117E-9,-0.0704002379759,0.0,0.0,0.0,0.0899358271336,3.58545467799
2.9,2.095551137E7,4431.50898741,0.0,-93.0364330208,1528.09998403,0.0,0.0,0.0196023710844,92.7132802169,29865.5131291,5.18296826343E-8,0.0,32.106948721719526,0.0,0.0,-0.0121164668132,0.0,0.0,0.0,995.426936298,8.9509549039E-4,633.526203114,412.31710105,-0.0,3.18901074118E-9,-0.0755358597051,0.0,0.0,0.0,0.0931392138472,3.84700974489
3.0,2.09555019062E7,4584.31895148,0.0,-96.2393112811,1528.09929335,0.0,0.0,0.0209761253943,95.9050151773,29856.0822099,5.73760378219E-8,0.0,32.10697766758602,0.0,0.0,-0.0125342797728,0.0,0.0,0.0,995.467417306,8.95405372969E-4,633.797076335,412.350637115,-0.0,3.7794356874E-9,-0.0808541373755,0.0,0.0,0.0,0.0963416941669,4.11786740248
3.1,2.09554921222E7,4737.1288453,0.0,-99.4416515088,1528.09857925,0.0,0.0,0.0223962484821,99.0962120949,29846.332144,6.33043420288E-8,0.0,32.10700759306001,0.0,0.0,-0.0129520931143,0.0,0.0,0.0,995.509266517,8.95725828695E-4,634.077214878,412.385308087,-0.0,4.45439884679E-9,-0.0863553248541,0.0,0.0,0.0,0.099543236772,4.39804058011
3.2,2.09554820179E7,4889.93866655,0.0,-102.643435498,1528.09784175,0.0,0.0,0.0238627203474,102.286852763,29836.262986,6.96272709749E-8,0.0,32.10703849794152,0.0,0.0,-0.0133699068504,0.0,0.0,0.0,995.55248353,8.96056864429E-4,634.366627066,412.421113777,-0.0,5.22270761637E-9,-0.0920396845311,0.0,0.0,0.0,0.102743810335,4.6875426412
