time,gePosition_ft_X,gePosition_ft_Y,gePosition_ft_Z,feVelocity_ft_s_X,feVelocity_ft_s_Y,feVelocity_ft_s_Z,altitudeMsl_ft,longitude_deg,latitude_deg,localGravity_ft_s2,altitudeRateWrtMsl_ft_min,speedOfSound_ft_s,airDensity_slug_ft3,ambientPressure_lbf_ft2,ambientTemperature_dgR,aero_bodyForce_lbf_X,aero_bodyForce_lbf_Y,aero_bodyForce_lbf_Z,aero_bodyMoment_ftlbf_L,aero_bodyMoment_ftlbf_M,aero_bodyMoment_ftlbf_N
1.0,2.09556303286497E7,6.137307323115E-4,-2.0E-16,-7.1E-15,0.0023328492682549,31.992136315316166,29984.0031904429,1.6780302E-9,0.0,32.1065850491661,-1919.52817891897,994.917832627807,8.9120975137E-4,630.125816925709,411.895100380251,0.0,6.530253833E-7,-0.0089550162275759,0.0,0.0,0.0
1.1,2.09556269695081E7,8.547430659291E-4,-2.0E-16,-7.1E-15,0.0028226788534436,35.19066412946717,29980.6440488621,2.3369938E-9,0.0,32.1065953590398,-2111.43984776803,994.932258810385,8.913197490354E-4,630.221866153623,411.907045320437,0.0,8.692545105E-7,-0.0108364846425185,0.0,0.0,0.0
1.2,2.09556232905234E7,0.0011470322897367,-4.0E-16,-7.1E-15,0.003359131482131,38.38899591373617,29976.965064153,3.1361563E-9,0.0,32.1066066505814,-2303.33975482417,994.948058357887,8.914402321666E-4,630.327074416562,411.920127611305,0.0,1.1286392872E-6,-0.0128975048951474,0.0,0.0,0.0
1.3,2.09556192917161E7,0.0014953347711071,-4.0E-16,-7.1E-15,0.0039421996784316,41.58711380934717,29972.9662568122,4.0884676E-9,0.0,32.1066189237295,-2495.22682856083,994.965231118349,8.915712033539E-4,630.441444848527,411.934347181199,0.0,1.4351183013E-6,-0.0151381763307751,0.0,0.0,0.0
1.4,2.09556149731084E7,0.0019042558074034,-7.0E-16,-7.1E-15,0.0045718753152659,44.78499994746917,29968.6476491205,5.2065196E-9,0.0,32.1066321784175,-2687.09999684815,994.983776926535,8.917126654122E-4,630.564980855818,411.949703952168,0.0,1.792634143E-6,-0.0175586069209623,0.0,0.0,0.0
1.5,2.09556103347244E7,0.0023784929080648,-4.0E-16,-7.1E-15,0.0052481496120785,47.982636448352,29964.0092651471,6.5031561E-9,0.0,32.1066464145732,-2878.95818690112,995.003695604027,8.918646213821E-4,630.697686117744,411.966197840047,0.0,2.2051337383E-6,-0.0201589132603439,0.0,0.0,0.0
1.6,2.095560537659E7,0.0029226309957266,-4.0E-16,0.0,0.0059710131354746,51.18000542046467,29959.0511307492,7.9909131E-9,0.0,32.1066616321193,-3070.80032522788,995.024986959156,8.920270745286E-4,630.839564586164,411.983828754392,0.0,2.6765686818E-6,-0.0229392205631647,0.0,0.0,0.0
1.7,2.09556000987329E7,0.0035414401331764,-4.0E-16,-1.42E-14,0.0067404557986814,54.37708895963317,29953.7732735835,9.6828329E-9,0.0,32.1066778309731,-3262.62533757799,995.047650787052,8.922000283423E-4,630.990620485893,412.002596598516,0.0,3.2108955694E-6,-0.0258996626595615,0.0,0.0,0.0
1.8,2.09555945011824E7,0.0042395032151035,-2.0E-16,-7.1E-15,0.0075564668600624,57.57386914817833,29948.1757230795,1.1591446E-8,0.0,32.1066950110463,-3454.4321488907,995.071686869583,8.923834865386E-4,631.150858314355,412.022501269439,0.0,3.8120763313E-6,-0.0290403819915527,0.0,0.0,0.0
1.9,2.09555885839697E7,0.00502153231173,-7.0E-16,0.0,0.0084190349231853,60.770328054054836,29942.2585104741,1.37296362E-8,0.0,32.1067131722455,-3646.21968324329,995.097094975454,8.925774530582E-4,631.320282842325,412.043542657965,0.0,4.4840785645E-6,-0.0323615296087879,0.0,0.0,0.0
2.0,2.09555823471281E7,0.0058920708056576,-7.0E-16,-7.1E-15,0.0093281479350336,63.96644772999,29936.0216687917,1.61098262E-8,0.0,32.1067323144718,-3837.9868637994,995.123874860075,8.927819320663E-4,631.498899113059,412.065720648567,0.0,5.2308758657E-6,-0.0358632651639636,0.0,0.0,0.0
2.1,2.09555757906921E7,0.0068559027918127,-4.0E-16,-1.42E-14,0.010283793187818,67.162210212624,29929.4652328491,1.87450967E-8,0.0,32.1067524376211,-4029.73261275744,995.152026265667,8.929969279534E-4,631.686712443145,412.089035119473,0.0,6.0564481621E-6,-0.0395457569080226,0.0,0.0,0.0
2.2,2.09555689146985E7,0.0079176063245541,-4.0E-16,-1.42E-14,0.0112859573139294,70.357597521649,29922.5892392695,2.16479652E-8,0.0,32.1067735415836,-4221.45585129894,995.181548921166,8.932224453346E-4,631.883728421871,412.11348594258,0.0,6.9647820461E-6,-0.0434091816850099,0.0,0.0,0.0
2.3,2.09555617191857E7,0.0090818697558461,-7.0E-16,-1.42E-14,0.0123346262897208,73.55259165895083,29915.393726468,2.48312507E-8,0.0,32.1067956262443,-4413.15549953705,995.2124425423,8.9345848905E-4,632.089952911866,412.139072983515,0.0,7.9598711043E-6,-0.0474537249267015,0.0,0.0,0.0
2.4,2.09555542041939E7,0.0103533055435036,-9.0E-16,-1.42E-14,0.0134297854312948,76.74717460774967,29907.8787346631,2.83075649E-8,0.0,32.106818691483,-4604.83047646498,995.244706831634,8.937050641651E-4,632.305392049438,412.165796101665,0.0,9.0457162518E-6,-0.0516795806469431,0.0,0.0,0.0
2.5,2.09555463697651E7,0.0117365804790097,-7.0E-16,-1.42E-14,0.0145714193945726,79.94132833174184,29900.0443058759,3.20896681E-8,0.0,32.1068427371737,-4796.47969990451,995.278341478409,8.939621759694E-4,632.53005224363,412.193655150044,0.0,1.02263260623E-5,-0.0560869514356167,0.0,0.0,0.0
2.6,2.09555382159432E7,0.013236322553439,-1.1E-15,-1.42E-14,0.0157595121755531,83.135034774242,29891.8904839307,3.61902143E-8,0.0,32.1068677631852,-4988.10208645452,995.313346158603,8.942298299773E-4,632.76394017667,412.222649975329,0.0,1.15057170994E-5,-0.0606760484523878,0.0,0.0,0.0
2.7,2.09555297427737E7,0.0148572139523821,-9.0E-16,-2.84E-14,0.0169940471066696,86.32827585732716,29883.4173144586,4.0622006E-8,0.0,32.106893769381,-5179.69655143963,995.349720535044,8.945080319284E-4,633.007062804856,412.252780417957,0.0,1.28879142493E-5,-0.0654470914202056,0.0,0.0,0.0
2.8,2.09555209503042E7,0.016603897929599,-9.0E-16,-1.42E-14,0.01827500685811,89.52103348097917,29874.6248449049,4.53977392E-8,0.0,32.106920755619,-5371.26200885875,995.387464257228,8.947967877863E-4,633.259427357412,412.284046311964,0.0,1.43769510499E-5,-0.0704003086183509,0.0,0.0,0.0
2.9,2.09555118385838E7,0.018480978743355,-1.1E-15,-1.42E-14,0.0196023734356903,92.71328952223016,29865.5131245181,5.05300033E-8,0.0,32.1069487217517,-5562.79737133381,995.426576961456,8.950961037396E-4,633.521041337495,412.316447485092,-1.0E-16,1.59768700222E-5,-0.0755359368753432,0.0,0.0,0.0
3.0,2.09555024076636E7,0.0204931146427043,-7.0E-16,-1.42E-14,0.0209761281793723,95.90502583430717,29856.0822043679,5.60315355E-8,0.0,32.1069776676263,-5754.30155005843,995.467058270757,8.954059862014E-4,633.791912521809,412.349983758722,0.0,1.76917230015E-5,-0.0808542215614334,0.0,0.0,0.0
3.1,2.09554926575966E7,0.0226449619804043,-1.1E-15,0.0,0.0223962517642444,99.09622424577866,29846.3321373239,6.19150678E-8,0.0,32.1070075930845,-5945.77345474672,995.508907794896,8.957264418091E-4,634.07204896076,412.384654947871,0.0,1.95255714651E-5,-0.0863554165808284,0.0,0.0,0.0
3.2,2.09554825884374E7,0.024941119284449,-7.0E-16,-2.84E-14,0.0238627241950996,102.2868665597005,29836.2629781067,6.8193174E-8,0.0,32.1070384979623,-6137.21199358203,995.552125130435,8.960574774251E-4,634.361458978941,412.420460861239,0.0,2.14824868661E-5,-0.092039784363643,0.0,0.0,0.0
3.3,2.09554722002425E7,0.0273862388858106,-1.1E-15,-2.84E-14,0.0253755248098434,105.47693455276467,29825.8747832141,7.48785754E-8,0.0,32.1070703820907,-6328.61607316588,995.596709860576,8.963991001354E-4,634.660151174232,412.457401301068,0.0,2.35665509588E-5,-0.0979075958573785,0.0,0.0,0.0
3.4,2.09554614930703E7,0.0299849710045236,-9.0E-16,-2.84E-14,0.0269346322742238,108.6664099744465,29815.1676110103,8.19839872E-8,0.0,32.107103245295,-6519.98459846679,995.642661555347,8.967513172508E-4,634.968134419144,412.495476063295,0.0,2.57818561318E-5,-0.103959130518335,0.0,0.0,0.0
3.5,2.09554504669809E7,0.0327419078485036,-1.3E-15,-1.42E-14,0.0285400245840287,111.85527454615517,29804.141521655,8.95219664E-8,0.0,32.1071370873948,-6711.31647276931,995.689979771517,8.971141363067E-4,635.28541786036,412.534684937466,0.0,2.81325057332E-5,-0.110194676302499,0.0,0.0,0.0
3.6,2.09554391220364E7,0.0356616766057413,-1.1E-15,-1.42E-14,0.0301916790611053,115.043509960383,29792.7965771406,9.75051655E-8,0.0,32.1071719082047,-6902.61059762298,995.738664052521,8.974875650619E-4,635.612010918377,412.575027706673,0.0,3.06226144024E-5,-0.116614529656095,0.0,0.0,0.0
3.7,2.09554274583006E7,0.0387489393779105,-1.6E-15,-1.42E-14,0.0318895723523002,118.23109787985783,29781.1328413188,1.059463326E-7,0.0,32.1072077075335,-7093.86587279147,995.788713928538,8.978716114997E-4,635.947923288125,412.61650414761,-1.0E-16,3.32563083973E-5,-0.12321899550593,0.0,0.0,0.0
3.8,2.09554154758391E7,0.0420083372719091,-1.6E-15,-2.84E-14,0.0336336804290432,121.41801993669417,29769.1503798477,1.148581584E-7,0.0,32.1072444851844,-7285.08119620165,995.840128916559,8.982662838281E-4,636.293164939588,412.659114030618,0.0,3.6037725922E-5,-0.130008387249427,0.0,0.0,0.0
3.9,2.09554031747195E7,0.0454443972785156,-1.1E-15,-1.42E-14,0.0354239785848485,124.60425773154734,29756.8492602407,1.242530218E-7,0.0,32.1072822409554,-7476.25546389284,995.892908520131,8.986715904777E-4,636.64774611618,412.702857119467,-1.0E-16,3.89710174545E-5,-0.136983026743949,0.0,0.0,0.0
4.0,2.09553905550111E7,0.0490618113826712,-1.3E-15,-1.42E-14,0.0372604414345976,127.78979283276733,29744.2295518331,1.341437527E-7,0.0,32.1073209746388,-7667.38756996604,995.947052229633,8.99087540104E-4,637.011677336766,412.747733171576,-1.0E-16,4.2060346074E-5,-0.144143244296357,0.0,0.0,0.0
4.1,2.09553776167851E7,0.0528651945342062,-9.0E-16,-2.84E-14,0.0391430429126492,130.97460677555435,29731.2913258224,1.445429706E-7,0.0,32.1073606860214,-7858.47640653326,996.002559522196,8.995141415866E-4,637.384969395229,412.793741937938,-1.0E-16,4.53098877874E-5,-0.151489378651843,0.0,0.0,0.0
4.2,2.09553643601145E7,0.056859121808884,-9.0E-16,-5.68E-14,0.0410717562700016,134.15868106111583,29718.0346552543,1.55463186E-7,0.0,32.1074013748845,-8049.52086366695,996.05942986155,8.99951404028E-4,637.767633359611,412.840883162984,0.0,4.87238318572E-5,-0.159021776982281,0.0,0.0,0.0
4.3,2.09553507850743E7,0.0610482213978684,-9.0E-16,-2.84E-14,0.0430465540743758,137.34199715582383,29704.4596150144,1.669170547E-7,0.0,32.1074430410037,-8240.51982934943,996.117662698212,9.00399336755E-4,638.159680573505,412.889156584729,-1.0E-16,5.23063811256E-5,-0.166740794874655,0.0,0.0,0.0
4.4,2.09553368917411E7,0.0654371000919127,-7.0E-16,-2.84E-14,0.0450674082079873,140.52453649037366,29690.5662818513,1.789171741E-7,0.0,32.1074856841492,-8431.47218942242,996.177257469352,9.008579493176E-4,638.561122655314,412.938561934655,0.0,5.60617523405E-5,-0.174646796318701,0.0,0.0,0.0
4.5,2.09553226801936E7,0.0700303804323994,-9.0E-16,-2.84E-14,0.047134289865054,143.70628045894483,29676.354734376,1.914761847E-7,0.0,32.1075293040856,-8622.37682753669,996.238213598856,9.013272514895E-4,638.971971498799,412.989098937746,-1.0E-16,5.99941764818E-5,-0.182740153694433,0.0,0.0,0.0
4.6,2.09553081505123E7,0.0748325889771877,-9.0E-16,0.0,0.0492471695508594,146.887210418362,29661.8250530548,2.046064648E-7,0.0,32.1075739005719,-8813.23262510172,996.30053049735,9.018072532681E-4,639.392239273415,413.040767312506,-1.0E-16,6.41078990843E-5,-0.191021247759264,0.0,0.0,0.0
4.7,2.09552933027795E7,0.079848435403619,-7.0E-16,0.0,0.0514060170789608,150.0673076872585,29646.977320224,2.183208931E-7,0.0,32.1076194733615,-9004.03846123551,996.364207562037,9.022979648734E-4,639.821938423366,413.093566770813,-1.0E-16,6.84071805641E-5,-0.199490467634431,0.0,0.0,0.0
4.8,2.09552781370794E7,0.085082440206861,-7.0E-16,-2.84E-14,0.0536108015713167,153.24655354523932,29631.8116200827,2.326318316E-7,0.0,32.1076660222021,-9194.79321271436,996.42924417695,9.027993967494E-4,640.261081669457,413.147497018111,-2.0E-16,7.28962965384E-5,-0.208148210791692,0.0,0.0,0.0
4.9,2.0955262653498E7,0.0905392324166314,-7.0E-16,-2.84E-14,0.0558614914533754,156.42492923204784,29616.3280387111,2.475519388E-7,0.0,32.1077135468359,-9385.49575392287,996.495639712708,9.033115595629E-4,640.709682007617,413.202557753207,-1.0E-16,7.75795381538E-5,-0.216994883038839,0.0,0.0,0.0
5.0,2.09552468521233E7,0.0962233447953622,-9.0E-16,-2.84E-14,0.0581580544541302,159.60241594673215,29600.5266640745,2.630936102E-7,0.0,32.1077620469994,-9576.14495680393,996.563393526577,9.038344642033E-4,641.167752709469,413.258748668305,-2.0E-16,8.24612124051E-5,-0.226030898505269,0.0,0.0,0.0
5.1,2.09552307330453E7,0.102139437113692,-4.0E-16,-2.84E-14,0.0605004576047747,162.77899484681433,29584.4075860045,2.792695887E-7,0.0,32.1078115224236,-9766.73969080886,996.63250496261,9.043681217838E-4,641.635307323449,413.316069449111,-1.0E-16,8.75456424573E-5,-0.235256679627356,0.0,0.0,0.0
5.2,2.09552142963555E7,0.108292035518388,-9.0E-16,-2.84E-14,0.0628886672339103,165.95464704745916,29567.9708962254,2.960922519E-7,0.0,32.1078619728336,-9957.27882284755,996.702973351456,9.049125436399E-4,642.112359673655,413.374519774666,-2.0E-16,9.28371679703E-5,-0.244672657132761,0.0,0.0,0.0
5.3,2.09551975421476E7,0.114685755788741,-1.1E-15,-2.84E-14,0.0653226489684032,169.12935362064667,29551.2166883572,3.135742225E-7,0.0,32.1079133979491,-10147.7612172388,996.7747980104,9.054677413296E-4,642.598923860334,413.434099317367,0.0,9.8340145416E-5,-0.254279270024766,0.0,0.0,0.0
5.4,2.09551804705172E7,0.12132509856201,-9.0E-16,-2.84E-14,0.0678023677292031,172.303095594345,29534.1450579129,3.317278086E-7,0.0,32.1079657974838,-10338.1857356607,996.847978243445,9.06033726634E-4,643.095014260568,413.494807743023,-1.0E-16,1.040589484013E-4,-0.264076965566267,0.0,0.0,0.0
5.5,2.09551630815616E7,0.128214765625671,-1.3E-15,-2.84E-14,0.070327787730082,175.475853951685,29516.7561023011,3.505658683E-7,0.0,32.1080191711459,-10528.5512371011,996.922513341196,9.066105115561E-4,643.60064552769,413.556644710745,-1.0E-16,1.099979679866E-4,-0.274066199262929,0.0,0.0,0.0
5.6,2.09551453753801E7,0.135359194589909,-1.1E-15,-2.84E-14,0.0728988724765651,178.64760963013998,29499.0499208383,3.701005376E-7,0.0,32.1080735186379,-10718.8565778084,996.998402580939,9.071981083217E-4,644.115832591984,413.619609873007,-2.0E-16,1.161616130026E-4,-0.284247434846318,0.0,0.0,0.0
5.7,2.0955127352074E7,0.142763061316145,-1.3E-15,-2.84E-14,0.075515584760733,181.81834352069666,29481.0266147404,3.903446038E-7,0.0,32.1081288396566,-10909.1006112418,997.075645226627,9.07796529379E-4,644.640590660751,413.683702875608,-2.0E-16,1.225543103741E-4,-0.294621144256376,0.0,0.0,0.0
5.8,2.09551090117464E7,0.150430814541323,-1.1E-15,-2.84E-14,0.0781778866616733,184.98803646704,29462.6862871535,4.113102336E-7,0.0,32.1081851338928,-11099.2821880224,997.154240528791,9.084057873979E-4,645.174935217938,413.748923357603,-1.0E-16,1.291805054323E-4,-0.305187807623284,0.0,0.0,0.0
5.9,2.09550903545024E7,0.15836708529423,-1.3E-15,-2.84E-14,0.080885739542259,188.15666926473833,29444.0290431231,4.330100919E-7,0.0,32.1082424010319,-11289.4001558843,997.234187724612,9.090258952702E-4,645.71888202475,413.815270951334,-2.0E-16,1.360446622337E-4,-0.315947913249196,0.0,0.0,0.0
6.0,2.09550713804489E7,0.166576407609682,-1.1E-15,-2.84E-14,0.0836391040456639,191.32422266042002,29425.0549896396,4.554565789E-7,0.0,32.1083006407532,-11479.4533596252,997.315486037946,9.096568661101E-4,646.27244712005,413.882745282451,-2.0E-16,1.431512638782E-4,-0.326901957589468,0.0,0.0,0.0
6.1,2.09550520896949E7,0.175063348768162,-9.0E-16,-5.68E-14,0.0864379400952543,194.49067735096165,29405.7642355971,4.786621856E-7,0.0,32.1083598527304,-11669.4406410577,997.398134679152,9.102987132526E-4,646.835646819347,413.951345969745,-2.0E-16,1.505048128205E-4,-0.338050445232819,0.0,0.0,0.0
6.2,2.09550324823511E7,0.18383241615993,-1.1E-15,-2.84E-14,0.0892822068903523,197.65601398268,29386.1568918414,5.026392392E-7,0.0,32.1084200366314,-11859.3608389608,997.482132845344,9.109514502552E-4,647.408497716724,414.021072625353,-3.0E-16,1.581098311878E-4,-0.349393888882209,0.0,0.0,0.0
6.3,2.09550125585304E7,0.192888168863646,-1.1E-15,-2.84E-14,0.0921718629051483,200.820213150515,29366.2330711334,5.274002086E-7,0.0,32.1084811921183,-12049.2127890309,997.567479720172,9.116150908964E-4,647.99101668351,414.091924854555,-4.0E-16,1.659708610913E-4,-0.360932809333895,0.0,0.0,0.0
6.4,2.09549923183475E7,0.202235124541402,-1.3E-15,-2.84E-14,0.0951068658841677,203.98325539722333,29345.9928882122,5.529574494E-7,0.0,32.1085433188472,-12238.9953238334,997.654174473929,9.122896491762E-4,648.583220869236,414.163902255856,-2.0E-16,1.740924649429E-4,-0.372667735456929,0.0,0.0,0.0
6.5,2.0954971761919E7,0.211877889623792,-7.0E-16,-2.84E-14,0.098087172841341,207.14512121257835,29325.4364597275,5.793235603E-7,0.0,32.1086064164685,-12428.7072727547,997.74221626346,9.129751393154E-4,649.185127701176,414.237004420889,-2.0E-16,1.824792257643E-4,-0.384599204171543,0.0,0.0,0.0
6.6,2.09549508893636E7,0.221820880082304,-1.3E-15,-2.84E-14,0.10111274005813,210.30579103255502,29304.5639043152,6.065106191E-7,0.0,32.1086704846266,-12618.3474619533,997.83160423218,9.136715757556E-4,649.796754884667,414.311230934422,-2.0E-16,1.911357474968E-4,-0.396727760427337,0.0,0.0,0.0
6.7,2.09549297008018E7,0.23206869356909,-9.0E-16,-5.68E-14,0.104183523078213,213.46524523853668,29283.3753425553,6.345312005E-7,0.0,32.1087355229602,-12807.9147143122,997.922337510197,9.1437897316E-4,650.418120404181,414.386581374442,-4.0E-16,2.000666553175E-4,-0.409053957181356,0.0,0.0,0.0
6.8,2.09549081963562E7,0.242625867402239,-1.6E-15,-2.84E-14,0.107299476707581,216.623464156515,29261.8708969689,6.633977144E-7,0.0,32.108801531102,-12997.4078493909,998.014415214129,9.150973464119E-4,651.049242522227,414.463055311989,-4.0E-16,2.092765959426E-4,-0.421578355374564,0.0,0.0,0.0
6.9,2.09548863761514E7,0.253496822657325,-1.3E-15,-2.84E-14,0.110460555009841,219.7804280562833,29240.0506921,6.931222531E-7,0.0,32.1088685086787,-13186.825683377,998.107836447164,9.158267106152E-4,651.690139779994,414.540652311194,-4.0E-16,2.187702379402E-4,-0.43430152390862,0.0,0.0,0.0
7.0,2.09548642403137E7,0.264686143264043,-1.1E-15,-5.68E-14,0.11366671130557,222.93611715065833,29217.9148544296,7.237173542E-7,0.0,32.1089364553112,-13376.1670290395,998.20260029905,9.165670810938E-4,652.340830997466,414.619371929249,-3.0E-16,2.285522720339E-4,-0.447224039621838,0.0,0.0,0.0
7.1,2.09548417889717E7,0.276198315377769,-1.3E-15,-5.68E-14,0.116917898167536,226.09051159466998,29195.4635124281,7.55195288E-7,0.0,32.1090053706142,-13565.4306956802,998.298705846144,9.173184733922E-4,653.00133527396,414.699213716438,-4.0E-16,2.386274114131E-4,-0.460346487264844,0.0,0.0,0.0
7.2,2.09548190222558E7,0.28803785756645,-1.3E-15,-2.84E-14,0.120214067418403,229.24359148478334,29172.6967965625,7.875684138E-7,0.0,32.1090752541969,-13754.615489087,998.396152151317,9.180809032747E-4,653.671671987691,414.780177216041,-3.0E-16,2.490003920375E-4,-0.473669459475121,0.0,0.0,0.0
7.3,2.09547959402985E7,0.300209227696541,-9.0E-16,-5.68E-14,0.123555170129524,232.39533685811,29149.6148392744,8.208489248E-7,0.0,32.109146105662,-13943.7202114866,998.494938264009,9.188543867254E-4,654.351860796327,414.862261964361,-5.0E-16,2.596759729384E-4,-0.487193556751523,0.0,0.0,0.0
7.4,2.09547725432343E7,0.31271693450617,-1.3E-15,-2.84E-14,0.126941156615387,235.5457276916133,29126.2177750244,8.550491537E-7,0.0,32.1092179246064,-14132.7436614968,998.595063220211,9.19638939948E-4,655.041921637104,414.945467490699,-3.0E-16,2.706589365272E-4,-0.50091938742797,0.0,0.0,0.0
7.5,2.09547488311995E7,0.32556548172397,-1.1E-15,0.0,0.130371976433488,238.69474390134334,29102.50574027,8.901814194E-7,0.0,32.1092907106211,-14321.6846340806,998.696526042424,9.204345793655E-4,655.741874726724,415.029793317297,-5.0E-16,2.819540888921E-4,-0.51484756764641,0.0,0.0,0.0
7.6,2.09547248043327E7,0.338759312124238,-1.3E-15,-2.84E-14,0.133847578378027,241.84236534163998,29078.4788734763,9.262578744E-7,0.0,32.1093644632909,-14510.5419204984,998.799325739694,9.212413216202E-4,656.451740561807,415.115238959356,-1.0E-16,2.935662601063E-4,-0.528978721329511,0.0,0.0,0.0
7.7,2.09547004627744E7,0.352302900548238,-1.8E-15,0.0,0.137367910480849,244.98857180436835,29054.1373151391,9.632907589E-7,0.0,32.1094391821944,-14699.3143082621,998.9034613076,9.220591835734E-4,657.171539919014,415.201803925004,-3.0E-16,3.055003045194E-4,-0.543313480152558,0.0,0.0,0.0
7.8,2.0954675806667E7,0.366200791002484,-1.6E-15,-2.84E-14,0.140932920005076,248.13334301813666,29029.4812077619,1.0012925026E-6,0.0,32.1095148669044,-14888.0005810882,999.008931728208,9.228881823052E-4,657.901293854951,415.289487715246,-3.0E-16,3.177611010633E-4,-0.557852483514563,0.0,0.0,0.0
7.9,2.09546508361552E7,0.380457336068502,-1.8E-15,-2.84E-14,0.144542553444618,251.276658647535,29004.5106958895,1.0402750116E-6,0.0,32.1095915169875,-15076.5995188521,999.115735970112,9.237283351141E-4,658.641023706631,415.378289823978,-5.0E-16,3.30353553544E-4,-0.572596378509124,0.0,0.0,0.0
8.0,2.09546255513854E7,0.39507705039432,-2.0E-15,2.84E-14,0.148196756518427,254.41849829235835,28979.2259261012,1.0802506356E-6,0.0,32.109669132004,-15265.1098975415,999.22387298837,9.245796595171E-4,659.39075109127,415.468209737918,-6.0E-16,3.432825909439E-4,-0.58754581989419,0.0,0.0,0.0
8.1,2.09545999525063E7,0.410064424557276,-1.6E-15,-5.68E-14,0.151895474170622,257.55884148684333,28953.6270470134,1.1212316584E-6,0.0,32.1097477115083,-15453.5304892106,999.333341724655,9.254421732499E-4,660.150497907524,415.559246936711,-5.0E-16,3.565531677095E-4,-0.602701470062201,0.0,0.0,0.0
8.19999999999999,2.09545740396686E7,0.425423850487277,-2.0E-15,0.0,0.155638650565363,260.69766769891,28927.7142093032,1.1632300943E-6,0.0,32.1098272550485,-15641.8600619346,999.444141106974,9.263158942651E-4,660.920286333741,415.651400892681,-6.0E-16,3.701702640483E-4,-0.618063999007431,0.0,0.0,0.0
