time,eiPosition_ft_X,eiPosition_ft_Y,eiPosition_ft_Z,gePosition_ft_X,gePosition_ft_Y,gePosition_ft_Z,eiVelocity_ft_s_X,eiVelocity_ft_s_Y,eiVelocity_ft_s_Z,feVelocity_ft_s_X,feVelocity_ft_s_Y,feVelocity_ft_s_Z,altitudeMsl_ft,longitude_deg,latitude_deg,localGravity_ft_s2,eulerAngle_deg_Yaw,eulerAngle_deg_Pitch,eulerAngle_deg_Roll,bodyAngularRateWrtEi_deg_s_Roll,bodyAngularRateWrtEi_deg_s_Pitch,bodyAngularRateWrtEi_deg_s_Yaw,altitudeRateWrtMsl_ft_min,speedOfSound_ft_s,airDensity_slug_ft3,ambientPressure_lbf_ft2,ambientTemperature_dgR,aero_bodyForce_lbf_X,aero_bodyForce_lbf_Y,aero_bodyForce_lbf_Z,aero_bodyMoment_ftlbf_L,aero_bodyMoment_ftlbf_M,aero_bodyMoment_ftlbf_N,mach,dynamicPressure_lbf_ft2,trueAirspeed_nmi_h,feVelocity_ft_s_Z
36.79999923706055,4250837.289142249,-1.6402350914098533E7,1.225510459413706E7,4206806.355370132,-1.6413698957164066E7,1.225510459413706E7,1524.847375233188,638.7266299684384,323.7846154983332,400.52268165214997,400.7295634499548,-1.6787535852813562E-4,10113.001598584466,-75.62461394628313,36.05961824122282,32.18830729877827,45.01017838059883,2.6389275289169416,-0.10129589806626473,0.002529252857767339,-0.0039450322013952184,-0.003150397315653103,0.010072521511688137,1076.9545283157124,0.0017493353699368852,1449.238206797512,482.6228977259081,-1420.3121207668685,0.043961449867277784,-20400.987222494252,4.257090032432758E-5,0.012156595268606907,-2.334271597145693E-4,0.5260862112045288,280.7705993652344,335.68408203125,-1.6787535852813562E-4
36.900001525878906,4250989.773480142,-1.6402287040689826E7,1.225513697257529E7,4206839.320333536,-1.6413666170368822E7,1.2255136972575292E7,1524.8393825716043,638.7415440721242,323.7841492178194,400.5226815364179,400.7295639322057,-1.44606972554584E-4,10113.00161420554,-75.62447844212282,36.0597282088095,32.188307406662155,45.01017840825267,2.638926619411636,-0.10129617351761579,0.0025292588200535363,-0.003943835206301729,-0.0031504059627693727,0.00867641835327504,1076.9545282536185,0.0017493353690783738,1449.2382059191598,482.6228976702548,-1420.3117900018906,0.04396155140095178,-20400.994886134886,4.095997815130493E-5,0.01149722820991883,-2.3317656307570572E-4,0.5260862112045288,280.7705993652344,335.68408203125,-1.44606972554584E-4
37.0,4251142.257018768,-1.6402223165789755E7,1.2255169350966929E7,4206872.285203559,-1.6413633383433634E7,1.225516935096693E7,1524.8313899783413,638.7564571625713,323.7836836060313,400.5226814047233,400.7295643967893,-1.2249871474523388E-4,10113.001627552323,-75.62434293777382,36.05983817639413,32.18830751455316,45.01017843582451,2.6389258266050106,-0.10129644812966683,0.0025292638728569594,-0.00394269096178304,-0.003150414607389195,0.007349922884714033,1076.9545282005647,0.0017493353683448545,1449.2382051686882,482.62289762270416,-1420.3114596011883,0.04396165558995178,-20401.002525147913,3.9671332073494096E-5,0.01087733596432372,-2.3297702102614143E-4,0.5260862112045288,280.7705993652344,335.68408203125,-1.2249871474523388E-4
37.099998474121094,4251294.7397581395,-1.6402159289398426E7,1.2255201729312036E7,4206905.249980227,-1.6413600596358592E7,1.2255201729312036E7,1524.8233974530508,638.7713692440444,323.78321866069166,400.5226812577009,400.72956484440266,-1.0154583517874016E-4,10113.001638744026,-75.62420743323614,36.0599481439767,32.188307622450935,45.01017846332368,2.6389251449590274,-0.10129672199283582,0.002529268014555391,-0.003941604394070216,-0.0031504232538329233,0.00609275011072441,1076.9545281560775,0.0017493353677297749,1449.2382045393938,482.62289758283146,-1420.3111314529065,0.04396176352547178,-20401.010108723232,3.803178230836663E-5,0.010356719922128832,-2.3282645827152337E-4,0.5260862112045288,280.7705993652344,335.68408203125,-1.0154583517874016E-4
37.20000076293945,4251447.221698262,-1.6402095411515942E7,1.2255234107610682E7,4206938.214663561,-1.64135678091438E7,1.2255234107610682E7,1524.8154049944114,638.7862803244448,323.7827543767409,400.5226810959532,400.72956527571483,-8.173890230978031E-5,10113.001647898927,-75.62407192850974,36.06005811155725,32.188307730355085,45.010178490759365,2.638924568771511,-0.10129699519823662,0.002529271274624075,-0.003940573699060258,-0.003150431905787106,0.004904334138586819,1076.9545281196865,0.0017493353672266355,1449.2382040246264,482.62289755021527,-1420.310805507939,0.04396187424173694,-20401.01761963417,3.673118339939061E-5,0.009845846172538586,-2.327232994643741E-4,0.5260862112045288,280.7705993652344,335.68408203125,-8.173890230978031E-5
37.29999923706055,4251599.702839141,-1.6402031532142399E7,1.2255266485862935E7,4206971.179253579,-1.6413535021789338E7,1.2255266485862935E7,1524.8074126004822,638.8011904141528,323.78229074728506,400.5226809201032,400.7295656914168,-6.30653386508584E-5,10113.001655128784,-75.62393642359469,36.06016807913565,32.18830783826528,45.01017851814032,2.638924092429077,-0.10129726783217106,0.002529273693014119,-0.003939600467502865,-0.0031504405667332432,0.0037839203190515036,1076.9545280909476,0.0017493353668292925,1449.2382036181007,482.6228975244574,-1420.3104857470173,0.043961988040935346,-20401.02502044587,3.559217165351479E-5,0.009580490088410443,-2.3266505996941828E-4,0.5260862112045288,280.7705993652344,335.68408203125,-6.30653386508584E-5
37.400001525878906,4251752.183180784,-1.6401967651277894E7,1.2255298864068855E7,4207004.143750306,-1.6413502234295303E7,1.2255298864068855E7,1524.7994202685318,638.8160995262405,323.7818277632751,400.52268073068234,400.7295660921114,-4.550903304334497E-5,10113.001660553738,-75.62380091849094,36.06027804671203,32.18830794618117,45.01017854547429,2.638923710746341,-0.10129753997334708,0.002529275338182207,-0.00393867959059208,-0.00315044923889487,0.0027305419826006982,1076.9545280693835,0.0017493353665311456,1449.2382033130632,482.6228975051299,-1420.310163394006,0.04396210469402495,-20401.032344087354,3.434508811202746E-5,0.008805301982647507,-2.326415978085722E-4,0.5260862112045288,280.7705993652344,335.68408203125,-4.550903304334497E-5
37.5,4251904.662723197,-1.6401903768922526E7,1.2255331242228506E7,4207037.108153759,-1.641346944666177E7,1.2255331242228506E7,1524.7914279953623,638.8310076760764,323.781365414112,400.52268052834677,400.72956647852584,-2.9051069105889837E-5,10113.001664269716,-75.62366541319851,36.06038801428628,32.18830805410244,45.010178572769554,2.638923418077665,-0.10129781170153519,0.002529276203648408,-0.003937809791304258,-0.003150457925781103,0.0017430641463533902,1076.9545280546124,0.0017493353663269205,1449.2382031041184,482.62289749189097,-1420.3098486078457,0.04396222470353629,-20401.039525159373,3.303208204993052E-5,0.00825135677587241,-2.326575973586667E-4,0.5260862112045288,280.7705993652344,335.68408203125,-2.9051069105889837E-5
37.599998474121094,4252057.141466385,-1.6401839885076389E7,1.2255363620341953E7,4207070.072463959,-1.641343665888884E7,1.2255363620341953E7,1524.783435777433,638.8459148802816,323.7809036882335,400.52268031373876,400.72956685137063,-1.3670914285057734E-5,10113.001666391268,-75.62352990771743,36.06049798185853,32.188308162028726,45.01017860003346,2.638923209149844,-0.10129808309092082,0.0025292764188167734,-0.003936997994264076,-0.0031504666285823817,8.20254857103464E-4,1076.9545280461791,0.001749335366210323,1449.2382029848263,482.6228974843325,-1420.309542887243,0.04396234815852441,-20401.046541188865,3.162117830399452E-5,0.007981928716617404,-2.327106995067968E-4,0.5260862112045288,280.7705993652344,335.68408203125,-1.3670914285057734E-5
37.70000076293945,4252209.619410354,-1.6401775999739578E7,1.2255395998409264E7,4207103.036680927,-1.641340387097659E7,1.2255395998409264E7,1524.7754436103685,638.860821158524,323.7804425717176,400.52268008745176,400.7295672113139,6.559067742273328E-7,10113.001667035744,-75.62339440204765,36.06060794942867,32.18830826995969,45.01017862727323,2.638923078640235,-0.10129835421046515,0.002529275861918468,-0.003936235827930881,-0.0031504753524194532,-3.935440645363997E-5,1076.9545280436175,0.001749335366174904,1449.2382029485889,482.6228974820365,-1420.309237903304,0.04396247446005872,-20401.053426791364,3.0529504056356555E-5,0.007288190317922272,-2.3280029169651245E-4,0.5260862112045288,280.7705993652344,335.68408203125,6.559067742273328E-7
