time,feVelocity_ft_s_X,feVelocity_ft_s_Y,feVelocity_ft_s_Z,altitudeMsl_ft,longitude_deg,latitude_deg,localGravity_ft_s2,eulerAngle_deg_Yaw,eulerAngle_deg_Pitch,eulerAngle_deg_Roll,bodyAngularRateWrtEi_deg_s_Roll,bodyAngularRateWrtEi_deg_s_Pitch,bodyAngularRateWrtEi_deg_s_Yaw,altitudeRateWrtMsl_ft_min,speedOfSound_ft_s,airDensity_slug_ft3,ambientPressure_lbf_ft2,ambientTemperature_dgR,aero_bodyForce_lbf_X,aero_bodyForce_lbf_Y,aero_bodyForce_lbf_Z,aero_bodyMoment_ftlbf_L,aero_bodyMoment_ftlbf_M,aero_bodyMoment_ftlbf_N,mach,trueAirspeed_nmi_h
11.8,400.3983915,400.9219027,0.547575086,10120.67787,-75.65846102,36.03208095,32.188482873554996,45.03045398,2.264883519,-0.266635548,0.01336962637468147,0.012253504589768231,-0.003976327098202201,-32.85450518,1076.923859,0.001748914,1448.80681,482.5954856,-1495.016496,3.543023553,-18795.36231,-0.17164172,21406.15772,3.438863555,0.526146203,335.7128149
11.9,400.4000067,400.923126,0.78731181,10120.61095,-75.65832534,36.03219053,32.18848357365462,45.03036064,2.267143384,-0.265558988,0.01326700963357369,0.024919424200471035,-0.004039352455666501,-47.23870861,1076.924125,0.001748918,1448.810572,482.5957241,-1488.933679,3.576521117,-18933.1779,-0.151736631,21551.51451,3.337124838,0.526148199,335.7141713
12.0,400.4013524,400.9240246,1.005882786,10120.52112,-75.65818966,36.03230011,32.188484343754176,45.03025514,2.270615965,-0.264492661,0.013174706132778245,0.036514829466752954,-0.0041023778131308005,-60.35296713,1076.924482,0.001748923,1448.815622,482.5960441,-1483.054466,3.573401966,-19065.98396,-0.136824882,21691.56852,3.365964497,0.526149819,335.7153164
12.1,400.4024602,400.9246281,1.204082233,10120.41046,-75.65805398,36.03240969,32.18848518385519,45.03013841,2.275196114,-0.263435671,0.013088819759288259,0.04707782208199012,-0.0041596735926438,-72.24493398,1076.924922,0.001748929,1448.821843,482.5964384,-1477.385375,3.538343846,-19193.66099,-0.133016059,21826.19408,3.504347611,0.526151086,335.7162622
12.2,400.4033583,400.9249639,1.382719812,10120.28096,-75.6579183,36.03251927,32.18848607395615,45.03001265,2.280782531,-0.262387624,0.013002417723782654,0.05664713399313332,-0.0041883214824003,-82.9631887,1076.925437,0.001748936,1448.829123,482.5968997,-1471.931948,3.4788971,-19316.12495,-0.143898161,21955.29324,3.722059196,0.526152023,335.7170206
12.3,400.4040715,400.925058,1.542616764,10120.13454,-75.65778262,36.03262885,32.18848702405703,45.02988094,2.287277872,-0.261348885,0.012906848363554971,0.06526310142895973,-0.0041940510603516,-92.55700582,1076.926019,0.001748944,1448.837354,482.5974214,-1466.69859,3.404326433,-19433.31598,-0.170483429,22078.82416,3.984051934,0.526152652,335.7176032
12.4,400.4046213,400.9249353,1.684601827,10119.97304,-75.65764694,36.03273843,32.18848801415787,45.02974684,2.294588808,-0.26032068,0.012793288128560204,0.07296560225201036,-0.0041654031705951,-101.0761096,1076.926661,0.001748953,1448.846433,482.5979968,-1461.688107,3.324413552,-19545.19573,-0.211582485,22196.73045,4.254771182,0.526152994,335.7180214
12.5,400.405026,400.9246193,1.809507612,10119.79819,-75.65751126,36.03284801,32.18848905426019,45.02961398,2.302626053,-0.259305078,0.012653887497005077,0.07979571753619608,-0.0041081073910821,-108.5704567,1076.927356,0.001748963,1448.856262,482.5986197,-1456.902488,3.248349884,-19651.75207,-0.264118122,22309.01917,4.502021349,0.52615307,335.7182866
12.6,400.4053012,400.9241327,1.918167199,10119.61168,-75.65737558,36.03295759,32.188490124360925,45.02948568,2.311304415,-0.25830485,0.012482687707820232,0.08579406998919156,-0.0040221637218126,-115.090032,1076.928098,0.001748973,1448.866748,482.5992842,-1452.342752,3.183828428,-19752.99203,-0.323814737,22415.67611,4.699990366,0.526152901,335.7184096
12.7,400.4054603,400.9234965,2.011410835,10119.41508,-75.65723989,36.03306717,32.18849123446317,45.02936463,2.320542785,-0.257323253,0.012276480197352944,0.09100162609334861,-0.0039133017407379,-120.6846501,1076.928879,0.001748984,1448.8778,482.5999846,-1448.008794,3.136404627,-19848.93914,-0.385783268,22516.74383,4.831227138,0.526152505,335.7184011
