time,eiPosition_ft_X,eiPosition_ft_Y,eiPosition_ft_Z,eiVelocity_ft_s_X,eiVelocity_ft_s_Y,eiVelocity_ft_s_Z,feVelocity_ft_s_X,feVelocity_ft_s_Y,feVelocity_ft_s_Z,altitudeMsl_ft,longitude_deg,latitude_deg,localGravity_ft_s2,eulerAngle_deg_Yaw,eulerAngle_deg_Pitch,eulerAngle_deg_Roll,bodyAngularRateWrtEi_deg_s_Roll,bodyAngularRateWrtEi_deg_s_Pitch,bodyAngularRateWrtEi_deg_s_Yaw,speedOfSound_ft_s,airDensity_slug_ft3,ambientPressure_lbf_ft2,ambientTemperature_dgR,aero_bodyForce_lbf_X,aero_bodyForce_lbf_Y,aero_bodyForce_lbf_Z,aero_bodyMoment_ftlbf_L,aero_bodyMoment_ftlbf_M,aero_bodyMoment_ftlbf_N,mach,dynamicPressure_lbf_ft2
0.0,4194654.42372,-1.64256716713E7,1.22431323548E7,1527.14819503,632.768137531,323.536464734,400.010306117,400.010306117,-2.84217094304E-14,10013.0,-75.6744444444,36.0191666667,32.188575449212834,45.0,2.63872542557,3.18393066236E-13,0.00250011330558,-0.0039335,-0.0023443260442,1077.35273281,0.00175483349468,1454.88339281,482.979175529,-1372.98751417,4.12059798996E-10,-20642.4835618,-2.1402121739E-7,-3729.80087676,-3.57914819234E-10,0.525083366639,280.787827751
0.1,4194807.13463,-1.64256083975E7,1.22431647046E7,1527.08375351,632.728076371,323.470367095,399.93410968,399.941941101,0.00683207228286,10012.9999563,-75.6743092667,36.0192764819,32.18857555704938,45.0001355816,2.63397995923,-0.00322083194915,-0.0354839108983,-0.0347184106214,-0.0015411806663,1077.35273298,0.00175483349709,1454.88339528,482.979175684,-1429.52287495,-0.728717977752,-20317.9670503,53.4732381986,693.496617086,6.50085061509,0.524988485545,280.686362246
0.2,4194959.84194,-1.64255451244E7,1.22431970504E7,1527.06582771,632.736839536,323.449468558,399.915522042,399.930726035,0.0160382751647,10012.9987389,-75.6741740997,36.019386286,32.1885756685353,45.0003316649,2.63290920034,-0.00684263875944,-0.0332965478221,-0.00478410177581,-7.27874115551E-4,1077.35273782,0.00175483356416,1454.88346395,482.979180022,-1421.55021899,-1.13493614012,-20367.2978884,22.1724087854,61.0374947137,11.3982664929,0.524968922804,280.665457349
0.3,4195112.54811,-1.64254818499E7,1.22432293948E7,1527.05839118,632.751959615,323.440901589,399.909004175,399.931247163,0.0208753577733,10012.9968832,-75.6740389338,36.0194960872,32.188575781954,45.000624391,2.63293450542,-0.0103057335758,-0.0315635243462,-0.00340233576082,2.98759132363E-4,1077.35274519,0.00175483366639,1454.88356862,482.979186633,-1420.64507809,-1.12812688999,-20373.9806937,2.18849286537,0.253291315952,11.0440582615,0.524964983582,280.661265486
0.4,4195265.25367,-1.64254185739E7,1.22432617386E7,1527.05293545,632.768568091,323.434759298,399.905007243,399.934055994,0.0250565544241,10012.994583,-75.6739037671,36.019605887,32.18857589675976,45.0010126487,2.63300121869,-0.0136458644444,-0.0304343422955,-0.00310133193784,0.00111288242747,1077.35275433,0.00175483379311,1454.88369836,482.979194828,-1420.54688481,-0.785826778988,-20376.3876279,-13.0128981545,1.51825437211,6.75239813461,0.524964199634,280.660452273
0.5,4195417.95871,-1.64253552962E7,1.22432940818E7,1527.04786262,632.785259223,323.42931984,399.90157014,399.937256478,0.0288125655648,10012.9918862,-75.6737685991,36.0197156857,32.18857601275901,45.0014601998,2.63309991628,-0.0169042109065,-0.0296713406255,-0.00281546908287,0.00145351404473,1077.35276505,0.00175483394168,1454.88385049,482.979204436,-1420.41551881,-0.294101155428,-20378.980926,-20.0977219815,-0.28376230197,0.842375791705,0.524964039452,280.660310344
0.6,4195570.66325,-1.64252920169E7,1.22433264245E7,1527.04286289,632.801740037,323.424248332,399.898300159,399.94047593,0.0321727343912,10012.9888338,-75.6736334299,36.0198254836,32.18857612985152,45.0019154932,2.63322222165,-0.0200971847365,-0.0290233069021,-0.00261413181232,0.00127598935143,1077.35277718,0.00175483410984,1454.88402266,482.979215311,-1420.29943745,0.154169385678,-20381.4144569,-18.6362509897,-1.19999816728,-4.3735443217,0.524964000754,280.660302179
0.7,4195723.36729,-1.64252287359E7,1.22433587667E7,1527.03785762,632.817971536,323.419474223,399.89512946,399.943628513,0.0351637286894,10012.985464,-75.6734982594,36.0199352806,32.18857624802927,45.002332135,2.63336283725,-0.0232182402585,-0.0282762756076,-0.00244341762472,7.16408325422E-4,1077.35279057,0.00175483429548,1454.88421274,482.979227316,-1420.19173874,0.424370973809,-20383.7233241,-11.0757479108,-1.79714614373,-7.33938285195,0.52496398274,280.660319584
0.8,4195876.07082,-1.64251654533E7,1.22433911084E7,1527.03280919,632.833961793,323.414989837,399.892061911,399.946679751,0.0378039237378,10012.9818129,-75.6733630877,36.0200450767,32.188576366955324,45.0026829883,2.63351942498,-0.0262468259739,-0.0273128800727,-0.00229223043057,5.79516339212E-6,1077.35280507,0.00175483449663,1454.88441868,482.979240325,-1420.08942334,0.470702083037,-20385.9230918,-1.29106818648,-2.31486000376,-7.58947260918,0.524963965382,280.660340754
0.9,4196028.77384,-1.64251021691E7,1.22434234497E7,1527.02769041,632.849727777,323.410798606,399.889113914,399.949607498,0.0401100441571,10012.9779145,-75.6732279147,36.020154872,32.18857648665654,45.0029647615,2.63369015129,-0.0291597859279,-0.0261278497951,-0.00215853454,-6.27007221512E-4,1077.35282056,0.00175483471139,1454.88463858,482.979254213,-1419.99215883,0.33076744216,-20388.0152992,7.00582004049,-2.78068468743,-5.65055610052,0.524963944968,280.660361345
