time,eiPosition_ft_X,eiPosition_ft_Y,eiPosition_ft_Z,gePosition_ft_X,gePosition_ft_Y,gePosition_ft_Z,eiVelocity_ft_s_X,eiVelocity_ft_s_Y,eiVelocity_ft_s_Z,feVelocity_ft_s_X,feVelocity_ft_s_Y,feVelocity_ft_s_Z,altitudeMsl_ft,longitude_deg,latitude_deg,localGravity_ft_s2,eulerAngle_deg_Yaw,eulerAngle_deg_Pitch,eulerAngle_deg_Roll,bodyAngularRateWrtEi_deg_s_Roll,bodyAngularRateWrtEi_deg_s_Pitch,bodyAngularRateWrtEi_deg_s_Yaw,altitudeRateWrtMsl_ft_min,speedOfSound_ft_s,airDensity_slug_ft3,ambientPressure_lbf_ft2,ambientTemperature_dgR,aero_bodyForce_lbf_X,aero_bodyForce_lbf_Y,aero_bodyForce_lbf_Z,aero_bodyMoment_ftlbf_L,aero_bodyMoment_ftlbf_M,aero_bodyMoment_ftlbf_N,mach,dynamicPressure_lbf_ft2,trueAirspeed_nmi_h
0.0,2.0955646325460006E7,0.0,0.0,2.0955646325460006E7,0.0,0.0,0.0,1528.1098290458178,0.0,0.0,0.0,0.0,30000.000000003725,0.0,0.0,32.10653595184196,0.0,1.2722218725854067E-14,0.0,0.0,0.0,9.277188200394804E-19,-0.0,994.8490287717559,8.907042526446323E-4,629.6799295020096,411.8388729485991,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.10000000000000007,2.0955646164933268E7,152.8111946434118,-1.99995776219415E-22,2.0955646165490426E7,2.1290670120775734E-4,-1.99995776219415E-22,-3.2105556606321874,1528.1140819252137,-6.0012324961303575E-21,-6.001232526690094E-21,0.004287915706405649,3.1994124614029626,29999.840030424297,5.821178365449786E-10,4.0900085707267885E-26,32.106536442819184,0.0,1.2722218726191772E-14,-4.1780799534187594E-4,0.0,0.0,9.277188200394804E-19,-191.96474768417775,994.8497158234111,8.90709488385866E-4,629.6845006196604,411.8394417880287,3.151938436621313E-19,0.042887060257615225,-0.0019600112200739844,0.0,0.0,0.0,0.07043106454089203,2.1865003379217622,41.51384464463796
0.20000000000000015,2.095564568335809E7,305.6228158863574,-1.6014528318856682E-21,2.0955645685586732E7,8.594200866012536E-4,-1.6014528318856682E-21,-6.420914924798785,1528.118341158757,-2.4041243636399847E-20,-2.4041244125455602E-20,0.008652255081150608,6.398628432091778,29999.360126730055,2.349779363987221E-9,3.2750470694146684E-25,32.10653791573543,0.0,1.2722218727202694E-14,-8.356171762274461E-4,0.0,0.0,9.277188200394804E-19,-383.91770592550665,994.8517769539293,8.907251955862263E-4,629.6982139901168,411.8411482884335,6.322957734073307E-19,0.04301467520258673,-0.003931887742110178,0.0,0.0,0.0,0.07064502512866797,2.1998530422217057,41.64004467761961
0.3000000000000002,2.0955644880756885E7,458.43486266659494,-5.4131138328184564E-21,2.0955644885771345E7,0.0019454845433443113,-5.4131138328184564E-21,-9.6310760991554,1528.1225941315474,-5.422978514241254E-20,-5.422978762148857E-20,0.013080397456523842,9.597646217913772,29998.56031134352,5.319237563395192E-9,1.1070074773108116E-24,32.1065403705221,0.0,1.2722218728883533E-14,-0.0012534275589096797,0.0,0.0,9.277188200394804E-19,-575.8587730748263,994.8552120586578,8.907513739370538E-4,629.7210694575411,411.84399237023763,9.532513208435499E-19,0.043229911839805416,-0.005927727720489671,0.0,0.0,0.0,0.07100298505743034,2.222283589226254,41.851180225731184
0.4000000000000003,2.0955643757149573E7,611.2473347940887,-1.2858390673967872E-20,2.0955643766064197E7,0.003477916075895704,-1.2858390673967872E-20,-12.841036290179831,1528.12684954163,-9.675014008582224E-20,-9.675014793790019E-20,0.01758103521066399,12.796462924221244,29997.440604195,9.509128656415924E-9,2.6296019374221483E-24,32.10654380711833,0.0,1.2722218731230937E-14,-0.001671239162024806,0.0,0.0,9.277188200394804E-19,-767.7877754532747,994.8600210380826,8.907880234946815E-4,629.75306726051,411.8479739628319,1.2799667033640434E-18,0.04353140556315964,-0.007959384836855703,0.0,0.0,0.0,0.07150274013144144,2.2537913191602628,42.14595381617458
0.5000000000000003,2.0955642312556442E7,764.0602329409686,-2.51826213933425E-20,2.0955642326485578E7,0.005464392257172823,-2.51826213933425E-20,-16.050791435750163,1528.1311159262436,-1.518571881409392E-19,-1.5185720736245442E-19,0.022162699766932692,15.99507448745615,29996.001025576144,1.4940444633580237E-8,5.1499656282311E-24,32.10654822546234,0.0,1.2722218734241506E-14,-0.0020890520065648317,0.0,0.0,9.277188200394804E-19,-959.704469247369,994.8662037855732,8.90835144587003E-4,629.7942079504429,411.85309299442645,1.6142914641856023E-18,0.043917312643104785,-0.0100383603483864,0.0,0.0,0.0,0.0721412994753905,2.2943761745300395,42.52260495027867
0.6000000000000004,2.0955640546998274E7,916.8735586231298,-4.3660111876557795E-20,2.095564056705629E7,0.007913433821706561,-4.3660111876557795E-20,-19.260336345216434,1528.1354016163934,-2.198749504459987E-19,-2.198749904347381E-19,0.02683371611670109,19.193475715230978,29994.24159628898,2.163648293112326E-8,8.92870015305237E-24,32.10655362549089,0.0,1.2722218737911752E-14,-0.002506866115827182,0.0,0.0,9.277188200394804E-19,-1151.6085429138586,994.8737601867455,8.908927378085659E-4,629.8444923873258,411.85934939152145,1.9580033576277383E-18,0.04438536154251794,-0.012175709097943844,0.0,0.0,0.0,0.07291496968031169,2.3440386868769196,42.978959666745006
0.7000000000000005,2.0955638460496373E7,1069.6873141775748,-6.96009049082939E-20,2.0955638487797637E7,0.010834381975374119,-6.96009049082939E-20,-22.469664748051994,1528.1397146970128,-3.011936088012519E-19,-3.0119368317196615E-19,0.03160216294065415,22.3916603349913,29992.162337634712,2.9622784396811236E-8,1.4233715480718613E-23,32.10656000713934,0.0,1.2722218742238094E-14,-0.0029246815153527008,0.0,0.0,9.277188200394804E-19,-1343.499620099478,994.8826901195106,8.909608040209092E-4,629.9039217400197,411.8667430789462,2.3127959272565014E-18,0.044932912988812176,-0.014381962269616447,0.0,0.0,0.0,0.07381945334656727,2.4027799640723893,43.51248858425833
0.8000000000000006,2.095563605307277E7,1222.5015027360685,-1.0435722932120785E-19,2.0955636088731673E7,0.014237372021923766,-1.0435722932120785E-19,-25.678769349323645,1528.1440629734252,-3.96266107083903E-19,-3.9626623451781845E-19,0.03647583902084237,25.589621049498785,29989.76327167079,3.89270611858217E-8,2.1341548827150002E-23,32.106567370340876,0.0,1.2722218747216843E-14,-0.003342498232853542,0.0,0.0,9.277188200394804E-19,-1535.3772629699272,994.8929934529732,8.910393443441316E-4,629.9724974789181,411.87527397894536,2.680269019931968E-18,0.04555702530547311,-0.016667068400976256,0.0,0.0,0.0,0.07484995628524642,2.4706016782341225,44.12037004278601
0.9000000000000007,2.0955633324750256E7,1375.3161281957794,-1.4932959311478172E-19,2.0955633369881187E7,0.018133303983999927,-1.4932959311478172E-19,-28.887641890131516,1528.148453944462,-5.056044481704502E-19,-5.05604653308219E-19,0.04146223632250906,28.78734959728514,29987.044421184808,4.9579116439602404E-8,3.053861072708547E-23,32.106575715026565,0.0,1.2722218752844159E-14,-0.003760316298132825,0.0,0.0,9.277188200394804E-19,-1727.2409758371084,994.9046700475458,8.91128360157733E-4,630.0502213767064,411.88494201127173,3.061922279455997E-18,0.046254521582608614,-0.01904035292377539,0.0,0.0,0.0,0.076001297761751,2.547506054313439,44.79955503524319
