time,gePosition_ft_X,gePosition_ft_Y,gePosition_ft_Z,feVelocity_ft_s_X,feVelocity_ft_s_Y,feVelocity_ft_s_Z,altitudeMsl_ft,longitude_deg,latitude_deg,localGravity_ft_s2,altitudeRateWrtMsl_ft_min,speedOfSound_ft_s,airDensity_slug_ft3,ambientPressure_lbf_ft2,ambientTemperature_dgR,aero_bodyForce_lbf_X,aero_bodyForce_lbf_Y,aero_bodyForce_lbf_Z,aero_bodyMoment_ftlbf_L,aero_bodyMoment_ftlbf_M,aero_bodyMoment_ftlbf_N
1.7,2.0955600109736E7,0.0613489076185942,-2.0E-16,-1.42E-14,0.0819451477933693,54.359656412337834,29953.7842767573,1.677371903E-7,0.0,32.106677797202,-3261.57938474027,995.047603537077,8.921996677342E-4,630.990305527665,412.002557470517,3.98E-14,0.0540743651863382,-0.0421035471513111,0.0,0.0,0.0
1.8,2.09555945140105E7,0.0698441267254565,-4.0E-16,-1.42E-14,0.0882279907462447,57.554796154319,29948.1885512396,1.90964455E-7,0.0,32.1066949716739,-3453.28776925914,995.071631784403,8.923830660565E-4,631.150491043972,412.022455651956,4.07E-14,0.055279725870777,-0.045585992517188,0.0,0.0,0.0
1.9,2.09555885987886E7,0.078976082113968,0.0,-7.1E-15,0.0946798769354193,60.74958186925767,29942.273329325,2.159326695E-7,0.0,32.1067131267632,-3644.97491215546,995.09703134393,8.92576967246E-4,631.319858487715,412.043489961685,4.17E-14,0.0565255523959185,-0.0492166519794855,0.0,0.0,0.0
2.0,2.09555823641064E7,0.088761762723152,-4.0E-16,-1.42E-14,0.101304695779948,63.94399866187033,29936.0386471711,2.42688287E-7,0.0,32.1067322623615,-3836.63991971222,995.12380195786,8.92781375362E-4,631.498412808359,412.065660273164,4.26E-14,0.0578091311269928,-0.0529988748671905,0.0,0.0,0.0
2.1,2.09555758100017E7,0.099218775000736,-2.0E-16,-1.42E-14,0.10810607221626,67.13803131902934,29929.4845424108,2.712794488E-7,0.0,32.1067523783558,-4028.28187914176,995.151943356292,8.929962946968E-4,631.686159235432,412.088966454501,4.35E-14,0.0591279040096298,-0.0569356789957917,0.0,0.0,0.0
2.2,2.09555689365135E7,0.110364870543435,-2.0E-16,-1.42E-14,0.115087382203457,70.33166434117683,29922.6110542342,3.017546938E-7,0.0,32.1067734746285,-4219.89986047061,995.181455257273,8.932217297763E-4,631.883103278953,412.113408368489,4.45E-14,0.0604794674392418,-0.0610297851455029,0.0,0.0,0.0
2.3,2.09555617436827E7,0.122218238364894,-2.0E-16,-1.42E-14,0.122251768007275,73.52488197041933,29915.4182233959,3.341637568E-7,0.0,32.1067955510577,-4411.49291822516,995.212337366627,8.934576853585E-4,632.089250728368,412.138985872461,4.56E-14,0.0618615689616032,-0.0652836489402229,0.0,0.0,0.0
2.4,2.09555542315515E7,0.134797296154374,-4.0E-16,-1.42E-14,0.129602153069309,76.71766821556783,29907.9060922376,3.68556998E-7,0.0,32.1068186075163,-4603.06009293407,995.244589377887,8.937041664331E-4,632.304607652141,412.165698818226,4.66E-14,0.0632721023598358,-0.069699490045605,0.0,0.0,0.0
2.5,2.0955546400164E7,0.148120799402022,0.0,-1.42E-14,0.137141256324284,79.91000687439,29900.074704688,4.049857017E-7,0.0,32.1068426438726,-4794.6004124634,995.278210972195,8.939611782206E-4,632.529180397234,412.193547051982,4.76E-14,0.0647091015944242,-0.0742793187054578,0.0,0.0,0.0
2.6,2.09555382495656E7,0.162207728571502,2.0E-16,-1.42E-14,0.144871605870262,83.10188155333884,29891.9241063445,4.435017675E-7,0.0,32.10686765999,-4986.11289320033,995.313201818127,8.94228726171E-4,632.762975587962,412.222530414169,4.87E-14,0.0661707339796401,-0.0790249597068079,0.0,0.0,0.0
2.7,2.09555297798037E7,0.17707736372813,0.0,-1.42E-14,0.152795551936196,86.29327568500649,29883.4543444141,4.841579142E-7,0.0,32.1068936557271,-5177.59654110039,995.349561571818,8.945068159646E-4,633.006000126977,412.252648739563,4.98E-14,0.0676552929045743,-0.0839380739112871,0.0,0.0,0.0
2.8,2.09555209909271E7,0.192749174313576,2.0E-16,-2.84E-14,0.160915279103134,89.48417254353967,29874.6654678061,5.27007379E-7,0.0,32.1069206309373,-5369.05035261238,995.387289876704,8.947954535104E-4,633.258261193601,412.283901857057,5.09E-14,0.0691611903419147,-0.0890201775187209,0.0,0.0,0.0
2.9,2.09555118829863E7,0.209242803160123,2.0E-16,-2.84E-14,0.169232817781733,92.67455525823468,29865.5575270727,5.721038733E-7,0.0,32.1069485854692,-5560.47331549408,995.426386363543,8.950946449457E-4,633.519766244073,412.316289589676,5.2E-14,0.0706869493312138,-0.0942726592437397,0.0,0.0,0.0
3.0,2.09555024560338E7,0.226578144662198,0.0,-2.84E-14,0.177750054936027,95.86440682550966,29856.1305744908,6.195017965E-7,0.0,32.1069775191661,-5751.86440953058,995.466850650371,8.954043966358E-4,633.790523011384,412.349811754529,5.32E-14,0.0722311965772354,-0.099696795590236,0.0,0.0,0.0
3.1,2.09554927101233E7,0.244775275118627,2.0E-16,-2.84E-14,0.186468744085484,99.053710119439,29846.3846640139,6.69256046E-7,0.0,32.1070074318665,-5943.22260716634,995.508682342532,8.957247151749E-4,634.070539505545,412.384468162832,5.43E-14,0.0737926552655851,-0.105293764405753,0.0,0.0,0.0
3.2,2.09554826453106E7,0.263854384013029,7.0E-16,0.0,0.195390514595295,102.24244790100833,29836.3198513537,7.214218286E-7,0.0,32.1070383234034,-6134.5468740605,995.551881032375,8.960556073827E-4,634.359824011709,412.42025861965,5.55E-14,0.0753701381673074,-0.111064656889951,0.0,0.0,0.0
3.3,2.09554722616532E7,0.283835873701718,-2.0E-16,-2.84E-14,0.204516880300369,105.4306028262405,29825.9361939057,7.760549337E-7,0.0,32.1070701936049,-6325.83616957443,995.59644629959,8.963970803077E-4,634.658385092489,412.457182924162,5.66E-14,0.0769625410792578,-0.117010488221332,0.0,0.0,0.0
3.4,2.09554615592101E7,0.304740292432143,0.0,-1.42E-14,0.213849247486185,108.61815745332066,29815.2337508425,8.332115499E-7,0.0,32.1071030422938,-6517.08944719924,995.642377710793,8.967491412237E-4,634.966231585341,412.495240869319,5.78E-14,0.078568836628905,-0.123132206952794,0.0,0.0,0.0
3.5,2.09554505380423E7,0.326588268125306,-2.0E-16,-4.26E-14,0.22338892227559,111.80509424883783,29804.2125830613,8.929480838E-7,0.0,32.1071368692876,-6708.30565493027,995.689674819827,8.971117976321E-4,635.283372604674,412.534432242083,5.9E-14,0.0801880684566287,-0.129430703315131,0.0,0.0,0.0
3.6,2.09554391982125E7,0.349400591760058,4.0E-16,-1.42E-14,0.233137117447005,114.9913955932445,29792.8727532327,9.553213883E-7,0.0,32.1071716743988,-6899.48373559467,995.738337167467,8.974850572597E-4,635.609817539998,412.574756823171,6.02E-14,0.0818193457786215,-0.135906816552879,0.0,0.0,0.0
3.7,2.0955427539785E7,0.373198208362737,-2.0E-16,-1.42E-14,0.243094958730851,118.17704378562766,29781.2143257856,1.020388738E-6,0.0,32.1072074574342,-7090.62262713766,995.788364281538,8.978689280593E-4,635.945576056859,412.616214387151,6.14E-14,0.0834618383246124,-0.142561341405655,0.0,0.0,0.0
3.8,2.09554155628262E7,0.398002152754998,0.0,0.0,0.25326349061989,121.3620210478675,29769.237366911,1.0882076531E-6,0.0,32.1072442181957,-7281.72126287205,995.839755676946,8.982634182103E-4,636.290658097146,412.658804702454,6.26E-14,0.0851147716394298,-0.149395033835243,0.0,0.0,0.0
3.9,2.09554032674039E7,0.423833448635377,2.0E-16,0.0,0.263643681723698,124.54630952826082,29756.9419446103,1.1588356241E-6,0.0,32.1072819564794,-7472.77857169565,995.892510855425,8.986685361161E-4,636.645073877568,412.702527531163,6.39E-14,0.0867774227333646,-0.156408616087639,0.0,0.0,0.0
4.0,2.09553906535879E7,0.450713380433626,4.0E-16,-5.68E-14,0.274236429707291,127.72989130466401,29744.328128647,1.2323308544E-6,0.0,32.1073206720766,-7663.79347827984,995.946629305779,8.990842904068E-4,637.008833891362,412.747382629196,6.51E-14,0.0884491160634162,-0.163602781169975,0.0,0.0,0.0
4.1,2.09553777214499E7,0.478663244474773,2.0E-16,-2.84E-14,0.285042565844361,130.912748387218,29731.3959906026,1.3087515807E-6,0.0,32.1073603647728,-7854.76490323308,996.002110503645,8.995106899365E-4,637.381948906892,412.793369746111,6.63E-14,0.0901292198266155,-0.170978196811486,0.0,0.0,0.0
4.2,2.09553644710631E7,0.507704379787355,2.0E-16,-2.84E-14,0.296062859213308,134.09486272069833,29718.1456038318,1.3881561565E-6,0.0,32.1074010343483,-8045.6917632419,996.058953911683,8.99947743785E-4,637.764429969042,412.840488625248,6.76E-14,0.091817142545322,-0.178535508971109,0.0,0.0,0.0
4.3,2.09553509025028E7,0.537858255128412,2.0E-16,-2.84E-14,0.307298020564937,137.27621618653433,29704.5770435295,1.4706032907E-6,0.0,32.1074426805779,-8236.57297119206,996.117158979381,9.003954612565E-4,638.156288398037,412.888739003558,6.89E-14,0.0935123299248762,-0.186275344945207,0.0,0.0,0.0
4.4,2.09553370158459E7,0.569146388889748,2.0E-16,-5.68E-14,0.31874870589252,140.45679060453782,29690.6903866752,1.5561518282E-6,0.0,32.1074853032309,-8427.40743627227,996.176725143093,9.008538518796E-4,638.55753578988,412.938120611628,7.01E-14,0.0952142619638402,-0.194198316123811,0.0,0.0,0.0
4.5,2.09553228111714E7,0.601590381009373,-7.0E-16,-2.84E-14,0.33041551972012,143.63656773436918,29676.4857121035,1.6448608374E-6,0.0,32.1075289020713,-8618.19406406215,996.237651826103,9.013229254076E-4,638.968184016907,412.988633173726,7.13E-14,0.0969224502980101,-0.202305020437097,0.0,0.0,0.0
4.6,2.09553082885597E7,0.635211796299699,-2.0E-16,-5.68E-14,0.342299018138979,146.81552927677433,29661.9631004482,1.736789291E-6,0.0,32.1075734768575,-8808.93175660646,996.29993843849,9.018026918177E-4,639.388245227043,413.040276407673,7.26E-14,0.0986364357602004,-0.210596044528604,0.0,0.0,0.0
4.7,2.09552934480935E7,0.670032438937596,-4.0E-16,-2.84E-14,0.35439971161014,149.99365687461582,29647.122634191,1.8319968166E-6,0.0,32.1076190273425,-8999.61941247695,996.363584377205,9.022931613115E-4,639.817731844475,413.093050024903,7.37E-14,0.100355786138576,-0.219071965687947,0.0,0.0,0.0
4.8,2.09552782898569E7,0.706073975778053,-9.0E-16,0.0,0.366718067550588,153.17093211372233,29631.9643976427,1.9305426669E-6,0.0,32.1076655532738,-9190.25592682334,996.428589026004,9.02794344314E-4,640.25665656935,413.146953730394,7.51E-14,0.102080094117602,-0.227733353570901,0.0,0.0,0.0
4.9,2.09552628139362E7,0.743358229970908,-2.0E-16,-2.84E-14,0.379254512724513,156.34733652357434,29616.4884769655,2.0324865224E-6,0.0,32.1077130543931,-9380.84019141446,996.494951755489,9.033062514745E-4,640.705032378241,413.201987222695,7.63E-14,0.103808975386531,-0.236580771731988,0.0,0.0,0.0
5.0,2.09552470204194E7,0.781906972267279,-7.0E-16,-2.84E-14,0.392009435449004,159.52285157784632,29600.6949601657,2.1378879208E-6,0.0,32.107761530437,-9571.37109467078,996.562671923016,9.038288936655E-4,641.162872523635,413.25815019383,7.76E-14,0.105542066901608,-0.245614778991004,0.0,0.0,0.0
5.1,2.09552309093964E7,0.821742140622518,-9.0E-16,0.0,0.404983187638286,162.697458694819,29584.5839371047,2.2468068574E-6,0.0,32.1078109811361,-9761.84752168914,996.63174887281,9.043622819833E-4,641.630190534951,413.315442329397,7.88E-14,0.107279025288965,-0.254835930653134,0.0,0.0,0.0
5.2,2.09552144809588E7,0.862885576086228,-1.1E-15,-2.84E-14,0.418176086690358,165.87113923767583,29568.1554995179,2.3593030631E-6,0.0,32.1078614062157,-9952.26835426055,996.702181935827,9.049064277472E-4,642.107000217714,413.373863308428,8.02E-14,0.10901952537651,-0.264244779598659,0.0,0.0,0.0
5.3,2.09551977352002E7,0.905359242777194,-9.0E-16,0.0,0.431588417236039,169.04387451469498,29551.4097409844,2.4754366057E-6,0.0,32.1079128053955,-10142.6324708817,996.773970429812,9.054613424999E-4,642.593315654144,413.433412803435,8.13E-14,0.110763258843704,-0.273841877257766,0.0,0.0,0.0
5.4,2.09551806722162E7,0.949185019964716,-9.0E-16,0.0,0.445220432756338,172.21564577936334,29534.3467569761,2.5952673218E-6,0.0,32.1079651783894,-10332.9387467618,996.847113659246,9.060270380068E-4,643.089151202986,413.494090480351,8.27E-14,0.112509932979312,-0.28362777448289,0.0,0.0,0.0
5.5,2.09551632921041E7,0.994385015406805,-1.3E-15,-5.68E-14,0.459072357081324,175.38643423037,29516.9666448384,2.7188556729E-6,0.0,32.1080185249058,-10523.1860538222,996.9216109154,9.066035262563E-4,643.594521500003,413.555895998563,8.4E-14,0.11425926953785,-0.293603022330351,0.0,0.0,0.0
5.6,2.0955145594963E7,1.04098109719416,-1.1E-15,-2.84E-14,0.473144385778702,178.55622101157667,29499.2695037834,2.846261466E-6,0.0,32.1080728446475,-10713.3732606946,996.997461476228,9.071908194592E-4,644.109441457494,413.618829010813,8.53E-14,0.11601100368641,-0.303768172760879,0.0,0.0,0.0
5.7,2.09551275808942E7,1.08899539347839,-1.3E-15,0.0,0.487436687444344,181.72498721188168,29481.2554349303,2.9775452196E-6,0.0,32.1081281373114,-10903.4992327129,997.074664606516,9.077889300495E-4,644.633926265434,413.682889163307,8.65E-14,0.117764883034019,-0.314123779268621,0.0,0.0,0.0
5.8,2.09551092500005E7,1.13844982454247,-1.1E-15,0.0,0.501949404891616,184.892713865045,29462.9245412871,3.1127668845E-6,0.0,32.108184402589,-11093.5628319027,997.153219557736,9.083978706833E-4,645.167991390679,413.748076095581,8.79E-14,0.119520666736722,-0.32467039744536,0.0,0.0,0.0
5.9,2.0955090602387E7,1.18936650975229,-1.1E-15,-5.68E-14,0.516682656266544,188.05938194945165,29444.2769277542,3.2519869561E-6,0.0,32.1082416401659,-11283.5629169671,997.233125568008,9.090176542384E-4,645.711652576925,413.814389440463,8.9E-14,0.121278124671796,-0.335408585487621,0.0,0.0,0.0
6.0,2.09550716381604E7,1.24176748594982,-1.1E-15,-5.68E-14,0.531636536072002,191.22497238782336,29425.3127011433,3.3952657051E-6,0.0,32.1082998497221,-11473.4983432694,997.314381862317,9.096482938159E-4,646.264925846305,413.88182882423,9.03E-14,0.123037036675247,-0.346338904653145,0.0,0.0,0.0
6.1,2.09550523574294E7,1.29567483541541,-9.0E-16,-5.68E-14,0.54681111612501,194.38946604690332,29406.0319701843,3.5426635269E-6,0.0,32.1083590309317,-11663.3679628142,997.39698765215,9.102898027373E-4,646.827827497178,413.950393866304,9.16E-14,0.124797191837502,-0.357461919670149,0.0,0.0,0.0
6.2,2.09550327603047E7,1.35111059060182,-9.0E-16,-1.137E-13,0.562206446446707,197.55284373708335,29386.4348454996,3.6942406811E-6,0.0,32.1084191834634,-11853.170624225,997.480942135856,9.109421945471E-4,647.40037410672,414.020084179527,9.28E-14,0.126558387851998,-0.368778199107245,0.0,0.0,0.0
6.3,2.09550128468989E7,1.40809684365376,-1.1E-15,-5.68E-14,0.577822556084069,200.71508621200667,29366.5214396603,3.8500575913E-6,0.0,32.1084803069797,-12042.9051727204,997.566244498371,9.116054830107E-4,647.98258252926,414.09089936993,9.41E-14,0.128320430412713,-0.380288315704926,0.0,0.0,0.0
6.4,2.09549926173264E7,1.46665565128387,-1.3E-15,-2.84E-14,0.593659453880439,203.87617416813,29346.2918671481,4.0101745847E-6,0.0,32.1085424011376,-12232.5704500878,997.652893911378,9.122796821155E-4,648.57446989757,414.162839036844,9.55E-14,0.130083132656207,-0.39199284667505,0.0,0.0,0.0
6.5,2.09549720717036E7,1.52680916307508,-1.1E-15,-2.84E-14,0.609717129188725,207.03608824427832,29325.7462443821,4.1746522432E-6,0.0,32.1086054655882,-12422.1652946567,997.740889533196,9.129648060699E-4,649.176053622302,414.235902772796,9.67E-14,0.131846314644739,-0.403892373969812,0.0,0.0,0.0
6.6,2.09549512101489E7,1.58857934040133,-1.3E-15,0.0,0.625995552532034,210.19480902114,29304.8846897184,4.3435506346E-6,0.0,32.1086694999767,-12611.6885412684,997.830230508734,9.136608693029E-4,649.787351391862,414.310090163459,9.79E-14,0.133609802886999,-0.415987484524015,0.0,0.0,0.0
6.7,2.09549300327827E7,1.65198832678106,-7.0E-16,-2.84E-14,0.642494676226085,213.3523170207733,29283.7073234655,4.5169303253E-6,0.0,32.1087345039426,-12801.1390212464,997.920915969685,9.143678864655E-4,650.408381173928,414.385400787795,9.93E-14,0.135373429893276,-0.428278770473894,0.0,0.0,0.0
6.8,2.09549085397271E7,1.71705820415809,-1.3E-15,-2.84E-14,0.659214434948825,216.50859270607168,29262.2142678834,4.6948517141E-6,0.0,32.1088004771195,-12990.5155623643,998.012945034333,9.150858724288E-4,651.03916121435,414.461834217881,1.005E-13,0.137137033762558,-0.440766829352923,0.0,0.0,0.0
6.9,2.09548867311064E7,1.78381093530879,-1.1E-15,-2.84E-14,0.676154746279096,219.66361648021166,29240.4056471697,4.8773748746E-6,0.0,32.108867419135,-13179.8169888127,998.10631680757,9.158148422846E-4,651.679710037472,414.539390018913,1.018E-13,0.138900457798719,-0.453452264268449,0.0,0.0,0.0
7.0,2.09548646070467E7,1.85226864134892,-1.1E-15,-2.84E-14,0.693315511191383,222.817368686095,29218.2815875113,5.064560314E-6,0.0,32.1089353296109,-13369.0421211657,998.20103038092,9.165548113449E-4,652.330046446459,414.618067749202,1.031E-13,0.140663550153601,-0.466335684060443,0.0,0.0,0.0
7.1,2.09548421676762E7,1.9224533395245,-1.3E-15,2.84E-14,0.710696614520741,225.96982960576668,29195.8422170467,5.2564682561E-6,0.0,32.1090042081632,-13558.189776346,998.297084832583,9.173057951423E-4,652.990189523838,414.697866960202,1.043E-13,0.142426163494805,-0.479417703444144,0.0,0.0,0.0
7.2,2.09548194131251E7,1.99438707189256,-1.1E-15,-2.84E-14,0.728297925394263,229.12097945981836,29173.0876658856,5.4531589933E-6,0.0,32.1090740544019,-13747.2587675891,998.394479227343,9.180678094295E-4,653.660158631072,414.778787196418,1.056E-13,0.144188154696318,-0.492698943137442,0.0,0.0,0.0
7.3,2.09547963435253E7,2.06809181071912,-9.0E-16,-2.84E-14,0.746119297629775,232.27079840678667,29150.018066138,5.6546926278E-6,0.0,32.1091448679307,-13936.2479044072,998.493212616557,9.188408701784E-4,654.339973408668,414.860827995376,1.069E-13,0.145949384550139,-0.506180029975111,0.0,0.0,0.0
7.4,2.0954772959011E7,2.14358956863179,-1.6E-15,2.84E-14,0.764160570110398,235.41926654253334,29126.6335518732,5.8611293728E-6,0.0,32.1092166483478,-14125.155992552,998.593284038286,9.196249935818E-4,655.029653777283,414.94398888772,1.082E-13,0.147709717497201,-0.519861597011385,0.0,0.0,0.0
7.5,2.09547492597183E7,2.22090234132338,-9.0E-16,-2.84E-14,0.782421567132463,238.56636389962665,29102.9342591874,6.0725293961E-6,0.0,32.1092893952453,-14313.9818339776,998.694692517039,9.204201960504E-4,655.729219936204,415.028269396981,1.095E-13,0.14946902137634,-0.533744283609902,0.0,0.0,0.0
7.6,2.09547252457853E7,2.30005205023917,-9.0E-16,-5.68E-14,0.800902098726804,241.71207044669666,29078.9203261546,6.2889526631E-6,0.0,32.1093631082091,-14502.7242268018,998.797437064004,9.212264942151E-4,656.438692365107,415.113669039756,1.106E-13,0.15122716718959,-0.547828735525327,0.0,0.0,0.0
7.7,2.0954700917352E7,2.38106063426857,-1.1E-15,-1.137E-13,0.819601960959313,244.85636608780334,29054.5918928608,6.5104591875E-6,0.0,32.1094377868192,-14691.3819652682,998.901516676939,9.22043904926E-4,657.158091823531,415.200187325595,1.119E-13,0.152984028882882,-0.562115604974343,0.0,0.0,0.0
7.8,2.09546762745605E7,2.46395008553554,-1.3E-15,-5.68E-14,0.838520936210329,247.99923066177834,29029.9491013996,6.7371091294E-6,0.0,32.1095134306495,-14879.9538397067,999.00693034011,9.228724452511E-4,657.88743935067,415.287823756939,1.131E-13,0.154739483140837,-0.576605550698255,0.0,0.0,0.0
7.9,2.0954651317555E7,2.54874218752775,-1.3E-15,-2.84E-14,0.857658793433062,251.14064394157833,29004.9920958988,6.9689620791E-6,0.0,32.1095900392679,-15068.4386364947,999.113677024443,9.237121324784E-4,658.626756266611,415.376577829223,1.144E-13,0.156493409194538,-0.591299238018657,0.0,0.0,0.0
8.0,2.09546260464816E7,2.635458867333,-1.3E-15,-1.137E-13,0.877015288392897,254.28058563362,28979.7210224904,7.2060780204E-6,0.0,32.1096676122361,-15256.8351380172,999.221755687349,9.245629841132E-4,659.376064171351,415.46644903072,1.155E-13,0.158245688641546,-0.60619733888448,0.0,0.0,0.0
8.1,2.09546004614885E7,2.72412200827784,-1.6E-15,0.0,0.896590163891647,257.41903537712,28954.1360293589,7.4485168181E-6,0.0,32.1097461491097,-15445.1421226272,999.331165272782,9.254250178793E-4,660.135384945384,415.557436842564,1.17E-13,0.159996205277011,-0.621300531913369,0.0,0.0,0.0
8.19999999999999,2.09545745627258E7,2.81475337411757,-1.6E-15,0.0,0.916383149972004,260.5559727434233,28928.2372667156,7.6963380108E-6,0.0,32.1098256494383,-15633.3583646054,999.44190471127,9.262982517188E-4,660.904740750157,415.649540738763,1.185E-13,0.16174484493521,-0.636609502426878,0.0,0.0,0.0
8.3,2.09545483503459E7,2.90737479396557,-1.6E-15,-1.137E-13,0.936393964109893,263.69137723533333,28902.0248868316,7.9496013167E-6,0.0,32.1099061127653,-15821.48263412,999.553972919813,9.271827037908E-4,661.684154027551,415.742760186097,1.198E-13,0.163491495340769,-0.652124942479288,0.0,0.0,0.0
