time,eiPosition_ft_X,eiPosition_ft_Y,eiPosition_ft_Z,gePosition_ft_X,gePosition_ft_Y,gePosition_ft_Z,eiVelocity_ft_s_X,eiVelocity_ft_s_Y,eiVelocity_ft_s_Z,feVelocity_ft_s_X,feVelocity_ft_s_Y,feVelocity_ft_s_Z,altitudeMsl_ft,longitude_deg,latitude_deg,localGravity_ft_s2,eulerAngle_deg_Yaw,eulerAngle_deg_Pitch,eulerAngle_deg_Roll,bodyAngularRateWrtEi_deg_s_Roll,bodyAngularRateWrtEi_deg_s_Pitch,bodyAngularRateWrtEi_deg_s_Yaw,altitudeRateWrtMsl_ft_min,speedOfSound_ft_s,airDensity_slug_ft3,ambientPressure_lbf_ft2,ambientTemperature_dgR,aero_bodyForce_lbf_X,aero_bodyForce_lbf_Y,aero_bodyForce_lbf_Z,aero_bodyMoment_ftlbf_L,aero_bodyMoment_ftlbf_M,aero_bodyMoment_ftlbf_N,mach,dynamicPressure_lbf_ft2,trueAirspeed_nmi_h,feVelocity_ft_s_Z
21.0,18595.224565658737,-2764.664337602661,2.086547246103907E7,18590.969111718165,-2793.1367732409944,2.086547246103907E7,94.01422226909895,557.0839706985537,-0.012652336377396142,-11.067537978760324,563.4819529443231,0.0027473027924386673,9994.278228755808,-8.544302666657437,89.94872240237703,32.22664403043748,89.58758169429626,2.8611754247195043,-29.995536491398305,0.09323515979914118,0.9310066663840675,-1.6156302435728847,-0.16483816754632002,1077.4263552740713,0.0017558695847746618,1455.9263624498783,483.0458763571002,-1275.4027112497806,87.20252374003205,-23601.20592892325,-3.3640312563891372,1.5749192276634858,0.7750333252325277,0.5230897068977356,278.8623046875,333.9183349609375,0.0027473027924386673
21.100000381469727,18604.53522372221,-2708.9407191352643,2.0865472459789723E7,18600.345128738125,-2737.563113854631,2.0865472459789723E7,92.19877135042694,557.3873929167821,-0.01233530107943567,-10.924369076581847,563.4847437428308,0.0025578264040334547,9994.277963535202,-8.372574351409884,89.9487194031289,32.22664403124869,89.57302704625269,2.8611895542792984,-29.99553649697623,0.09323535695731452,0.9309958386439199,-1.615630217924853,-0.1534695842420073,1077.4263563278785,0.001755869599392598,1455.9263774187516,483.0458773020135,-1275.404073712881,87.20253270497896,-23601.172486969917,-3.3640312911957575,1.5771199376758887,0.7750058087128906,0.5230897068977356,278.8623046875,333.9183044433594,0.0025578264040334547
21.200000762939453,18613.664287709347,-2653.1870543032187,2.086547245857186E7,18609.540409835354,-2681.959264301674,2.086547245857186E7,90.38234405398383,557.6848974478595,-0.012022839195429088,-10.78111236816305,563.4874999983732,0.0023730243665903965,9994.277717036079,-8.200855169109301,89.94871644296222,32.22664403200236,89.5584638015706,2.8612027569560925,-29.99553650187207,0.09323552884144608,0.9309852369290296,-1.6156301945547424,-0.14238146199542379,1077.4263573072992,0.0017558696129786786,1455.9263913309976,483.0458781802269,-1275.4055575597486,87.20254240067246,-23601.136544448116,-3.364038621843442,1.579347206177772,0.7749788525261749,0.5230897068977356,278.8623046875,333.9183044433594,0.0023730243665903965
21.299999237060547,18622.61166095614,-2597.403935033997,2.0865472457384996E7,18618.554858088533,-2626.32581239603,2.0865472457385E7,88.5649598528421,557.9764811283244,-0.011715276687350718,-10.637769240442655,563.4902216164292,0.002193221116381249,9994.277488771575,-8.02914499840791,89.94871352185103,32.22664403269995,89.54389206970845,2.8612150531301053,-29.995536506187058,0.0932356764352168,0.9309748819497664,-1.6156301733806473,-0.13159326698287493,1077.4263582142678,0.0017558696255597368,1455.9264042140933,483.045878993475,-1275.4071501973187,87.2025526748099,-23601.098405892386,-3.3640183396549896,1.5817255350921187,0.774952543491807,0.5230897068977356,278.8623046875,333.9183044433594,0.002193221116381249
21.399999618530273,18631.377248745215,-2541.591953567989,2.0865472456228632E7,18627.38837850528,-2570.6633462647233,2.0865472456228636E7,86.7466382066988,558.2621408631962,-0.01141289774531236,-10.494341056460497,563.4929085038071,0.002018699357842208,9994.277278221462,-7.857443717949084,89.94871063987324,32.22664403334305,89.52931195912628,2.8612264649470065,-29.99553650986934,0.09323580337837808,0.9309647937290103,-1.6156301542762475,-0.12112196147053247,1077.4263590508517,0.0017558696371644468,1455.9264160974012,483.0458797436113,-1275.408840304435,87.20256356355459,-23601.058358236398,-3.3640376046267573,1.5844282306752575,0.7749269416870703,0.5230897068977356,278.8623046875,333.9183044433594,0.002018699357842208
21.5,18639.96095830454,-2485.7517024516796,2.086547245510223E7,18636.040878020853,-2514.9724543411426,2.086547245510223E7,84.92739856268982,558.5418736255091,-0.011115946676763624,-10.350829156451619,563.4955605686488,0.0018497019176670834,9994.277084839581,-7.685751206367649,89.94870779702883,32.22664403393338,89.51472357729155,2.861237016286704,-29.9955365130042,0.09323590804808361,0.9309549917030353,-1.6156301371986876,-0.110982115060025,1077.4263598192204,0.0017558696478229092,1455.9264270117449,483.0458804325815,-1275.4106143357856,87.20257488383419,-23601.01668956938,-3.364036882388927,1.5874025657358288,0.7749020385345915,0.5230897068977356,278.8622741699219,333.9183044433594,0.0018497019176670834
21.600000381469727,18648.36269880616,-2429.883774530857,2.0865472454005253E7,18644.51226549691,-2459.253725358319,2.0865472454005256E7,83.10726035571828,558.8156764561244,-0.01082462890286598,-10.207234858418383,563.4981777206277,0.0016864327555301123,9994.276908087371,-7.514067342290144,89.94870499331779,32.22664403447258,89.50012703108092,2.861246732076892,-29.995536515632324,0.09323599280514686,0.9309454791582428,-1.6156301220415805,-0.10118596533180674,1077.426360521514,0.001755869657564809,1455.9264369875216,483.0458810623045,-1275.4124560194623,87.202586576482,-23600.97368335682,-3.3640257739291246,1.5903210383730766,0.7748778987796072,0.5230897068977356,278.8622741699219,333.9183044433594,0.0016864327555301123
21.700000762939453,18656.582381365148,-2373.9887629438745,2.0865472452937115E7,18652.80245172041,-2403.507748342252,2.0865472452937115E7,81.28624301164766,559.0835464625133,-0.010539117131031209,-10.063559461680287,563.5007598704757,0.001529063142621181,9994.276747359356,-7.342392004335036,89.94870222879209,32.22664403496252,89.48552242681832,2.861255638230794,-29.995536517750544,0.09323605912479084,0.9309362868081251,-1.6156301087127105,-0.09174378855727086,1077.4263611601384,0.0017558696664235172,1455.9264460589036,483.04588163493736,-1275.4143584752408,87.20259860784661,-23600.92957477068,-3.3640229521379372,1.5935475613769086,0.7748545070693211,0.5230897068977356,278.8622741699219,333.9183044433594,0.001529063142621181
21.799999237060547,18664.619919038592,-2318.067261115009,2.0865472451897234E7,18660.91134940267,-2347.7351126053445,2.0865472451897237E7,79.4643659443512,559.3454808191531,-0.010259546543932902,-9.919804244104848,563.5033069302945,0.0013777268389485037,9994.276602076283,-7.170725071113103,89.94869950347767,32.22664403540494,89.47090986964884,2.861263762722351,-29.99553651937758,0.09323610677620858,0.9309274117244244,-1.6156300971487936,-0.08266361033691022,1077.426361737395,0.0017558696744309596,1455.9264542585831,483.0458821525438,-1275.4163020585747,87.20261088606118,-23600.884644512502,-3.364016319340236,1.596400969887327,0.774831906497127,0.5230897068977356,278.8622741699219,333.9183044433594,0.0013777268389485037
21.899999618530273,18672.475226824532,-2262.119862747744,2.0865472450885013E7,18668.838873178232,-2291.9364077397477,2.0865472450885013E7,77.64164855984247,559.6014767669661,-0.009986022414213078,-9.775970466500494,563.5058188138141,0.0012325277089454377,9994.276471618066,-6.999066421227492,89.9486968174005,32.22664403580181,89.456289465027,2.8612711330109764,-29.995536520553504,0.09323613895470957,0.9309188599545474,-1.6156300872294096,-0.07395166253672626,1077.4263622557476,0.0017558696816213125,1455.9264616215573,483.0458826173331,-1275.4182896880886,87.20262338849483,-23600.839045005538,-3.3640261094321584,1.5999183820204053,0.7748100982489348,0.5230897068977356,278.8622741699219,333.9183044433594,0.0012325277089454377
