time,feVelocity_ft_s_X,feVelocity_ft_s_Y,feVelocity_ft_s_Z,altitudeMsl_ft,longitude_deg,latitude_deg,localGravity_ft_s2,eulerAngle_deg_Yaw,eulerAngle_deg_Pitch,eulerAngle_deg_Roll,bodyAngularRateWrtEi_deg_s_Roll,bodyAngularRateWrtEi_deg_s_Pitch,bodyAngularRateWrtEi_deg_s_Yaw,altitudeRateWrtMsl_ft_min,speedOfSound_ft_s,airDensity_slug_ft3,ambientPressure_lbf_ft2,ambientTemperature_dgR,aero_bodyForce_lbf_X,aero_bodyForce_lbf_Y,aero_bodyForce_lbf_Z,aero_bodyMoment_ftlbf_L,aero_bodyMoment_ftlbf_M,aero_bodyMoment_ftlbf_N,mach,trueAirspeed_nmi_h
0.0,1000.0,0.0,-1000.0,0.0,0.0,0.0,32.19881125,0.0,0.0,0.0,0.0041768623264976995,0.0,0.0,60000.0,1116.449213,0.0023769,2116.21967,518.67,-33.00090142,0.0,33.00090142,0.0,0.0,0.0,1.266706578,837.8986254
0.1,996.7130773,-0.013790999,-993.5190517,99.67555785,-1.8E-9,2.73355E-4,32.198534640000005,-2.39E-13,2.73441E-4,1.44E-9,0.0041768623264976995,0.0,0.0,59611.1431,1116.06664,0.002370219,2108.825319,518.3145957,-32.6758098,4.04592E-4,32.58130489,0.0,0.0,0.0,1.260953779,833.8074564
0.2,993.4622014,-0.028169767,-987.0845183,198.7053585,-7.55E-9,5.45814E-4,32.19822919000001,-1.12E-12,5.45989E-4,6.8E-9,0.0041768623264976995,0.0,0.0,59225.0711,1115.686414,0.002363581,2101.486878,517.9614934,-32.32006864,8.6958E-4,32.12240985,0.0,0.0,0.0,1.255249916,829.7529892
0.3,990.2466212,-0.042409057,-980.6954052,297.0939831,-1.72E-8,8.17386E-4,32.19792573000003,-2.66E-12,8.17649E-4,1.61E-8,0.0041768623264976995,0.0,0.0,58841.72431,1115.308522,0.002356986,2094.203876,517.6106776,-31.96996121,0.001322962,31.67105514,0.0,0.0,0.0,1.249593999,825.7345033
0.4,987.0657794,-0.056510671,-974.3509689,394.8459362,-3.08E-8,0.001088082,32.19762424000006,-4.83E-12,0.001088432,2.92E-8,0.0041768623264976995,0.0,0.0,58461.05813,1114.93295,0.002350434,2086.97597,517.2621329,-31.62536523,0.001765022,31.22707778,0.0,0.0,0.0,1.243985322,821.7514647
0.5,983.9191305,-0.070476375,-968.0504811,491.9656491,-4.81E-8,0.001357909,32.197324690000094,-7.64E-12,0.001358346,4.62E-8,0.0041768623264976995,0.0,0.0,58083.02886,1114.559681,0.002343924,2079.80256,516.9158422,-31.28617101,0.002196033,30.79032839,0.0,0.0,0.0,1.238423194,817.8033511
0.6,980.8061401,-0.084307897,-961.7932287,588.4574808,-6.93E-8,0.001626879,32.197027090000134,-1.11E-11,0.001627401,6.71E-8,0.0041768623264976995,0.0,0.0,57707.59372,1114.188702,0.002337456,2072.683181,516.5717899,-30.95226603,0.002616263,30.36065581,0.0,0.0,0.0,1.232906937,813.8896514
0.7,977.7262847,-0.098006926,-955.5785133,684.3257198,-9.43E-8,0.001895,32.196731420000184,-1.51E-11,0.001895606,9.16E-8,0.0041768623264976995,0.0,0.0,57334.7108,1113.819996,0.00233103,2065.617246,516.2299606,-30.62354434,0.003025973,29.93791637,0.0,0.0,0.0,1.227435889,810.0098652
0.8,974.6790515,-0.111575118,-949.4056508,779.5745855,-1.23E-7,0.002162281,32.196437660000235,-1.98E-11,0.002162971,1.2E-7,0.0041768623264976995,0.0,0.0,56964.33905,1113.453553,0.002324646,2058.604554,515.8903405,-30.29989894,0.003425414,29.52196639,0.0,0.0,0.0,1.222009402,806.1635034
0.9,971.6639382,-0.125014093,-943.2739711,874.2082296,-1.55E-7,0.00242873,32.196145810000296,-2.51E-11,0.002429503,1.52E-7,0.0041768623264976995,0.0,0.0,56596.43826,1113.089358,0.002318303,2051.644521,515.5529144,-29.98122738,0.003814832,29.11266763,0.0,0.0,0.0,1.21662684,802.3500867
