time,eiPosition_ft_X,eiPosition_ft_Y,eiPosition_ft_Z,eiVelocity_ft_s_X,eiVelocity_ft_s_Y,eiVelocity_ft_s_Z,feVelocity_ft_s_X,feVelocity_ft_s_Y,feVelocity_ft_s_Z,altitudeMsl_ft,longitude_deg,latitude_deg,localGravity_ft_s2,eulerAngle_deg_Yaw,eulerAngle_deg_Pitch,eulerAngle_deg_Roll,bodyAngularRateWrtEi_deg_s_Roll,bodyAngularRateWrtEi_deg_s_Pitch,bodyAngularRateWrtEi_deg_s_Yaw,speedOfSound_ft_s,airDensity_slug_ft3,ambientPressure_lbf_ft2,ambientTemperature_dgR,aero_bodyForce_lbf_X,aero_bodyForce_lbf_Y,aero_bodyForce_lbf_Z,aero_bodyMoment_ftlbf_L,aero_bodyMoment_ftlbf_M,aero_bodyMoment_ftlbf_N,mach,dynamicPressure_lbf_ft2
0.0,-2.09356383538E7,-18269.7956517,0.0,1.33225450919,-1526.65082474,563.642781693,563.642781693,0.0,0.0,10000.0,-179.95,0.0,32.16800795296869,-5.68434188608E-14,2.66529266379,-9.92804483907E-13,0.00417355440349,8.2041534143E-29,1.94286117961E-4,1077.40438831,0.00175554979043,1455.6168276,483.025491153,-1084.44472782,-5.37398235538E-7,-22022.0106507,2.82367865486E-4,-25184.9486512,1.16765674257E-6,0.523148771071,278.863102485
0.1,-2.09356382212E7,-18422.4614569,56.3582951223,1.36242891262,-1526.65843566,563.54529583,563.545295879,0.00763733718703,0.0175078532239,10000.0013133,-179.949999998,1.55277989443E-4,32.16800794894562,0.00892428654931,2.63668338916,-1.02856767399,-12.4772084769,-0.160335437406,-0.0018696514603,1077.4043831,0.00175554971806,1455.61675349,483.025486474,-1464.22562842,220.426804323,-19916.5251033,23575.7978436,4291.92076241,-3255.00961326,0.523058291803,278.766637153
0.2,-2.09356380818E7,-18575.1257137,112.711354671,1.41838247885,-1526.6180658,563.521631089,563.521631427,-0.0326824304118,0.0608377019373,9999.99698852,-179.95,3.10541481165E-4,32.168007962265584,-0.00868994945586,2.63210969309,-2.23840332885,-12.325372636,0.0113178417967,-0.35467725614,1077.40440028,0.00175554995639,1455.61699753,483.025501883,-1412.62716128,309.661145502,-20236.2550708,24382.9998407,154.067718584,-4098.06487376,0.52303632277,278.743267357
0.3,-2.09356379381E7,-18727.782963,169.063205508,1.4547414293,-1526.51555252,563.516608766,563.516609473,-0.135162166126,0.0846296402285,9999.98970993,-179.950000022,4.65801688179E-4,32.16800798462099,-0.0635267748905,2.63144885893,-3.42583319112,-11.9992851694,0.028377740118,-0.721982046661,1077.4044292,0.0017555503575,1455.61740826,483.025527814,-1411.35603118,276.374682428,-20255.5978241,29512.115913,81.8362331455,-3558.1019429,0.523031664586,278.738381032
0.4,-2.09356377908E7,-18880.4262651,225.41478488,1.49200867445,-1526.33740864,563.515175347,563.515176566,-0.313271005437,0.109400585707,9999.98001304,-179.950000081,6.2106115103E-4,32.168008014502014,-0.151355300097,2.62978535097,-4.57181949592,-11.5643584514,0.060626201507,-0.997402761584,1077.40446773,0.00175555089188,1455.61795545,483.025562362,-1411.76139346,164.976777876,-20279.7793491,33294.842914,167.791801911,-2123.83752985,0.523030385655,278.737122658
0.5,-2.09356376397E7,-19033.04767,281.766256704,1.52908178791,-1526.07731206,563.514285245,563.514287114,-0.573332034454,0.13405610095,9999.96783087,-179.950000201,7.76320330342E-4,32.16800805199707,-0.259941936919,2.628110019,-5.66812613296,-11.0616291615,0.0963210207437,-1.12831955907,1077.40451613,0.00175555156322,1455.61864289,483.025605764,-1409.69705978,29.9695750319,-20329.2170951,34698.4036705,111.227705586,-455.711750683,0.523029731434,278.736556991
0.6,-2.0935637485E7,-19185.6390264,338.117642574,1.56483387185,-1525.73743963,563.513423685,563.51342632,-0.91316943391,0.157469682713,9999.95323939,-179.950000402,9.31579276601E-4,32.16800809689394,-0.374678867748,2.62700390077,-6.71367386653,-10.5632698693,0.123916977668,-1.12013733287,1077.40457411,0.00175555236733,1455.61946628,483.025657749,-1406.26673389,-79.0688370044,-20391.5983342,33874.0414344,-7.02666747237,856.801289575,0.523029325987,278.736282515
0.7,-2.09356373268E7,-19338.1927497,394.468937635,1.59901173708,-1525.32643033,563.512447573,563.512451077,-1.32414452171,0.17938246051,9999.9363835,-179.950000707,0.00108683795206,32.16800814878085,-0.483798426526,2.62671532944,-7.71367149429,-10.1278595971,0.138712388483,-1.0216501336,1077.40464109,0.00175555329623,1455.62041746,483.025717803,-1402.5408825,-132.244711303,-20454.2314644,31661.1343004,-126.721081961,1472.27296189,0.523029151608,278.736278793
0.8,-2.09356371652E7,-19490.702291,450.820122838,1.63229328721,-1524.85569934,563.511192315,563.511196793,-1.794841503,0.200463745093,9999.91738729,-179.950001133,0.00124209631466,32.168008207247176,-0.581492307019,2.62710803263,-8.67685552921,-9.78323761848,0.142739684015,-0.899422635598,1077.40471657,0.00175555434308,1455.62148941,483.025785481,-1399.61982343,-124.594749101,-20506.6253004,29158.5642087,-188.839375164,1353.26631577,0.523029166435,278.736499864
0.9,-2.09356370003E7,-19643.1622205,507.17115883,1.66603937114,-1524.33565903,563.509418965,563.509424549,-2.31484678403,0.222066322203,9999.89626969,-179.950001694,0.00139735422952,32.16800827228359,-0.668410150085,2.62776333666,-9.61207383906,-9.52284434395,0.14319945116,-0.812142306491,1077.40480048,0.00175555550684,1455.62268107,483.025860718,-1398.1146182,-72.0593042495,-20545.0264813,27311.0212394,-163.858555305,709.959033286,0.523029248271,278.73681528
